league,season,player_id,player_name,team_title,position,games,time,goals,assists,xG,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
bundesliga,2014-2015,311,Sven Bender,Borussia Dortmund,M S,20,1249,0,0,0.1161301005631685,0.8965984545648098,5,11,2,0,0,0.1161301005631685,3.547368563711643,2.800574218854308
bundesliga,2014-2015,313,Marcel Schmelzer,Borussia Dortmund,D,22,1921,0,2,0.8214583974331617,2.391752226278186,27,34,4,0,0,0.8214583974331617,8.0266976300627,6.774325702339411
bundesliga,2014-2015,315,Matthias Ginter,Borussia Dortmund,D M S,14,840,0,1,0.4161708950996399,0.5902807619422674,14,4,1,0,0,0.4161708950996399,1.13477117754519,0.3620314802974462
bundesliga,2014-2015,322,Joo-Ho Park,Mainz 05,D M,16,1413,0,0,0.2511219978332519,0.1400247272104025,8,5,2,0,0,0.2511219978332519,1.9644190166145563,1.6897624097764492
bundesliga,2014-2015,325,Roman Weidenfeller,Borussia Dortmund,GK,25,2250,0,0,0.0,0.0,0,0,0,0,0,0.0,1.1712424205616117,1.1712424205616117
bundesliga,2014-2015,330,Ralf Fährmann,Schalke 04,GK,25,2250,0,0,0.0,0.0219444558024406,0,1,0,0,0,0.0,1.257842380553484,1.257842380553484
bundesliga,2014-2015,331,Sascha Riether,Freiburg,D S,19,1406,0,0,0.0391036104410886,1.604360144585371,2,25,3,0,0,0.0391036104410886,2.8145497776567936,2.2784749045968056
bundesliga,2014-2015,334,Dennis Aogo,Schalke 04,D M S,25,1971,0,1,1.0696891825646162,1.319921800866723,19,17,8,0,0,1.0696891825646162,4.991194924339652,3.885348172858357
bundesliga,2014-2015,335,Leon Goretzka,Schalke 04,M S,10,373,0,0,0.4153659418225288,0.2462741732597351,8,6,1,0,0,0.4153659418225288,1.1084346882998943,0.844199039041996
bundesliga,2014-2015,342,Sead Kolasinac,Schalke 04,D,6,454,0,0,0.1107051596045494,0.4401175528764725,4,4,2,0,0,0.1107051596045494,0.8482912555336952,0.6241322234272957
bundesliga,2014-2015,347,Kaan Ayhan,Schalke 04,D S,15,955,0,0,0.1442566886544227,0.3501637894660234,5,3,3,0,0,0.1442566886544227,2.696232531219721,2.674706671386957
bundesliga,2014-2015,352,Kazuki Nagasawa,FC Cologne,M S,10,387,0,0,0.5899215489625931,0.6810973882675171,6,4,0,0,0,0.5899215489625931,2.104373879730701,0.8829266726970673
bundesliga,2014-2015,357,David Kinsombi,Eintracht Frankfurt,D,2,153,0,0,0.0,0.0625722333788871,0,1,1,0,0,0.0,0.2349991202354431,0.1724268943071365
bundesliga,2014-2015,358,Johannes Flum,Eintracht Frankfurt,S,7,153,0,0,0.3320183157920837,0.1265642493963241,1,1,0,0,0,0.3320183157920837,0.6752843111753464,0.216701753437519
bundesliga,2014-2015,370,Marvin Friedrich,Schalke 04,D S,5,242,0,0,0.1802152581512928,0.0,3,0,0,0,0,0.1802152581512928,0.0235441904515028,0.0235441904515028
bundesliga,2014-2015,389,Maurice Hirsch,Hannover 96,M S,7,424,0,0,0.015208076685667,0.0645211860537529,1,2,3,0,0,0.015208076685667,0.4740300439298153,0.4471304230391979
bundesliga,2014-2015,400,Lukas Fröde,Werder Bremen,S,1,1,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
bundesliga,2014-2015,401,Álvaro Domínguez,Borussia M.Gladbach,D S,24,2113,0,3,1.0907506719231606,1.4119151756167412,11,10,3,0,0,1.0907506719231606,8.774756994098425,7.929900962859392
bundesliga,2014-2015,404,Felix Platte,Schalke 04,F S,2,80,0,0,0.4836584702134132,0.3317662924528122,3,2,0,0,0,0.4836584702134132,0.440508022904396,0.0273124799132347
bundesliga,2014-2015,406,Hong Jeong-ho,Augsburg,D S,17,932,0,0,0.8659281497821212,0.0909805502742528,7,2,2,0,0,0.8659281497821212,0.4626346928998828,0.3876669472083449
bundesliga,2014-2015,415,Oliver Hüsing,Werder Bremen,S,2,22,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
bundesliga,2014-2015,416,Gianluca Gaudino,Bayern Munich,M S,8,376,0,0,0.0374267101287841,0.8317891769111156,1,4,0,0,0,0.0374267101287841,1.97449205070734,1.4211974665522575
bundesliga,2014-2015,428,Max Grün,Wolfsburg,GK,3,270,0,0,0.0,0.0,0,0,0,0,0,0.0,0.537940451875329,0.537940451875329
bundesliga,2014-2015,432,Devante Parker,Mainz 05,S,1,8,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0553107969462871,0.0553107969462871
bundesliga,2014-2015,434,Thomas Kraft,Hertha Berlin,GK,32,2873,0,0,0.0,0.0,0,0,3,0,0,0.0,0.6437546368688345,0.6437546368688345
bundesliga,2014-2015,439,Martin Stranzl,Borussia M.Gladbach,D S,19,1548,0,0,0.4707725495100021,0.143111702054739,9,2,3,0,0,0.4707725495100021,5.472704492509365,5.365447126328945
bundesliga,2014-2015,443,Peter Pekarík,Hertha Berlin,D M,30,2653,0,1,0.386503211222589,0.9392859432846308,5,18,3,0,0,0.386503211222589,3.917843768373132,3.136132163926959
bundesliga,2014-2015,451,Matija Nastasic,Schalke 04,D,16,1440,0,0,0.8923840131610632,0.4716955702751875,6,7,3,0,0,0.8923840131610632,1.5179977091029286,1.4010221930220723
bundesliga,2014-2015,570,Valon Behrami,Hamburger SV,M,22,1915,0,0,0.3920007813721895,0.2413935372605919,10,7,7,1,0,0.3920007813721895,2.9678498953580856,2.667190121486783
bundesliga,2014-2015,650,Kevin Wimmer,FC Cologne,D,32,2880,0,0,0.1654921248555183,0.1574385603889823,4,5,4,1,0,0.1654921248555183,5.318738863803446,5.101605792529881
bundesliga,2014-2015,684,Abdul Rahman Baba,Augsburg,D S,31,2668,0,4,0.2937984052114188,3.304869880899787,7,24,4,0,0,0.2937984052114188,8.184046939015388,6.006317060440779
bundesliga,2014-2015,842,Oriol Romeu,VfB Stuttgart,M S,27,1858,0,0,0.4068716326728463,0.1539304833859205,12,5,6,0,0,0.4068716326728463,3.94749853014946,3.779566377401352
bundesliga,2014-2015,858,Philipp Wollscheid,Mainz 05,D S,5,207,0,0,0.0147686535492539,0.0115578100085258,1,1,0,0,0,0.0147686535492539,0.1108627393841743,0.0993049293756485
bundesliga,2014-2015,1233,Filip Djuricic,Mainz 05,F M S,11,479,0,0,1.0615271627902985,0.224227350205183,11,6,3,0,0,1.0615271627902985,2.188157659024,0.9753775969147682
bundesliga,2014-2015,1374,José Reina,Bayern Munich,GK,3,192,0,0,0.0,0.0,0,0,0,1,0,0.0,1.0021595656871796,1.0021595656871796
bundesliga,2014-2015,1430,Milan Badelj,Hamburger SV,M,2,180,0,0,0.0439247898757457,0.0634873379021883,3,4,0,0,0,0.0439247898757457,0.851714950054884,0.7873417120426893
bundesliga,2014-2015,1819,Kevin-Prince Boateng,Schalke 04,F M S,18,1048,0,3,1.526419340632856,2.51770955696702,25,12,2,1,0,1.526419340632856,6.003977429121733,2.549361165612936
bundesliga,2014-2015,1822,Antonio Rüdiger,VfB Stuttgart,D S,19,1603,0,1,1.126311738975346,0.7620464563369751,17,1,2,0,0,1.126311738975346,2.520206464454532,2.3676343392580748
bundesliga,2014-2015,1966,Jakub Blaszczykowski,Borussia Dortmund,M S,13,599,0,0,1.2101372759789228,0.8835856132209301,7,15,0,0,0,1.2101372759789228,4.451464792713523,2.6871454399079084
bundesliga,2014-2015,2026,Nicolás Castillo,Mainz 05,S,1,27,0,0,0.0518898665904998,0.0,1,0,0,0,0,0.0518898665904998,0.0274779461324214,0.0274779461324214
bundesliga,2014-2015,2445,Heiko Westermann,Hamburger SV,D M S,28,2310,0,0,1.330685093998909,1.0461753234267237,15,8,4,0,0,1.330685093998909,2.893220057711005,2.359373478218913
bundesliga,2014-2015,2628,Mitchell Langerak,Borussia Dortmund,GK,9,810,0,0,0.0,0.0,0,0,0,0,0,0.0,1.1491378098726273,1.1491378098726273
bundesliga,2014-2015,2643,Mergim Mavraj,FC Cologne,D S,15,1033,0,0,0.1062981262803077,0.3279575742781162,2,3,1,0,0,0.1062981262803077,1.0579807199537754,1.0199618497863412
bundesliga,2014-2015,2646,Özkan Yildirim,Werder Bremen,M,1,60,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0138002894818782,0.0138002894818782
bundesliga,2014-2015,2649,Sonny Kittel,Eintracht Frankfurt,F M S,18,656,0,1,1.3332056365907192,0.8963527753949165,23,10,3,0,0,1.3332056365907192,1.7735689245164394,0.5707421721890569
bundesliga,2014-2015,2664,Kevin Großkreutz,Borussia Dortmund,D M S,17,1044,0,2,0.9832837786525488,1.5178450951352715,13,15,2,0,0,0.9832837786525488,3.1476672012358904,1.157137019559741
bundesliga,2014-2015,2670,Sascha Burchert,Hertha Berlin,GK S,2,97,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
bundesliga,2014-2015,2676,Erik Thommy,Augsburg,S,3,38,0,0,0.0588226579129695,0.1100842803716659,2,1,0,0,0,0.0588226579129695,0.0588226579129695,0.0
bundesliga,2014-2015,2677,Shawn Parker,Augsburg,M S,8,190,0,1,0.5647498983889818,0.1974955750629305,7,7,1,0,0,0.5647498983889818,0.7561363270506263,0.1540573118254542
bundesliga,2014-2015,2686,Fabian Giefer,Schalke 04,GK,2,137,0,0,0.0,0.0,0,0,1,0,0,0.0,0.0309227611869573,0.0309227611869573
bundesliga,2014-2015,2689,Jiloan Hamad,Hoffenheim,S,1,13,0,0,0.0428256057202816,0.0,1,0,0,0,0,0.0428256057202816,0.0428256057202816,0.0
bundesliga,2014-2015,2690,Sidney Sam,Schalke 04,F M S,11,525,0,1,0.2414103224873542,1.6044971160590649,9,11,1,0,0,0.2414103224873542,2.437430807389319,1.7688510762527585
bundesliga,2014-2015,2729,Felipe Santana,Schalke 04,D S,4,304,0,0,0.1623615697026252,0.1354033127427101,3,3,0,0,0,0.1623615697026252,0.6598335579037666,0.5499558225274086
bundesliga,2014-2015,3286,Kevin Trapp,Eintracht Frankfurt,GK,22,1980,0,0,0.0,0.0,0,0,1,0,0,0.0,1.1734890583902595,1.1734890583902595
bundesliga,2014-2015,4231,Rafa,Paderborn,D,16,1392,0,0,0.2470657676458358,0.0323803015053272,5,2,2,0,0,0.2470657676458358,0.8837527697905898,0.8513724682852626
bundesliga,2014-2015,4233,Thorsten Kirschbaum,VfB Stuttgart,GK,6,540,0,0,0.0,0.0,0,0,0,0,0,0.0,0.1600968269631266,0.1600968269631266
bundesliga,2014-2015,4235,Petr Jirácek,Hamburger SV,M S,19,952,0,0,0.6893389662727714,0.3875626772642135,8,6,5,0,0,0.6893389662727714,2.5934027954936028,1.7421052614226935
bundesliga,2014-2015,4236,Sinan Kurt,Bayern Munich,S,1,44,0,0,0.0259666703641414,0.0,1,0,0,0,0,0.0259666703641414,0.083729438483715,0.0577627643942832
bundesliga,2014-2015,4239,Sebastian Kehl,Borussia Dortmund,M S,21,1696,0,1,0.2768694963306188,1.0580824222415686,8,13,3,0,0,0.2768694963306188,6.05800798162818,5.174453688785434
bundesliga,2014-2015,4240,Jeremy Dudziak,Borussia Dortmund,S,3,60,0,1,0.0,0.3482049107551574,0,3,0,0,0,0.0,1.0932699143886566,1.0837524831295011
bundesliga,2014-2015,4241,Pavel Krmas,Freiburg,D,22,1941,0,0,0.9956388287246228,0.0388043820858001,11,3,6,1,0,0.9956388287246228,1.4259614292532206,0.8847970254719257
bundesliga,2014-2015,4242,Stefan Mitrovic,Freiburg,D S,14,1140,0,0,0.3587964251637459,0.0,5,0,2,1,0,0.3587964251637459,1.1646197848021984,1.1646197848021984
bundesliga,2014-2015,4244,Karim Guédé,Freiburg,F M S,18,1019,0,4,0.1476766671985387,1.5484635457396507,4,13,3,0,0,0.1476766671985387,1.919343762099743,0.245593823492527
bundesliga,2014-2015,4245,Julian Schuster,Freiburg,M S,21,1548,0,0,1.0494868429377675,0.5037211244925857,13,10,7,0,0,0.2917101280763745,2.677076861262321,2.3345261085778475
bundesliga,2014-2015,4249,Mensur Mujdza,Freiburg,D S,10,545,0,0,0.0093369744718074,0.1538787689059972,1,4,1,0,0,0.0093369744718074,0.5920698810368776,0.4605471696704626
bundesliga,2014-2015,4250,Nicolas Höfler,Freiburg,D M S,20,1417,0,0,0.104469365440309,0.1217792239040136,4,2,2,0,0,0.104469365440309,2.0375591525807977,1.8432303555309768
bundesliga,2014-2015,4252,Marc Torrejón,Freiburg,D S,19,1505,0,0,0.1546596409752965,0.2831126227974891,4,5,3,1,0,0.1546596409752965,2.3750060833990574,2.131341108120978
bundesliga,2014-2015,4253,Nikolce Noveski,Mainz 05,D S,9,595,0,1,0.5546173304319382,0.620415486395359,3,2,2,0,0,0.5546173304319382,0.1805732632055878,0.1805732632055878
bundesliga,2014-2015,4255,Stefanos Kapino,Mainz 05,GK S,2,147,0,0,0.0,0.0,0,0,0,0,0,0.0,0.2787611484527588,0.2787611484527588
bundesliga,2014-2015,4256,Lukas Kruse,Paderborn,GK,34,3060,0,0,0.0,0.0,0,0,0,0,0,0.0,1.6495101051405072,1.6495101051405072
bundesliga,2014-2015,4257,Michael Heinloth,Paderborn,D S,21,1641,0,1,0.6728027500212193,1.7310689389705658,6,13,2,1,0,0.6728027500212193,3.167085452005267,1.5894803572446108
bundesliga,2014-2015,4259,Daniel Brückner,Paderborn,D,23,2024,0,1,0.1489628441631794,1.4791560266166923,8,19,5,0,0,0.1489628441631794,4.203683572821319,3.077868352644145
bundesliga,2014-2015,4260,Patrick Ziegler,Paderborn,D M S,27,1948,0,0,0.6430998900905252,0.781338038854301,11,8,7,0,0,0.6430998900905252,3.693190879188478,3.599210628308356
bundesliga,2014-2015,4267,Florian Hartherz,Paderborn,D S,10,775,0,2,0.0081829233095049,0.341444369405508,1,5,1,1,0,0.0081829233095049,1.099364262074232,0.9087517745792866
bundesliga,2014-2015,4268,Christian Strohdiek,Paderborn,D S,22,1608,0,0,0.1928639924153685,0.0958531238138675,6,3,2,0,0,0.1928639924153685,1.0024429839104414,0.8927198396995664
bundesliga,2014-2015,4270,Andreas Beck,Hoffenheim,D,33,2967,0,1,0.5559965120628476,2.0735408812761307,16,26,5,0,0,0.5559965120628476,5.405481095425785,3.7122000521048895
bundesliga,2014-2015,4272,Anderson,Eintracht Frankfurt,D S,22,1687,0,1,0.3354437444359064,1.4758034646511078,6,4,5,0,0,0.3354437444359064,3.6248205192387104,3.6248205192387104
bundesliga,2014-2015,4276,Slawomir Peszko,FC Cologne,M S,18,999,0,1,0.9887540182098746,0.423921232111752,16,11,5,0,0,0.9887540182098746,3.8400527741760015,2.6079952344298363
bundesliga,2014-2015,4277,Daniel Halfar,FC Cologne,M S,22,1333,0,1,1.092940199188888,1.2863423004746437,30,24,1,0,0,1.092940199188888,4.276088532060385,2.636570405215025
bundesliga,2014-2015,4278,Miso Brecko,FC Cologne,D M S,19,1418,0,1,0.3994089728221297,0.3067029630765319,6,8,1,0,0,0.3994089728221297,2.009386875666678,1.6749854972586036
bundesliga,2014-2015,4279,Raphael Wolf,Werder Bremen,GK,27,2400,0,0,0.0,0.0213529523462057,0,1,1,0,0,0.0,1.7130751637741923,1.7130751637741923
bundesliga,2014-2015,4281,Cedrick Makiadi,Werder Bremen,M S,18,680,0,0,0.0899491496384143,0.1374463029205799,4,3,1,0,0,0.0899491496384143,0.3656281884759664,0.2445204379037022
bundesliga,2014-2015,4283,Mohamed Gouaida,Hamburger SV,M S,11,680,0,0,0.8237515017390251,0.7762871608138084,7,7,1,0,0,0.8237515017390251,3.78816962055862,2.22653509490192
bundesliga,2014-2015,4285,Thomas Bröker,FC Cologne,S,4,78,0,0,0.0133085213601589,0.0,1,0,1,0,0,0.0133085213601589,0.0620727017521858,0.0487641803920269
bundesliga,2014-2015,4286,Adam Matuschyk,FC Cologne,M S,10,431,0,1,0.6214882275089622,0.2257017828524112,7,3,0,0,0,0.6214882275089622,0.7162659345194697,0.1612110109999776
bundesliga,2014-2015,4289,Dani Schahin,Freiburg,F S,12,224,0,0,0.477497274056077,0.0672675594687461,8,1,1,0,0,0.477497274056077,0.8636995684355497,0.3905483782291412
bundesliga,2014-2015,4294,Oliver Kirch,Borussia Dortmund,D M S,6,433,0,1,0.2773017324507236,0.3513343892991543,6,6,0,0,0,0.2773017324507236,2.163275830447674,1.817142380401492
bundesliga,2014-2015,4299,Jefferson Farfán,Schalke 04,M S,9,566,0,0,0.5272970851510763,1.0588842555880549,9,23,2,0,0,0.5272970851510763,1.696202173829079,0.856156088411808
bundesliga,2014-2015,4301,Timon Wellenreuther,Schalke 04,GK S,8,673,0,0,0.0,0.0,0,0,0,0,0,0.0,0.1595574468374252,0.1595574468374252
bundesliga,2014-2015,4307,Jan Schlaudraff,Hannover 96,S,5,59,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0628352761268615,0.0628352761268615
bundesliga,2014-2015,4309,Atsuto Uchida,Schalke 04,D M S,19,1676,0,3,0.3480234006419778,2.5686594657599926,4,15,2,0,0,0.3480234006419778,6.471503117121756,3.992344086058438
bundesliga,2014-2015,4311,Idir Ouali,Paderborn,M S,6,296,0,0,0.6089518964290619,0.05450339615345,4,1,1,0,0,0.6089518964290619,0.9835274815559388,0.3745755683630705
bundesliga,2014-2015,4315,Marius Stankevicius,Hannover 96,D S,2,78,0,0,0.0,0.1372422128915786,0,1,0,0,0,0.0,0.1372422128915786,0.0
bundesliga,2014-2015,4316,Kai Herdling,Hoffenheim,S,1,4,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
bundesliga,2014-2015,4317,Hajime Hosogai,Hertha Berlin,M S,20,1433,0,0,0.6263215886428952,0.1377414595335722,5,4,5,0,0,0.6263215886428952,2.7153936717659235,2.6407080702483654
bundesliga,2014-2015,4323,Julian Green,Hamburger SV,M S,5,111,0,0,0.1230721734464168,0.0770946815609932,2,1,1,0,0,0.1230721734464168,1.0168797858059406,0.8167129643261433
bundesliga,2014-2015,4325,João Pereira,Hannover 96,D S,5,403,0,0,0.0,0.1796055119484663,0,4,1,1,0,0.0,0.2786841653287411,0.1668200492858886
bundesliga,2014-2015,4328,Jerome Kiesewetter,VfB Stuttgart,S,2,53,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
bundesliga,2014-2015,4330,Lukas Görtler,Bayern Munich,S,1,18,0,0,0.2330841869115829,0.1815249323844909,1,1,0,0,0,0.2330841869115829,0.4146091341972351,0.0
bundesliga,2014-2015,4333,Ronny Marcos,Hamburger SV,D M S,9,678,0,0,0.0,0.2441411279141903,0,6,0,0,0,0.0,1.453238869085908,1.2888170089572668
bundesliga,2014-2015,4334,Mirnes Pepic,Paderborn,S,2,20,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
bundesliga,2014-2015,4338,Sercan Sararer,VfB Stuttgart,M S,7,391,0,0,0.6686452217400074,1.3940789066255093,10,6,1,0,0,0.6686452217400074,2.6017627865076065,0.5969617702066898
bundesliga,2014-2015,4339,Mats Møller Dæhli,Freiburg,F,2,180,0,0,0.0482416749000549,0.5003160685300827,1,3,0,0,0,0.0482416749000549,0.6933263055980206,0.5767787043005228
bundesliga,2014-2015,4342,Christian Pander,Hannover 96,D S,8,432,0,0,0.1706701563671231,0.2054933533072471,3,5,0,0,0,0.1706701563671231,0.311618254519999,0.209201481193304
bundesliga,2014-2015,4344,Florian Kath,Freiburg,S,1,8,0,0,0.0,0.0808970555663108,0,1,0,0,0,0.0,0.0808970555663108,0.0808970555663108
bundesliga,2014-2015,4345,Christopher Jullien,Freiburg,S,1,17,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
bundesliga,2014-2015,4347,Philipp Zulechner,Freiburg,S,2,14,0,0,0.4186388850212097,0.0554067343473434,2,1,1,0,0,0.4186388850212097,0.4740456044673919,0.0554067343473434
bundesliga,2014-2015,4348,Tolgay Arslan,Hamburger SV,M S,13,649,0,1,0.9128078753128648,0.494665284641087,5,7,2,0,0,0.9128078753128648,2.993917191401124,1.7241496350616217
bundesliga,2014-2015,4349,Richard Strebinger,Werder Bremen,GK S,2,120,0,0,0.0,0.0,0,0,0,0,0,0.0,0.3014674484729767,0.3014674484729767
bundesliga,2014-2015,4352,Ronny Philp,Augsburg,S,2,19,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
bundesliga,2014-2015,4353,Marcel de Jong,Augsburg,D,1,56,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
bundesliga,2014-2015,4354,Petar Sliskovic,Mainz 05,S,2,9,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
bundesliga,2014-2015,4355,Patrick Pflücke,Mainz 05,S,1,9,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
bundesliga,2014-2015,4356,Julian Koch,Mainz 05,S,1,7,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
bundesliga,2014-2015,4360,Timo Hildebrand,Eintracht Frankfurt,GK,3,270,0,0,0.0,0.0,0,0,1,0,0,0.0,0.1300993338227272,0.1300993338227272
bundesliga,2014-2015,4361,Martin Lanig,Eintracht Frankfurt,M S,3,99,0,0,0.0838293507695198,0.0,1,0,1,0,0,0.0838293507695198,0.0,0.0
bundesliga,2014-2015,4362,Junior Malanda,Wolfsburg,M S,10,394,0,2,2.128601063042879,0.9203973729163408,9,6,0,0,0,2.128601063042879,3.116628047078848,0.1625434625893831
bundesliga,2014-2015,4363,Thomas Bertels,Paderborn,S,1,3,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
bundesliga,2014-2015,4366,Sebastian Freis,Freiburg,F S,7,348,0,0,1.481733726337552,0.0185199212282896,8,1,1,0,0,1.481733726337552,1.5612237602472303,0.1382064176723361
bundesliga,2014-2015,4367,Eljero Elia,Werder Bremen,F M S,9,566,0,0,0.8255987223237753,1.0441643968224523,11,6,1,0,0,0.8255987223237753,2.982412464916706,1.1614601369947195
bundesliga,2014-2015,4370,Stefan Thesker,Hannover 96,D S,2,96,0,0,0.0,0.0400034636259079,0,1,0,0,0,0.0,0.0400034636259079,0.0
bundesliga,2014-2015,4371,Chinedu Obasi,Schalke 04,M S,6,201,0,0,0.4228476285934448,0.0,5,0,0,0,0,0.4228476285934448,0.5352410934865475,0.1355646979063749
bundesliga,2014-2015,4372,Ludovic Obraniak,Werder Bremen,M S,2,56,0,0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0
bundesliga,2014-2015,4373,Valmir Nafiu,Hamburger SV,S,2,27,0,0,0.0394136123359203,0.0,1,0,0,0,0,0.0394136123359203,0.0394136123359203,0.0
bundesliga,2014-2015,4374,Matti Steinmann,Hamburger SV,S,1,3,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0
bundesliga,2014-2015,4377,Joseph-Claude Gyau,Borussia Dortmund,S,1,16,0,0,0.0,0.0647172555327415,0,1,0,0,0,0.0,0.0647172555327415,0.0
bundesliga,2014-2015,4378,Tolcay Cigerci,Hamburger SV,S,1,17,0,0,0.0214936826378107,0.0,1,0,0,0,0,0.0214936826378107,0.0214936826378107,0.0
bundesliga,2014-2015,4379,Mitsuru Maruoka,Borussia Dortmund,S,1,10,0,0,0.0,0.0180320460349321,0,1,0,0,0,0.0,0.0180320460349321,0.0
bundesliga,2015-2016,227,Robert Lewandowski,Bayern Munich,F S,32,2654,30,2,28.46237726509571,3.455625979229808,152,22,2,0,28,26.94682390987873,34.54226553440094,8.226694845594466
bundesliga,2015-2016,318,Pierre-Emerick Aubameyang,Borussia Dortmund,F M S,31,2476,25,5,28.189756080508232,6.562238052487373,118,28,4,0,22,25.158649295568463,33.50267868489027,4.430834349244833
bundesliga,2015-2016,224,Thomas Müller,Bayern Munich,F M S,31,2347,20,5,17.53837887942791,7.682950504124165,94,60,4,0,15,12.991718851029871,28.62959842383861,12.631863871589305
bundesliga,2015-2016,191,Chicharito,Bayer Leverkusen,F S,28,2178,17,2,12.3923568893224,4.098664615303278,64,28,6,0,16,11.634580271318557,16.006580881774426,3.7198270820081234
bundesliga,2015-2016,137,Anthony Modeste,FC Cologne,F S,34,2878,15,3,17.55937801487744,2.741229949519038,110,19,4,0,12,14.528271423652768,17.81734480522573,1.7960158083587885
bundesliga,2015-2016,11,Sandro Wagner,Darmstadt,F S,32,2475,14,4,14.355861072894186,4.479121780954301,87,28,8,1,12,11.324834851082414,14.726113840937614,3.997186172753573
bundesliga,2015-2016,26,Salomon Kalou,Hertha Berlin,F M S,32,2546,14,2,9.730116618797185,2.194582838565111,55,21,2,0,12,8.214563263580203,12.436336904764175,3.780631087720394
bundesliga,2015-2016,122,Claudio Pizarro,Werder Bremen,F M S,28,1740,14,3,11.333149872720242,2.811918307095766,46,30,3,0,9,6.786489821970463,10.563265785574911,2.951903006993234
bundesliga,2015-2016,210,Raffael,Borussia M.Gladbach,F S,31,2692,13,10,10.90536629781127,5.690477583557367,70,57,2,0,12,10.147589590400456,21.207764491438866,10.652182018384336
bundesliga,2015-2016,300,Daniel Didavi,VfB Stuttgart,F M S,31,2447,13,3,11.13583162240684,3.752922952175141,95,41,8,1,11,9.6202782522887,15.603661987930536,7.947332223877311
bundesliga,2015-2016,319,Marco Reus,Borussia Dortmund,F M S,26,1930,12,3,11.666711691766976,6.784378193318844,63,45,2,0,11,10.151158336549996,21.491818644106388,7.452971925958991
bundesliga,2015-2016,340,Klaas-Jan Huntelaar,Schalke 04,F S,31,2485,12,3,13.099349036812782,3.978565903380513,72,26,2,0,10,10.068242266774178,15.58320763707161,2.715465985238552
bundesliga,2015-2016,356,Alexander Meier,Eintracht Frankfurt,F M,19,1658,12,1,7.78406173735857,1.970931304618716,49,17,0,1,11,7.026285082101822,7.684183456003666,1.2862597480416298
bundesliga,2015-2016,362,Moritz Hartmann,Ingolstadt,F S,30,2015,12,1,12.40049559623003,0.929941900074482,53,20,4,0,4,6.33836255222559,6.718814278021455,2.3736644331365824
bundesliga,2015-2016,45,Yunus Malli,Mainz 05,F M S,34,2802,11,4,10.036162473261356,7.182567376643419,64,43,0,0,10,9.278466202318668,21.009131278842688,6.7659849636256695
bundesliga,2015-2016,119,Anthony Ujah,Werder Bremen,F S,32,2327,11,2,12.4308072142303,2.892122296616435,68,27,2,0,11,11.673030536621807,13.976039992645385,2.899740234017372
bundesliga,2015-2016,317,Henrikh Mkhitaryan,Borussia Dortmund,F M S,31,2578,11,15,11.494967132806778,15.881935130804775,81,83,5,0,11,11.494967132806778,36.19855739362538,14.731809627264738
bundesliga,2015-2016,29,Vedad Ibisevic,Hertha Berlin,F S,26,2099,10,4,10.38906529545784,2.242935843765736,62,22,5,1,10,10.38906529545784,12.158436208963394,1.9018718153238297
bundesliga,2015-2016,154,André Schürrle,Wolfsburg,F M S,29,1911,9,3,7.41694263368845,3.163845958188176,69,20,5,0,9,7.41694263368845,13.634385418146849,4.776830395683646
bundesliga,2015-2016,170,Nicolai Müller,Hamburger SV,M S,29,2178,9,5,5.805017122998834,4.526623405516148,37,28,6,0,9,5.805017122998834,10.590478666126728,2.1984302336350083
bundesliga,2015-2016,261,Julian Brandt,Bayer Leverkusen,F M S,29,1623,9,3,4.708301013335586,3.707850649952889,30,34,0,0,9,4.708301013335586,10.569634368643165,3.7325986800715327
bundesliga,2015-2016,321,Shinji Kagawa,Borussia Dortmund,F M S,29,2178,9,7,6.684759825468063,5.904192062094808,31,41,2,0,9,6.684759825468063,23.76927861571312,14.92965567484498
bundesliga,2015-2016,324,Adrián Ramos,Borussia Dortmund,F M S,27,926,9,4,8.745113225653768,2.168009608983993,37,12,0,0,9,8.745113225653768,12.316563753411174,2.6578192487359047
bundesliga,2015-2016,83,Kevin Volland,Hoffenheim,F M S,33,2733,8,7,7.727520177140832,5.882112313061953,64,44,8,0,6,5.454190125688911,13.467995904386044,4.618115868419409
