id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,league
218142.0,14.0,MissedShots,0.7290000152587891,0.409000015258789,0.0165656842291355,Ivan Radovanovic,h,1341.0,OpenPlay,2018-2019,RightFoot,9577.0,Chievo,Juventus,2.0,3.0,2018-08-18 19:00:00,Fabio Depaoli,Pass,serie_a
218145.0,21.0,MissedShots,0.7480000305175781,0.644000015258789,0.0175079256296157,Ivan Radovanovic,h,1341.0,OpenPlay,2018-2019,RightFoot,9577.0,Chievo,Juventus,2.0,3.0,2018-08-18 19:00:00,Fabrizio Cacciatore,Pass,serie_a
218150.0,37.0,Goal,0.895,0.5179999923706055,0.213401049375534,Mariusz Stepinski,h,5718.0,OpenPlay,2018-2019,Head,9577.0,Chievo,Juventus,2.0,3.0,2018-08-18 19:00:00,Emanuele Giaccherini,Cross,serie_a
218153.0,55.0,Goal,0.885,0.5,0.7612988352775574,Emanuele Giaccherini,h,1033.0,Penalty,2018-2019,RightFoot,9577.0,Chievo,Juventus,2.0,3.0,2018-08-18 19:00:00,,Standard,serie_a
218158.0,66.0,MissedShots,0.7340000152587891,0.5420000076293945,0.0211265832185745,Ivan Radovanovic,h,1341.0,OpenPlay,2018-2019,LeftFoot,9577.0,Chievo,Juventus,2.0,3.0,2018-08-18 19:00:00,Fabrizio Cacciatore,Pass,serie_a
218164.0,74.0,OwnGoal,0.0259999990463256,0.5459999847412109,0.0,Mattia Bani,h,6212.0,FromCorner,2018-2019,Head,9577.0,Chievo,Juventus,2.0,3.0,2018-08-18 19:00:00,,,serie_a
218167.0,83.0,MissedShots,0.745,0.6409999847412109,0.0215576943010091,Fabrizio Cacciatore,h,1329.0,OpenPlay,2018-2019,RightFoot,9577.0,Chievo,Juventus,2.0,3.0,2018-08-18 19:00:00,Joel Obi,Pass,serie_a
218137.0,2.0,Goal,0.924000015258789,0.55,0.0973740369081497,Sami Khedira,a,1292.0,SetPiece,2018-2019,LeftFoot,9577.0,Chievo,Juventus,2.0,3.0,2018-08-18 19:00:00,Giorgio Chiellini,BallTouch,serie_a
218138.0,4.0,SavedShot,0.8130000305175781,0.3820000076293945,0.0571204647421836,Paulo Dybala,a,1294.0,OpenPlay,2018-2019,LeftFoot,9577.0,Chievo,Juventus,2.0,3.0,2018-08-18 19:00:00,,Dispossessed,serie_a
218139.0,5.0,MissedShots,0.9340000152587892,0.3459999847412109,0.0576237402856349,Sami Khedira,a,1292.0,FromCorner,2018-2019,RightFoot,9577.0,Chievo,Juventus,2.0,3.0,2018-08-18 19:00:00,,,serie_a
218140.0,8.0,MissedShots,0.955999984741211,0.515,0.6732318997383118,João Cancelo,a,2379.0,OpenPlay,2018-2019,LeftFoot,9577.0,Chievo,Juventus,2.0,3.0,2018-08-18 19:00:00,Alex Sandro,Pass,serie_a
218141.0,11.0,MissedShots,0.7759999847412109,0.7230000305175781,0.017601566389203,João Cancelo,a,2379.0,FromCorner,2018-2019,RightFoot,9577.0,Chievo,Juventus,2.0,3.0,2018-08-18 19:00:00,Miralem Pjanic,Pass,serie_a
