id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,league
93141.0,1.0,MissedShots,0.825,0.7030000305175781,0.0293935444205999,Juanito Gómez,h,1851.0,OpenPlay,2015-2016,RightFoot,551.0,Verona,Roma,1.0,1.0,2015-08-22 20:00:00,Emil Hallfredsson,Pass,serie_a
93144.0,13.0,MissedShots,0.865,0.6359999847412109,0.0501756183803081,Luca Toni,h,1955.0,OpenPlay,2015-2016,LeftFoot,551.0,Verona,Roma,1.0,1.0,2015-08-22 20:00:00,Juanito Gómez,HeadPass,serie_a
93146.0,17.0,BlockedShot,0.9,0.3990000152587891,0.0796042010188102,Bosko Jankovic,h,1959.0,OpenPlay,2015-2016,RightFoot,551.0,Verona,Roma,1.0,1.0,2015-08-22 20:00:00,,,serie_a
93149.0,28.0,SavedShot,0.759000015258789,0.544000015258789,0.0207713637501001,Luca Toni,h,1955.0,OpenPlay,2015-2016,LeftFoot,551.0,Verona,Roma,1.0,1.0,2015-08-22 20:00:00,Bosko Jankovic,HeadPass,serie_a
93153.0,40.0,SavedShot,0.8880000305175781,0.7130000305175781,0.0437437035143375,Samuel Souprayen,h,1954.0,OpenPlay,2015-2016,LeftFoot,551.0,Verona,Roma,1.0,1.0,2015-08-22 20:00:00,Emil Hallfredsson,Pass,serie_a
93154.0,41.0,BlockedShot,0.9719999694824218,0.58,0.0926535874605178,Bosko Jankovic,h,1959.0,FromCorner,2015-2016,Head,551.0,Verona,Roma,1.0,1.0,2015-08-22 20:00:00,Leandro Greco,Cross,serie_a
93156.0,42.0,MissedShots,0.7240000152587891,0.4640000152587891,0.0159328486770391,Leandro Greco,h,1996.0,OpenPlay,2015-2016,LeftFoot,551.0,Verona,Roma,1.0,1.0,2015-08-22 20:00:00,,BallRecovery,serie_a
93157.0,45.0,MissedShots,0.8080000305175781,0.4529999923706054,0.0546641871333122,Jacopo Sala,h,1221.0,OpenPlay,2015-2016,RightFoot,551.0,Verona,Roma,1.0,1.0,2015-08-22 20:00:00,Juanito Gómez,Pass,serie_a
93160.0,55.0,SavedShot,0.830999984741211,0.3529999923706055,0.0465244129300117,Emil Hallfredsson,h,1151.0,OpenPlay,2015-2016,LeftFoot,551.0,Verona,Roma,1.0,1.0,2015-08-22 20:00:00,,Tackle,serie_a
93161.0,55.0,SavedShot,0.906999969482422,0.66,0.2888316512107849,Juanito Gómez,h,1851.0,OpenPlay,2015-2016,LeftFoot,551.0,Verona,Roma,1.0,1.0,2015-08-22 20:00:00,,Rebound,serie_a
93162.0,60.0,Goal,0.936999969482422,0.4209999847412109,0.106209821999073,Bosko Jankovic,h,1959.0,OpenPlay,2015-2016,RightFoot,551.0,Verona,Roma,1.0,1.0,2015-08-22 20:00:00,Emil Hallfredsson,Chipped,serie_a
93166.0,76.0,SavedShot,0.8680000305175781,0.6930000305175781,0.0499500483274459,Luca Siligardi,h,1846.0,OpenPlay,2015-2016,LeftFoot,551.0,Verona,Roma,1.0,1.0,2015-08-22 20:00:00,Samuel Souprayen,Pass,serie_a
93142.0,11.0,BlockedShot,0.7140000152587891,0.509000015258789,0.0161574278026819,Radja Nainggolan,a,1251.0,OpenPlay,2015-2016,LeftFoot,551.0,Verona,Roma,1.0,1.0,2015-08-22 20:00:00,Mohamed Salah,HeadPass,serie_a
93143.0,12.0,BlockedShot,0.8630000305175781,0.7230000305175781,0.0189269073307514,Radja Nainggolan,a,1251.0,OpenPlay,2015-2016,RightFoot,551.0,Verona,Roma,1.0,1.0,2015-08-22 20:00:00,Alessandro Florenzi,Cross,serie_a
93145.0,15.0,MissedShots,0.948000030517578,0.644000015258789,0.0716507211327552,Edin Dzeko,a,1253.0,OpenPlay,2015-2016,LeftFoot,551.0,Verona,Roma,1.0,1.0,2015-08-22 20:00:00,,,serie_a
93147.0,22.0,SavedShot,0.8319999694824218,0.48,0.0607969835400581,Radja Nainggolan,a,1251.0,OpenPlay,2015-2016,LeftFoot,551.0,Verona,Roma,1.0,1.0,2015-08-22 20:00:00,,,serie_a
93148.0,25.0,MissedShots,0.6890000152587891,0.48,0.0131972255185246,Daniele De Rossi,a,1249.0,OpenPlay,2015-2016,RightFoot,551.0,Verona,Roma,1.0,1.0,2015-08-22 20:00:00,Radja Nainggolan,Pass,serie_a
93150.0,31.0,MissedShots,0.916999969482422,0.4629999923706054,0.0605305843055248,Edin Dzeko,a,1253.0,OpenPlay,2015-2016,Head,551.0,Verona,Roma,1.0,1.0,2015-08-22 20:00:00,Radja Nainggolan,Aerial,serie_a
93151.0,37.0,MissedShots,0.815,0.6930000305175781,0.0193787943571805,Gervinho,a,1943.0,SetPiece,2015-2016,RightFoot,551.0,Verona,Roma,1.0,1.0,2015-08-22 20:00:00,,,serie_a
93152.0,39.0,MissedShots,0.725,0.425,0.0174675080925226,Edin Dzeko,a,1253.0,OpenPlay,2015-2016,RightFoot,551.0,Verona,Roma,1.0,1.0,2015-08-22 20:00:00,Mohamed Salah,Pass,serie_a
93155.0,41.0,MissedShots,0.764000015258789,0.35,0.021262614056468,Radja Nainggolan,a,1251.0,OpenPlay,2015-2016,RightFoot,551.0,Verona,Roma,1.0,1.0,2015-08-22 20:00:00,Alessandro Florenzi,Pass,serie_a
93158.0,48.0,SavedShot,0.9280000305175782,0.4979999923706055,0.1160316541790962,Kostas Manolas,a,1246.0,FromCorner,2015-2016,Head,551.0,Verona,Roma,1.0,1.0,2015-08-22 20:00:00,Miralem Pjanic,Cross,serie_a
