id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,league
446558.0,28.0,SavedShot,0.8730000305175781,0.3859999847412109,0.0322009027004241,Mattias Svanberg,h,6974.0,SetPiece,2021-2022,RightFoot,16906.0,Bologna,Fiorentina,2.0,3.0,2021-12-05 11:30:00,Nicola Sansone,Cross,serie_a
446559.0,30.0,MissedShots,0.8440000152587891,0.4540000152587891,0.0695176348090171,Musa Barrow,h,6512.0,OpenPlay,2021-2022,RightFoot,16906.0,Bologna,Fiorentina,2.0,3.0,2021-12-05 11:30:00,Lorenzo De Silvestri,Cross,serie_a
446561.0,41.0,Goal,0.875,0.5590000152587891,0.3420087993144989,Musa Barrow,h,6512.0,OpenPlay,2021-2022,LeftFoot,16906.0,Bologna,Fiorentina,2.0,3.0,2021-12-05 11:30:00,Mattias Svanberg,Throughball,serie_a
446562.0,43.0,MissedShots,0.901999969482422,0.504000015258789,0.0444015115499496,Nicola Sansone,h,1826.0,OpenPlay,2021-2022,Head,16906.0,Bologna,Fiorentina,2.0,3.0,2021-12-05 11:30:00,Mitchell Dijks,Aerial,serie_a
446565.0,64.0,BlockedShot,0.794000015258789,0.745999984741211,0.0516395606100559,Mattias Svanberg,h,6974.0,DirectFreekick,2021-2022,RightFoot,16906.0,Bologna,Fiorentina,2.0,3.0,2021-12-05 11:30:00,,Standard,serie_a
446568.0,82.0,Goal,0.8130000305175781,0.654000015258789,0.0266603082418441,Aaron Hickey,h,8942.0,OpenPlay,2021-2022,RightFoot,16906.0,Bologna,Fiorentina,2.0,3.0,2021-12-05 11:30:00,Riccardo Orsolini,Chipped,serie_a
446569.0,90.0,BlockedShot,0.8869999694824219,0.5879999923706055,0.0143199395388364,Kevin Bonifazi,h,3951.0,SetPiece,2021-2022,Head,16906.0,Bologna,Fiorentina,2.0,3.0,2021-12-05 11:30:00,Andreas Skov Olsen,Aerial,serie_a
446570.0,92.0,SavedShot,0.7090000152587891,0.8330000305175781,0.0066957529634237,Riccardo Orsolini,h,6160.0,OpenPlay,2021-2022,LeftFoot,16906.0,Bologna,Fiorentina,2.0,3.0,2021-12-05 11:30:00,Roberto Soriano,Chipped,serie_a
446557.0,10.0,MissedShots,0.7719999694824219,0.31,0.0208206195384264,Nicolás González,a,7074.0,OpenPlay,2021-2022,LeftFoot,16906.0,Bologna,Fiorentina,2.0,3.0,2021-12-05 11:30:00,Lucas Torreira,Pass,serie_a
446560.0,32.0,Goal,0.943000030517578,0.5729999923706055,0.2975995540618896,Youssef Maleh,a,9893.0,OpenPlay,2021-2022,Head,16906.0,Bologna,Fiorentina,2.0,3.0,2021-12-05 11:30:00,Nicolás González,Cross,serie_a
446563.0,46.0,BlockedShot,0.8569999694824219,0.3089999961853027,0.0465552769601345,Giacomo Bonaventura,a,1121.0,OpenPlay,2021-2022,RightFoot,16906.0,Bologna,Fiorentina,2.0,3.0,2021-12-05 11:30:00,Dusan Vlahovic,Pass,serie_a
446564.0,50.0,Goal,0.7569999694824219,0.3329999923706054,0.051833402365446,Cristiano Biraghi,a,1164.0,DirectFreekick,2021-2022,LeftFoot,16906.0,Bologna,Fiorentina,2.0,3.0,2021-12-05 11:30:00,,Standard,serie_a
446566.0,66.0,Goal,0.885,0.5,0.7612988352775574,Dusan Vlahovic,a,7084.0,Penalty,2021-2022,LeftFoot,16906.0,Bologna,Fiorentina,2.0,3.0,2021-12-05 11:30:00,,Standard,serie_a
446567.0,76.0,MissedShots,0.754000015258789,0.3779999923706054,0.0356828868389129,Nicolás González,a,7074.0,OpenPlay,2021-2022,LeftFoot,16906.0,Bologna,Fiorentina,2.0,3.0,2021-12-05 11:30:00,Lucas Torreira,Pass,serie_a
447212.0,8.0,MissedShots,0.86,0.5029999923706054,0.0468832477927207,Alberto Grassi,h,1504.0,FromCorner,2021-2022,LeftFoot,16907.0,Cagliari,Torino,1.0,1.0,2021-12-06 19:45:00,Razvan Marin,Cross,serie_a
447214.0,22.0,MissedShots,0.9769999694824218,0.4170000076293945,0.1097801029682159,Andrea Carboni,h,8232.0,SetPiece,2021-2022,Head,16907.0,Cagliari,Torino,1.0,1.0,2021-12-06 19:45:00,Razvan Marin,Cross,serie_a
447215.0,29.0,MissedShots,0.759000015258789,0.4929999923706055,0.0227090585976839,Razvan Marin,h,8856.0,OpenPlay,2021-2022,LeftFoot,16907.0,Cagliari,Torino,1.0,1.0,2021-12-06 19:45:00,Alberto Grassi,Pass,serie_a
447218.0,30.0,OwnGoal,0.0259999990463256,0.5279999923706055,0.0,Andrea Carboni,h,8232.0,OpenPlay,2021-2022,RightFoot,16907.0,Cagliari,Torino,1.0,1.0,2021-12-06 19:45:00,,Save,serie_a
447219.0,34.0,BlockedShot,0.7719999694824219,0.7380000305175781,0.0451668128371238,Razvan Marin,h,8856.0,DirectFreekick,2021-2022,RightFoot,16907.0,Cagliari,Torino,1.0,1.0,2021-12-06 19:45:00,,Standard,serie_a
447220.0,41.0,BlockedShot,0.8090000152587891,0.655,0.0325857661664485,João Pedro,h,1592.0,OpenPlay,2021-2022,RightFoot,16907.0,Cagliari,Torino,1.0,1.0,2021-12-06 19:45:00,Nahitan Nández,BallRecovery,serie_a
