id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,league,season
1250,Mohamed Salah,16,1440,14,11.863871447741984,9,5.713835973292589,65,32,1,0,F,Liverpool,12,10.341533787548542,19.84109917283058,7.528411254286766,epl,2021-2022
755,Jamie Vardy,15,1235,9,5.914180956780911,1,0.8631523139774799,34,13,2,0,F S,Leicester,9,5.914180956780911,7.207758314907551,1.25945988856256,epl,2021-2022
6854,Diogo Jota,15,1060,8,9.517482124269009,1,3.283799674361944,39,21,1,0,F S,Liverpool,8,9.517482124269009,16.287342198193073,4.519177450798452,epl,2021-2022
838,Sadio Mané,16,1358,7,8.552270587533712,1,2.4659674298018217,50,17,1,0,F S,Liverpool,7,8.552270587533712,15.478001773357391,6.536744831129909,epl,2021-2022
2371,Cristiano Ronaldo,13,1030,7,8.367213398218155,2,1.460306152701378,46,9,3,0,F S,Manchester United,5,6.844875782728195,9.409181073307993,2.0246845800429583,epl,2021-2022
3635,Bernardo Silva,15,1305,7,4.667975001037121,1,3.25501836463809,22,22,3,0,F M,Manchester City,7,4.667975001037121,13.44970490038395,6.499783584848046,epl,2021-2022
8026,Raphinha,14,1182,7,3.934995621442795,1,2.726781364530325,43,27,4,0,F M,Leeds,5,2.4126579146832228,5.72016678750515,2.6353718945756555,epl,2021-2022
9301,Emmanuel Dennis,15,1184,7,3.0523266345262527,5,2.5466610807925463,31,18,6,0,F M S,Watford,7,3.0523266345262527,6.183993178419769,1.481862130574882,epl,2021-2022
453,Son Heung-Min,13,1151,6,4.50243116915226,2,1.3667528741061687,31,23,0,0,F M,Tottenham,6,4.50243116915226,6.785182148218155,2.171166855841875,epl,2021-2022
468,Callum Wilson,12,1052,6,5.077517268247902,0,0.4431503433734178,26,8,4,0,F,Newcastle United,5,4.316348408348858,3.633132215589285,0.4429721934720874,epl,2021-2022
531,Michail Antonio,15,1350,6,6.794746160507202,4,4.114366374909878,44,30,3,1,F,West Ham,6,6.033577263355255,11.2865122705698,3.7558727860450745,epl,2021-2022
3621,Neal Maupay,14,1018,6,5.527838289737701,0,0.8259164020419121,27,9,4,0,F S,Brighton,5,4.766669422388077,5.945083774626255,1.023577531799674,epl,2021-2022
7768,Mason Mount,13,795,6,3.295258827507496,4,3.4052477683871984,23,18,1,0,F M S,Chelsea,5,2.5340900495648384,6.947990417480469,2.4613078385591507,epl,2021-2022
9040,Conor Gallagher,15,1324,6,5.412833558395505,3,3.583430737257004,34,28,4,0,M,Crystal Palace,6,5.412833558395505,10.090605460107328,3.1511214300990105,epl,2021-2022
465,Joshua King,14,1088,5,6.073515497148037,2,2.031646557152272,28,19,3,0,F M S,Watford,4,5.312346689403057,6.85066388733685,0.7690518060699105,epl,2021-2022
762,Demarai Gray,16,1264,5,2.5947935674339533,2,2.0038947016000748,35,20,3,0,F M S,Everton,5,2.5947935674339533,5.881389217451215,1.8329342305660248,epl,2021-2022
1228,Bruno Fernandes,16,1397,5,2.985656419768929,3,4.184314356185496,37,44,4,0,M,Manchester United,5,2.2244875822216272,9.93101131916046,5.01674510538578,epl,2021-2022
3278,Maxwel Cornet,9,581,5,1.3725563883781433,0,0.5860527213662863,13,5,2,0,F M S,Burnley,5,1.3725563883781433,3.0868571400642395,1.623943064361811,epl,2021-2022
5675,Ismaila Sarr,12,1039,5,3.506289262324572,0,1.1350580602884293,27,11,1,0,F M,Watford,5,2.7451204247772694,4.373906381428242,1.1853626789525151,epl,2021-2022
5956,Youri Tielemans,12,1069,5,2.713506992906332,2,2.7002946212887764,29,22,1,0,M,Leicester,4,1.952338125556708,6.413024224340916,2.6329048313200474,epl,2021-2022
7230,Emile Smith-Rowe,14,1153,5,2.244145831093192,2,2.177016831934452,21,18,0,0,M S,Arsenal,5,2.244145831093192,5.403516709804535,2.395720422267914,epl,2021-2022
7696,Teemu Pukki,16,1389,5,5.112131383270025,0,0.9103217627853156,31,9,2,0,F,Norwich,3,3.589830469340086,4.461365394294262,0.196832581423223,epl,2021-2022
318,Pierre-Emerick Aubameyang,14,1047,4,6.893220115453005,1,0.8014161214232445,34,9,3,0,F S,Arsenal,4,5.370882365852594,5.4393598940223455,0.963660548441112,epl,2021-2022
482,Roberto Firmino,8,369,4,3.560822680592537,1,0.725700207054615,12,7,0,0,F S,Liverpool,4,3.560822680592537,6.8770424127578735,2.7120190113782883,epl,2021-2022
522,Wilfried Zaha,15,1266,4,3.655433407053352,1,2.52037962898612,26,21,3,0,F M S,Crystal Palace,2,2.133095685392618,6.667567998170853,2.533943947404623,epl,2021-2022
606,Christian Benteke,16,954,4,4.41857972741127,1,1.6455406285822392,34,13,3,0,F S,Crystal Palace,4,4.41857972741127,6.070060145109892,1.077068910934031,epl,2021-2022
618,Raheem Sterling,14,810,4,4.909493062645197,1,2.739050067961216,27,22,0,0,F S,Manchester City,3,4.1483242101967335,9.9192915558815,3.356059782207012,epl,2021-2022
998,Ivan Toney,14,1260,4,4.034616906195879,2,3.30731060821563,34,16,2,0,F,Brentford,2,2.512316036969424,4.988452814519405,1.0519179627299309,epl,2021-2022
1389,Jorginho,14,1088,4,3.244539283216,1,1.4428277872502804,9,12,2,0,M S,Chelsea,0,0.1998639106750488,8.399219315499067,7.661852043122053,epl,2021-2022
2335,Pablo Fornals,16,1232,4,2.938969187438488,2,2.7677291482687,23,21,3,0,M S,West Ham,4,2.938969187438488,8.8994230479002,4.28913520462811,epl,2021-2022
2517,Martin Odegaard,14,917,4,0.9012971296906472,0,1.4457807578146458,13,20,2,0,M S,Arsenal,4,0.9012971296906472,4.9258603267371655,3.2203424191102386,epl,2021-2022
6818,James Maddison,16,1028,4,2.256988210603595,3,2.1982676927000284,29,15,1,0,F M S,Leicester,4,2.256988210603595,4.844492632895708,1.497092217206955,epl,2021-2022
7490,Mason Greenwood,12,865,4,2.478438701480627,1,1.0322561860084534,32,13,1,0,F M S,Manchester United,4,2.478438701480627,3.763090036809445,1.0846043098717928,epl,2021-2022
