league,season,player_id,player_name,team_title,position,games,time,goals,assists,npg,xG_percentage,xA_percentage,npxG_percentage,shots,missed_shots,key_passes,yellow_cards,red_cards
bundesliga,2017-2018,4280,Davie Selke,Hertha Berlin,F S,27,1887,10,0,9,46.977650342358004,10.848740993479513,42.17360866416248,46,36,15,4,0
bundesliga,2017-2018,210,Raffael,Borussia M.Gladbach,F S,27,2087,9,2,8,39.76768274300963,24.64617056766668,35.5861466893237,53,44,35,0,0
bundesliga,2017-2018,261,Julian Brandt,Bayer Leverkusen,D F M S,34,2347,9,3,9,32.87885766900249,34.24228466199501,32.87885766900249,43,34,59,0,0
bundesliga,2017-2018,300,Daniel Didavi,Wolfsburg,F M S,30,2262,9,5,9,39.31296627861313,21.374067442773732,39.31296627861313,55,46,29,4,0
bundesliga,2017-2018,407,Martin Harnik,Hannover 96,F M S,30,1892,9,2,9,46.28667211792894,7.426655764142116,46.28667211792894,49,40,18,2,0
bundesliga,2017-2018,3299,Jean-Kevin Augustin,RasenBallsport Leipzig,F S,25,1273,9,5,8,48.102733223018035,13.77823350338174,38.11903327360022,37,28,16,1,0
bundesliga,2017-2018,4247,Maximilian Philipp,Borussia Dortmund,F M S,20,1212,9,1,9,40.886280888482304,18.22743822303538,40.886280888482304,44,35,15,0,0
bundesliga,2017-2018,5221,Leon Bailey,Bayer Leverkusen,D M S,30,2224,9,6,9,35.737955786500414,28.524088426999178,35.737955786500414,76,67,63,2,0
bundesliga,2017-2018,6144,Sébastien Haller,Eintracht Frankfurt,F S,31,2355,9,4,7,42.93008776329429,23.465588464983163,33.60432377172254,41,32,30,2,0
bundesliga,2017-2018,6338,Lucas Alario,Bayer Leverkusen,F S,23,1542,9,4,8,48.772280343533076,9.882485419795142,41.345234236671786,58,49,14,5,1
bundesliga,2017-2018,47,Yoshinori Muto,Mainz 05,F S,27,1911,8,2,8,42.37197318917455,15.256053621650903,42.37197318917455,37,29,17,2,0
bundesliga,2017-2018,224,Thomas Müller,Bayern Munich,F M S,29,1957,8,13,8,26.480804216565414,47.03839156686917,26.480804216565414,43,35,55,4,0
bundesliga,2017-2018,6228,Luka Jovic,Eintracht Frankfurt,F S,22,924,8,1,8,46.23084221594349,7.538315568113014,46.23084221594349,37,29,7,2,0
bundesliga,2017-2018,147,Naldo,Schalke 04,D,34,3060,7,2,7,38.22460503927282,23.550789921454374,38.22460503927282,47,40,15,4,0
bundesliga,2017-2018,319,Marco Reus,Borussia Dortmund,F M,11,944,7,0,7,44.35710216983525,17.441262526804614,38.201635303360135,31,24,19,1,0
bundesliga,2017-2018,426,Daniel Ginczek,VfB Stuttgart,F M S,23,1534,7,0,6,48.03294434943929,9.036239110354964,42.93081654020575,42,35,15,3,0
bundesliga,2017-2018,1678,Michy Batshuayi,Borussia Dortmund,F S,10,837,7,1,7,47.87952038576497,4.240959228470069,47.87952038576497,29,22,4,2,0
bundesliga,2017-2018,2249,James Rodríguez,Bayern Munich,M S,23,1638,7,11,7,28.8852613003458,42.22947739930841,28.8852613003458,41,34,64,2,0
bundesliga,2017-2018,29,Vedad Ibisevic,Hertha Berlin,F S,27,1450,6,4,4,49.57735505581854,9.314292030025863,41.10835291415559,38,32,13,4,1
bundesliga,2017-2018,155,Max Kruse,Werder Bremen,F M S,29,2454,6,6,6,34.07948238741479,31.841035225170426,34.07948238741479,53,47,57,2,0
bundesliga,2017-2018,157,Daniel Caligiuri,Schalke 04,D M S,33,2916,6,10,3,35.78602375137318,48.40082949319279,15.81314675543403,35,29,49,4,0
bundesliga,2017-2018,169,Lewis Holtby,Hamburger SV,F M S,16,1199,6,0,6,44.47616064106869,11.047678717862622,44.47616064106869,22,16,14,1,0
bundesliga,2017-2018,208,Lars Stindl,Borussia M.Gladbach,F M,31,2732,6,3,6,34.09063042680992,31.81873914638016,34.09063042680992,71,65,54,5,0
bundesliga,2017-2018,222,Arturo Vidal,Bayern Munich,M S,22,1460,6,2,6,37.95873458488047,24.082530830239072,37.95873458488047,48,42,27,6,0
bundesliga,2017-2018,484,Divock Origi,Wolfsburg,F M S,31,1962,6,2,6,46.05374009349818,7.892519813003636,46.05374009349818,61,55,11,2,0
bundesliga,2017-2018,1819,Kevin-Prince Boateng,Eintracht Frankfurt,F M S,31,2367,6,1,6,43.42405482804696,13.151890343906066,43.42405482804696,44,38,16,5,0
bundesliga,2017-2018,1852,Ante Rebic,Eintracht Frankfurt,F M S,25,1765,6,2,6,35.02590910348282,29.94818179303436,35.02590910348282,47,41,25,8,0
bundesliga,2017-2018,3603,Corentin Tolisso,Bayern Munich,M S,26,1527,6,4,6,39.42523868852087,21.149522622958276,39.42523868852087,42,36,20,3,0
bundesliga,2017-2018,5247,Naby Keita,RasenBallsport Leipzig,M S,27,1970,6,5,6,30.733170241911218,38.533659516177565,30.733170241911218,42,36,40,7,2
bundesliga,2017-2018,44,Pablo De Blasis,Mainz 05,F M S,25,1658,5,2,2,49.58547340508145,31.37512617908146,19.039400415837097,29,24,29,2,0
bundesliga,2017-2018,45,Yunus Malli,Wolfsburg,F M S,31,2238,5,4,5,37.18652946157919,25.626941076841607,37.18652946157919,55,50,28,3,0
bundesliga,2017-2018,64,Filip Kostic,Hamburger SV,F M S,30,2412,5,1,5,45.79142915957248,16.40942212882345,37.79914871160406,66,61,30,2,0
bundesliga,2017-2018,241,Mathew Leckie,Hertha Berlin,M S,26,1846,5,1,5,35.808283077846994,28.383433844306,35.808283077846994,23,18,17,3,0
bundesliga,2017-2018,262,Leonardo Bittencourt,FC Cologne,F M S,22,1624,5,3,5,36.860228366677475,26.279543266645046,36.860228366677475,32,27,24,4,0
bundesliga,2017-2018,272,Caiuby,Augsburg,F M S,33,2860,5,8,5,31.73826319925041,36.523473601499184,31.73826319925041,74,69,34,8,0
bundesliga,2017-2018,315,Matthias Ginter,Borussia M.Gladbach,D M,34,3060,5,2,5,43.437601873517565,13.12479625296487,43.437601873517565,27,22,7,2,0
bundesliga,2017-2018,321,Shinji Kagawa,Borussia Dortmund,M S,19,1164,5,1,5,39.332271040474524,21.33545791905095,39.332271040474524,24,19,21,0,0
bundesliga,2017-2018,329,Franck Ribéry,Bayern Munich,F M S,20,1212,5,1,5,31.51663031912935,36.966739361741304,31.51663031912935,20,15,34,3,0
bundesliga,2017-2018,360,Ádám Szalai,Hoffenheim,F S,18,873,5,1,5,44.59091701291568,10.81816597416864,44.59091701291568,28,23,12,2,0
bundesliga,2017-2018,392,Arjen Robben,Bayern Munich,F M S,21,1528,5,5,5,36.02056988969766,33.07521222590267,30.90421788439967,51,46,33,0,0
bundesliga,2017-2018,2693,Marius Wolf,Eintracht Frankfurt,D F M S,28,2374,5,8,5,27.671361464501633,44.657277070996734,27.671361464501633,35,30,33,4,0
bundesliga,2017-2018,5556,Ademola Lookman,RasenBallsport Leipzig,F M S,11,579,5,3,5,33.5933894870044,32.813221025991204,33.5933894870044,13,8,17,1,0
bundesliga,2017-2018,6089,Chadrac Akolo,VfB Stuttgart,F M S,22,1107,5,0,5,49.82602729989016,8.639716320773228,41.53425637933662,33,28,13,2,0
bundesliga,2017-2018,6271,Ihlas Bebou,Hannover 96,F M S,30,2133,5,2,5,34.8028753780728,30.39424924385441,34.8028753780728,50,45,41,3,0
bundesliga,2017-2018,96,Salif Sané,Hannover 96,D,32,2880,4,1,4,40.473064197678084,19.05387160464383,40.473064197678084,28,24,9,6,0
bundesliga,2017-2018,135,Yuya Osako,FC Cologne,F M S,25,1909,4,2,4,41.08334374530829,17.833312509383415,41.08334374530829,36,32,24,2,1
bundesliga,2017-2018,209,Josip Drmic,Borussia M.Gladbach,F S,13,460,4,1,4,48.69979383387019,2.6004123322596313,48.69979383387019,18,14,2,1,0
bundesliga,2017-2018,335,Leon Goretzka,Schalke 04,M S,26,1984,4,2,3,48.18318170648631,11.672831390391911,40.14398690312177,45,41,17,3,0
bundesliga,2017-2018,350,Felix Klaus,Hannover 96,F M S,28,1993,4,2,4,40.91049444587031,18.179011108259377,40.91049444587031,58,54,31,5,0
bundesliga,2017-2018,914,Nabil Bentaleb,Schalke 04,M S,16,1006,4,3,0,78.7621919635586,14.657068427599059,6.5807396088423395,15,11,9,2,1
bundesliga,2017-2018,1275,Robin Quaison,Mainz 05,F M S,24,1412,4,1,4,44.192025980506585,11.61594803898683,44.192025980506585,41,37,13,3,0
bundesliga,2017-2018,2068,Yevhen Konoplyanka,Schalke 04,F M S,27,1573,4,4,4,33.79213691420716,32.41572617158567,33.79213691420716,54,50,31,1,0
bundesliga,2017-2018,2235,Bruma,RasenBallsport Leipzig,D F M S,28,1603,4,2,4,28.661776001533585,42.67644799693283,28.661776001533585,41,37,26,0,0
bundesliga,2017-2018,2662,Christian Pulisic,Borussia Dortmund,D F M S,32,2314,4,5,4,33.64823083964021,32.703538320719574,33.64823083964021,38,34,29,1,0
bundesliga,2017-2018,3738,Sehrou Guirassy,FC Cologne,F S,15,832,4,0,2,53.97040460430694,5.059100584415272,40.97049481127778,32,28,7,2,0
bundesliga,2017-2018,3834,Ishak Belfodil,Werder Bremen,F M S,26,1341,4,1,4,37.76886082706519,24.462278345869635,37.76886082706519,45,41,17,1,0
bundesliga,2017-2018,5250,Yussuf Poulsen,RasenBallsport Leipzig,F S,30,1655,4,2,4,43.382896270433164,13.234207459133668,43.382896270433164,38,34,18,1,0
bundesliga,2017-2018,6408,Emil Berggreen,Mainz 05,F S,14,653,4,2,4,43.3516964401968,13.296607119606406,43.3516964401968,13,9,7,2,0
bundesliga,2017-2018,62,Lukas Rupp,Hoffenheim,M S,21,1175,3,2,3,33.64911280398345,32.701774392033094,33.64911280398345,16,13,17,1,0
bundesliga,2017-2018,110,Theodor Gebre Selassie,Werder Bremen,D M S,32,2829,3,0,3,39.82719397206804,20.345612055863928,39.82719397206804,17,14,22,4,0
bundesliga,2017-2018,111,Jannik Vestergaard,Borussia M.Gladbach,D,32,2880,3,0,3,42.526941843467384,14.946116313065225,42.526941843467384,24,21,5,5,0
bundesliga,2017-2018,150,Josuha Guilavogui,Wolfsburg,M S,29,2411,3,2,3,31.69263240885144,36.61473518229712,31.69263240885144,22,19,22,6,1
bundesliga,2017-2018,174,Aaron Hunt,Hamburger SV,F M S,29,2172,3,2,2,29.59883129651617,49.41077484652013,20.990393856963703,30,27,62,1,0
bundesliga,2017-2018,187,Christoph Kramer,Borussia M.Gladbach,M S,27,2165,3,0,3,43.27705236483696,13.445895270326075,43.27705236483696,12,9,14,5,0
bundesliga,2017-2018,226,Kingsley Coman,Bayern Munich,F M S,21,1144,3,3,3,28.05357478524441,43.892850429511185,28.05357478524441,30,27,24,0,0
bundesliga,2017-2018,251,Benjamin Hübner,Hoffenheim,D,27,2324,3,2,3,44.210801645975,11.578396708049983,44.210801645975,22,19,11,9,0
bundesliga,2017-2018,341,Franco Di Santo,Schalke 04,F M S,30,1664,3,1,2,45.16187202749066,19.458958723277092,35.37916924923225,30,27,18,4,0
bundesliga,2017-2018,412,André Hahn,Hamburger SV,F M S,23,1352,3,0,3,44.23539539877993,11.52920920244014,44.23539539877993,42,39,7,0,0
bundesliga,2017-2018,2480,Jonathas,Hannover 96,F S,12,636,3,3,2,41.5275428717973,31.372340590639457,27.100116537563245,16,13,14,2,0
bundesliga,2017-2018,2674,Thilo Kehrer,Schalke 04,D M S,28,2369,3,0,3,44.016834271855316,11.966331456289366,44.016834271855316,17,14,12,4,0
bundesliga,2017-2018,4271,Janik Haberer,Freiburg,F M S,33,2777,3,4,2,42.03789470728632,30.171518982015616,27.79058631069806,41,38,33,9,0
bundesliga,2017-2018,5220,Kai Havertz,Bayer Leverkusen,F M S,30,2131,3,8,3,30.709403906057393,38.58119218788522,30.709403906057393,37,34,31,3,0
bundesliga,2017-2018,5230,Thomas Delaney,Werder Bremen,M S,32,2796,3,4,3,35.21044666509224,29.57910666981552,35.21044666509224,54,51,30,5,0
bundesliga,2017-2018,5231,Florian Kainz,Werder Bremen,F M S,30,1689,3,3,3,34.12243654120399,31.75512691759202,34.12243654120399,34,31,37,5,0
bundesliga,2017-2018,5243,Dayotchanculle Upamecano,RasenBallsport Leipzig,D S,28,2261,3,0,3,44.98296901653865,10.0340619669227,44.98296901653865,10,7,8,2,1
bundesliga,2017-2018,5248,Marcel Sabitzer,RasenBallsport Leipzig,F M S,22,1792,3,5,3,31.553310626742544,36.89337874651491,31.553310626742544,61,58,34,4,0
bundesliga,2017-2018,5257,Willi Orban,RasenBallsport Leipzig,D S,26,2128,3,0,3,37.308096868514625,25.383806262970758,37.308096868514625,11,8,7,5,1
bundesliga,2017-2018,5356,Breel Embolo,Schalke 04,F M S,21,916,3,0,3,48.90417872091605,2.191642558167903,48.90417872091605,18,15,4,4,0
bundesliga,2017-2018,5717,Amine Harit,Schalke 04,F M S,31,2059,3,3,2,34.894817193273894,37.36147355500975,27.743709251716343,25,22,38,3,0
bundesliga,2017-2018,6274,Andriy Yarmolenko,Borussia Dortmund,F M S,18,1043,3,2,3,37.96647246190988,24.06705507618024,37.96647246190988,31,28,28,0,0
bundesliga,2017-2018,43,Danny Latza,Mainz 05,M S,29,2359,2,1,2,31.895099810250336,36.20980037949933,31.895099810250336,41,39,34,7,0
bundesliga,2017-2018,60,Christian Gentner,VfB Stuttgart,M,27,2415,2,1,2,33.64983023923522,32.70033952152956,33.64983023923522,24,22,26,3,0
bundesliga,2017-2018,63,Alexandru Maxim,Mainz 05,M S,22,956,2,2,2,34.729645229221006,30.540709541557987,34.729645229221006,27,25,19,4,0
bundesliga,2017-2018,74,Pavel Kaderábek,Hoffenheim,D M S,28,2192,2,3,2,30.535886565007825,38.92822686998436,30.535886565007825,23,21,22,5,0
bundesliga,2017-2018,75,Niklas Süle,Bayern Munich,D M S,27,1917,2,1,2,36.475454847411534,27.049090305176932,36.475454847411534,17,15,5,1,0
bundesliga,2017-2018,82,Nadiem Amiri,Hoffenheim,F M S,28,1744,2,3,2,32.461024166881145,35.07795166623771,32.461024166881145,44,42,30,4,0
bundesliga,2017-2018,115,Fin Bartels,Werder Bremen,F M,14,1129,2,3,2,29.8730188546824,40.2539622906352,29.8730188546824,22,20,23,0,0
bundesliga,2017-2018,125,Maximilian Eggestein,Werder Bremen,M S,33,2703,2,3,2,40.825569780943695,18.348860438112613,40.825569780943695,44,42,14,3,0
bundesliga,2017-2018,131,Jonas Hector,FC Cologne,D M,20,1764,2,2,2,28.49467070116443,43.010658597671146,28.49467070116443,16,14,22,4,0
bundesliga,2017-2018,138,Frederik Sörensen,FC Cologne,D S,28,2003,2,1,2,42.41935855214764,15.161282895704723,42.41935855214764,15,13,6,10,0
bundesliga,2017-2018,139,Simon Zoller,FC Cologne,F M S,17,965,2,1,2,47.77472009209684,4.450559815806314,47.77472009209684,9,7,10,3,0
bundesliga,2017-2018,144,Milos Jojic,FC Cologne,M S,25,1461,2,5,2,22.112354788755066,55.77529042248987,22.112354788755066,40,38,32,3,0
bundesliga,2017-2018,153,Maximilian Arnold,Wolfsburg,M S,29,2452,2,0,2,35.398546151181634,43.30562763668689,21.295826212131487,34,32,37,8,1
bundesliga,2017-2018,185,Wendell,Bayer Leverkusen,D,26,2122,2,3,0,48.106246286583215,44.031350917406996,7.862402796009796,14,12,26,6,1
bundesliga,2017-2018,212,Nico Elvedi,Borussia M.Gladbach,D,33,2916,2,2,2,33.67518041943021,32.64963916113957,33.67518041943021,16,14,20,6,0
bundesliga,2017-2018,219,Holger Badstuber,VfB Stuttgart,D M S,27,2171,2,0,2,47.258613364255424,5.482773271489147,47.258613364255424,9,7,1,2,0
bundesliga,2017-2018,229,Thiago Alcántara,Bayern Munich,F M S,19,1241,2,2,2,36.239822073754524,27.520355852490958,36.239822073754524,24,22,29,3,0
bundesliga,2017-2018,264,Paul Verhaegh,Wolfsburg,D M S,31,2619,2,2,1,55.76438653240753,29.12997015150775,15.105643316084727,6,4,19,5,0
bundesliga,2017-2018,267,Philipp Max,Augsburg,D M,33,2961,2,12,2,7.778368623506821,84.44326275298636,7.778368623506821,18,16,77,5,0
bundesliga,2017-2018,270,Alexander Esswein,Hertha Berlin,F M S,16,608,2,1,2,40.61435647235903,18.771287055281945,40.61435647235903,9,7,5,0,0
bundesliga,2017-2018,271,Ja-Cheol Koo,Augsburg,M S,28,2062,2,0,2,42.52685737123471,14.946285257530572,42.52685737123471,30,28,12,2,0
bundesliga,2017-2018,301,Zlatko Junuzovic,Werder Bremen,F M S,24,1638,2,4,2,33.40588989406205,33.188220211875894,33.40588989406205,42,40,41,2,0
bundesliga,2017-2018,306,Florian Niederlechner,Freiburg,F M S,10,709,2,0,2,53.83032490171962,5.813445348835451,40.356229749444935,24,22,7,1,0
bundesliga,2017-2018,307,Suat Serdar,Mainz 05,M S,25,1699,2,0,2,39.223483415770346,21.553033168459297,39.223483415770346,39,37,19,3,0
bundesliga,2017-2018,311,Sven Bender,Bayer Leverkusen,D,29,2350,2,0,2,47.76096304691029,4.478073906179421,47.76096304691029,15,13,4,0,0
bundesliga,2017-2018,359,Timothy Chandler,Eintracht Frankfurt,D M S,24,1892,2,4,2,29.62684730225535,40.746305395489294,29.62684730225535,24,22,24,3,0
bundesliga,2017-2018,371,Sokratis,Borussia Dortmund,D S,30,2376,2,0,2,45.72983544150965,8.540329116980699,45.72983544150965,15,13,5,5,1
bundesliga,2017-2018,391,David Alaba,Bayern Munich,D S,23,1548,2,2,2,23.238442345552226,53.523115308895555,23.238442345552226,24,22,23,1,0
bundesliga,2017-2018,421,Lars Bender,Bayer Leverkusen,D M S,21,1611,2,4,2,27.63825361739391,44.723492765212185,27.63825361739391,20,18,20,5,0
bundesliga,2017-2018,422,Mario Götze,Borussia Dortmund,M S,23,1620,2,3,2,22.29054656208092,55.41890687583816,22.29054656208092,23,21,39,1,0
bundesliga,2017-2018,1577,Marko Pjaca,Schalke 04,F S,7,257,2,0,2,50.0,0.0,50.0,6,4,0,0,0
bundesliga,2017-2018,1936,Niklas Moisander,Werder Bremen,D,25,2250,2,0,2,36.366341466262575,27.267317067474846,36.366341466262575,18,16,8,6,0
bundesliga,2017-2018,2453,Marc Bartra,Borussia Dortmund,D S,12,801,2,1,2,9.604909548734728,80.79018090253054,9.604909548734728,5,3,5,1,0
bundesliga,2017-2018,2642,Nuri Sahin,Borussia Dortmund,M S,18,1230,2,2,2,28.816992435938282,42.36601512812343,28.816992435938282,25,23,22,2,0
bundesliga,2017-2018,3388,Karim Rekik,Hertha Berlin,D,26,2306,2,2,2,14.374362385897319,71.25127522820536,14.374362385897319,7,5,2,4,0
bundesliga,2017-2018,3962,Anastasios Donis,VfB Stuttgart,F M S,18,951,2,2,2,38.69998308430442,22.60003383139116,38.69998308430442,38,36,12,1,0
bundesliga,2017-2018,4804,Abdou Diallo,Mainz 05,D,27,2416,2,1,2,47.05598040907742,5.888039181845161,47.05598040907742,12,10,4,5,0
bundesliga,2017-2018,5224,Bobby Wood,Hamburger SV,F M S,24,1610,2,0,1,45.92431790168086,15.628298177760547,38.4473839205586,39,37,18,1,1
bundesliga,2017-2018,5249,Emil Forsberg,RasenBallsport Leipzig,M S,21,1373,2,2,1,40.766153160036275,27.801732142034563,31.43211469792916,35,33,39,0,1
bundesliga,2017-2018,5254,Marcel Halstenberg,RasenBallsport Leipzig,D S,15,1175,2,2,2,34.15360785210125,31.692784295797495,34.15360785210125,25,23,15,3,0
bundesliga,2017-2018,5261,Kevin Danso,Augsburg,D S,16,1112,2,0,2,47.061242180089074,5.877515639821851,47.061242180089074,9,7,4,2,0
bundesliga,2017-2018,5270,Gerrit Holtmann,Mainz 05,D F M S,17,894,2,1,2,28.512847234934103,42.974305530131794,28.512847234934103,20,18,9,1,0
bundesliga,2017-2018,5273,Kerem Demirbay,Hoffenheim,M S,19,1205,2,2,1,36.385042336185315,40.68249518328892,22.932462480525768,23,21,31,3,0
bundesliga,2017-2018,6081,Dennis Geiger,Hoffenheim,M S,21,1598,2,1,2,36.007387407753036,27.985225184493924,36.007387407753036,21,19,26,9,0
bundesliga,2017-2018,6096,Sergio Córdova,Augsburg,F S,26,548,2,0,2,42.01564952281621,15.968700954367579,42.01564952281621,14,12,8,3,0
bundesliga,2017-2018,6142,Tim Kleindienst,Freiburg,F S,22,1130,2,3,2,38.3385693149153,23.322861370169402,38.3385693149153,44,42,9,2,0
bundesliga,2017-2018,6147,Denis Zakaria,Borussia M.Gladbach,M S,30,2321,2,1,2,40.88698749358141,18.22602501283719,40.88698749358141,20,18,14,11,0
bundesliga,2017-2018,6273,Robin Koch,Freiburg,D M S,26,1916,2,1,2,32.33116202016068,35.33767595967864,32.33116202016068,13,11,6,3,0
bundesliga,2017-2018,6348,Jann-Fiete Arp,Hamburger SV,F S,18,845,2,0,2,44.34500028080073,11.309999438398533,44.34500028080073,17,15,4,1,0
bundesliga,2017-2018,6352,Valentino Lazaro,Hertha Berlin,M S,26,1853,2,5,2,25.99522067201015,48.00955865597971,25.99522067201015,18,16,28,4,0
bundesliga,2017-2018,6708,Bote Baku,Mainz 05,M,3,236,2,0,2,43.58358991407976,12.832820171840472,43.58358991407976,5,3,1,1,0
bundesliga,2017-2018,8,Jérôme Gondorf,Werder Bremen,F M S,21,796,1,1,1,40.844949228155805,18.310101543688372,40.844949228155805,16,15,7,4,0
bundesliga,2017-2018,28,Mitchell Weiser,Hertha Berlin,D M S,24,1985,1,2,1,12.439524942644601,75.1209501147108,12.439524942644601,14,13,39,2,0
bundesliga,2017-2018,38,Daniel Brosinski,Mainz 05,D M S,29,2504,1,5,0,29.387308239730515,54.60485377857762,16.007837981691864,32,31,43,0,0
bundesliga,2017-2018,40,Stefan Bell,Mainz 05,D S,25,2174,1,0,1,41.637385832690654,16.725228334618684,41.637385832690654,12,11,8,8,0
bundesliga,2017-2018,42,Julian Baumgartlinger,Bayer Leverkusen,D M S,22,1393,1,0,1,35.270053862245035,29.459892275509926,35.270053862245035,11,10,10,3,0
bundesliga,2017-2018,49,Christian Clemens,FC Cologne,M S,14,637,1,0,1,30.906514630912028,38.18697073817596,30.906514630912028,17,16,9,2,0
bundesliga,2017-2018,52,Alexander Hack,Mainz 05,D S,15,1288,1,0,1,43.43511641022681,13.129767179546361,43.43511641022681,13,12,5,2,0
bundesliga,2017-2018,90,Sebastian Rudy,Bayern Munich,M S,25,1514,1,4,1,30.42898277177762,39.14203445644476,30.42898277177762,19,18,20,2,0
bundesliga,2017-2018,98,Kenan Karaman,Hannover 96,F M S,22,844,1,0,1,43.239556515521286,13.520886968957424,43.239556515521286,17,16,7,2,0
bundesliga,2017-2018,103,Charlison Benschop,Hannover 96,M S,7,181,1,0,1,45.25791844438803,9.484163111223925,45.25791844438803,5,4,1,0,0
bundesliga,2017-2018,106,Waldemar Anton,Hannover 96,D M S,27,2276,1,0,1,49.5327814344407,0.9344371311185883,49.5327814344407,23,22,2,1,0
bundesliga,2017-2018,114,Philipp Bargfrede,Werder Bremen,D M S,27,1878,1,1,1,24.218974336418185,51.56205132716363,24.218974336418185,15,14,8,5,0
bundesliga,2017-2018,116,Florian Grillitsch,Hoffenheim,M S,25,1893,1,2,1,27.61193136803577,44.77613726392847,27.61193136803577,19,18,27,5,0
bundesliga,2017-2018,122,Claudio Pizarro,FC Cologne,F M S,16,570,1,1,1,44.47874067553222,11.042518648935545,44.47874067553222,16,15,7,0,0
bundesliga,2017-2018,129,Dominique Heintz,FC Cologne,D,31,2790,1,0,1,20.787203130916104,58.42559373816779,20.787203130916104,8,7,8,3,0
bundesliga,2017-2018,134,Marcel Risse,FC Cologne,D M S,16,1166,1,3,1,15.887690901273773,68.22461819745246,15.887690901273773,18,17,21,1,0
bundesliga,2017-2018,140,Yannick Gerhardt,Wolfsburg,D M S,17,1219,1,1,1,34.91823201750997,30.163535964980053,34.91823201750997,9,8,13,1,0
bundesliga,2017-2018,154,André Schürrle,Borussia Dortmund,F M S,18,1235,1,4,1,36.259556273581325,35.09483980681264,28.64560391960603,36,35,18,0,0
bundesliga,2017-2018,161,Robin Knoche,Wolfsburg,D,24,2106,1,2,1,41.02667297715856,17.946654045682877,41.02667297715856,6,5,4,2,0
bundesliga,2017-2018,168,Gideon Jung,Hamburger SV,D M S,30,2567,1,1,1,29.304690303423385,41.39061939315323,29.304690303423385,7,6,9,7,1
bundesliga,2017-2018,170,Nicolai Müller,Hamburger SV,M S,2,24,1,0,1,43.10688262250466,13.786234754990675,43.10688262250466,1,0,1,0,0
bundesliga,2017-2018,186,Karim Bellarabi,Bayer Leverkusen,D M S,24,1129,1,3,1,30.224283311995443,39.551433376009115,30.224283311995443,44,43,28,2,0
bundesliga,2017-2018,197,Kyriakos Papadopoulos,Hamburger SV,D,29,2610,1,1,1,44.81436745849966,10.371265083000676,44.81436745849966,23,22,7,11,1
bundesliga,2017-2018,203,Julian Korb,Hannover 96,D F M,28,2348,1,1,1,33.55521794071901,32.88956411856197,33.55521794071901,10,9,23,8,0
bundesliga,2017-2018,206,Oscar Wendt,Borussia M.Gladbach,D M,28,2467,1,1,1,30.875866755857007,38.24826648828598,30.875866755857007,18,17,24,2,0
bundesliga,2017-2018,220,Jérôme Boateng,Bayern Munich,D,19,1646,1,2,1,26.55163927347914,46.89672145304173,26.55163927347914,13,12,13,4,0
bundesliga,2017-2018,221,Rafinha,Bayern Munich,D S,27,1839,1,2,1,19.033921250523957,61.93215749895209,19.033921250523957,7,6,22,4,0
