league,season,player_id,player_name,team_title,position,games,time,goals,assists,npg,xG_percentage,xA_percentage,npxG_percentage,shots,missed_shots,key_passes,yellow_cards,red_cards
bundesliga,2016-2017,5302,Guido Burgstaller,Schalke 04,F S,18,1478,9,2,9,45.36454711483944,13.462271272319764,41.1731816128408,45,36,18,1,0
bundesliga,2016-2017,115,Fin Bartels,Werder Bremen,F M S,31,2222,8,7,8,33.90514637148512,32.18970725702976,33.90514637148512,42,34,41,4,0
bundesliga,2016-2017,360,Ádám Szalai,Hoffenheim,F M S,22,763,8,1,8,43.50841430894846,12.983171382103093,43.50841430894846,18,10,16,2,0
bundesliga,2016-2017,5247,Naby Keita,RasenBallsport Leipzig,M S,31,2418,8,7,8,32.771824167434204,34.45635166513159,32.771824167434204,43,35,40,8,0
bundesliga,2016-2017,5248,Marcel Sabitzer,RasenBallsport Leipzig,F M S,32,2604,8,4,8,40.92054055456461,18.158918890870783,40.92054055456461,79,71,35,3,0
bundesliga,2016-2017,5249,Emil Forsberg,RasenBallsport Leipzig,F M S,30,2353,8,19,7,26.863016205647973,52.947079407987054,20.189904386364987,49,41,94,1,1
bundesliga,2016-2017,26,Salomon Kalou,Hertha Berlin,F M S,26,2008,7,4,6,38.1321706336533,28.65080339604951,33.21702597029719,38,31,24,1,0
bundesliga,2016-2017,88,Mark Uth,Hoffenheim,F M S,22,1146,7,3,7,39.436060334993286,21.127879330013418,39.436060334993286,39,32,21,4,0
bundesliga,2016-2017,135,Yuya Osako,FC Cologne,F M S,30,2382,7,6,7,32.30960746190223,35.38078507619553,32.30960746190223,43,36,33,4,0
bundesliga,2016-2017,210,Raffael,Borussia M.Gladbach,F S,20,1505,7,0,6,40.495790148013185,23.630265893569465,35.87394395841735,46,39,44,1,0
bundesliga,2016-2017,240,Almog Cohen,Ingolstadt,M S,31,2503,7,1,6,50.177663946741816,5.592697958230793,44.2296380950274,60,53,6,2,0
bundesliga,2016-2017,319,Marco Reus,Borussia Dortmund,F M S,17,1194,7,4,5,42.54220895916953,22.116705918852592,35.341085121977876,43,36,24,1,1
bundesliga,2016-2017,2661,Marco Fabián,Eintracht Frankfurt,F M S,24,2055,7,4,6,45.55936582281276,17.180800580782126,37.259833596405116,64,57,35,10,0
bundesliga,2016-2017,83,Kevin Volland,Bayer Leverkusen,F M S,23,1462,6,2,5,41.31892650309767,23.355893698952794,35.32517979794954,34,28,25,3,1
bundesliga,2016-2017,189,Hakan Calhanoglu,Bayer Leverkusen,F M S,15,1223,6,5,5,40.177872720052314,33.18862058000572,26.633506699941968,47,41,29,1,0
bundesliga,2016-2017,213,Thorgan Hazard,Borussia M.Gladbach,F M S,23,1631,6,4,6,43.22392514836036,19.43773721724795,37.338337634391685,42,36,32,3,0
bundesliga,2016-2017,223,Joshua Kimmich,Bayern Munich,D M S,27,1540,6,1,6,41.99780856741343,16.004382865173138,41.99780856741343,31,25,31,1,0
bundesliga,2016-2017,229,Thiago Alcántara,Bayern Munich,M S,27,2291,6,5,6,37.993508113785325,24.012983772429354,37.993508113785325,37,31,49,4,0
bundesliga,2016-2017,280,Halil Altintop,Augsburg,F M S,31,1602,6,2,6,42.62625771382601,14.747484572347986,42.62625771382601,16,10,15,1,0
bundesliga,2016-2017,2636,Darío Lezcano,Ingolstadt,F S,33,2522,6,3,6,43.81755075932965,17.14391112652796,39.03853811414239,59,53,29,4,0
bundesliga,2016-2017,2638,Alessandro Schöpf,Schalke 04,M S,28,2040,6,2,6,42.20502234685951,15.589955306280977,42.20502234685951,28,22,25,4,0
bundesliga,2016-2017,3226,Ousmane Dembélé,Borussia Dortmund,F M S,32,2042,6,12,6,23.50903303380812,52.981933932383754,23.50903303380812,55,49,62,7,0
bundesliga,2016-2017,3455,Raphael Guerreiro,Borussia Dortmund,D M S,24,1484,6,3,6,38.0534459204611,23.89310815907779,38.0534459204611,33,27,27,0,0
bundesliga,2016-2017,5222,Joel Pohjanpalo,Bayer Leverkusen,F S,11,180,6,0,6,45.394802530806096,9.210394938387813,45.394802530806096,18,12,4,0,0
bundesliga,2016-2017,5266,Vincenzo Grifo,Freiburg,F M S,30,2492,6,8,5,34.01578077675717,36.76577224371491,29.218446979527922,83,77,70,1,0
bundesliga,2016-2017,5273,Kerem Demirbay,Hoffenheim,M S,28,2188,6,8,6,26.99075141055136,46.01849717889728,26.99075141055136,51,45,60,4,0
bundesliga,2016-2017,40,Stefan Bell,Mainz 05,D S,31,2744,5,1,5,34.974164790102044,30.05167041979592,34.974164790102044,24,19,14,9,1
bundesliga,2016-2017,44,Pablo De Blasis,Mainz 05,F M S,31,1654,5,4,4,34.64280753616694,37.16927682917551,28.18791563465755,35,30,32,5,0
bundesliga,2016-2017,47,Yoshinori Muto,Mainz 05,F S,19,1010,5,0,5,46.68294418612723,6.634111627745544,46.68294418612723,18,13,7,3,0
bundesliga,2016-2017,48,Jhon Córdoba,Mainz 05,F S,29,2365,5,3,5,44.7432772448727,10.513445510254597,44.7432772448727,59,54,18,8,1
bundesliga,2016-2017,110,Theodor Gebre Selassie,Werder Bremen,D M S,30,2340,5,2,5,41.19358849200221,17.61282301599557,41.19358849200221,27,22,18,4,0
bundesliga,2016-2017,170,Nicolai Müller,Hamburger SV,M S,25,1904,5,6,5,40.370931407337665,19.25813718532466,40.370931407337665,43,38,28,4,0
bundesliga,2016-2017,171,Michael Gregoritsch,Hamburger SV,F M S,30,1306,5,1,5,44.38507325065552,11.229853498688955,44.38507325065552,52,47,9,4,0
bundesliga,2016-2017,216,Branimir Hrgota,Eintracht Frankfurt,F M S,28,1761,5,1,5,41.87324670921812,16.253506581563755,41.87324670921812,38,33,16,2,0
bundesliga,2016-2017,224,Thomas Müller,Bayern Munich,F M S,29,2266,5,12,5,31.24326154339,37.51347691322,31.24326154339,65,60,60,0,0
bundesliga,2016-2017,239,Pascal Groß,Ingolstadt,F M S,33,2734,5,4,2,33.81428575477614,45.91430077039706,20.2714134748268,51,46,98,5,0
bundesliga,2016-2017,310,Lukasz Piszczek,Borussia Dortmund,D M S,25,2033,5,1,5,35.504432105175056,28.991135789649885,35.504432105175056,19,14,18,1,0
bundesliga,2016-2017,329,Franck Ribéry,Bayern Munich,F M S,22,1245,5,11,5,26.130986941453905,47.7380261170922,26.130986941453905,21,16,49,2,0
bundesliga,2016-2017,335,Leon Goretzka,Schalke 04,M,30,2570,5,3,5,36.374558618834406,27.25088276233119,36.374558618834406,51,46,34,2,0
bundesliga,2016-2017,356,Alexander Meier,Eintracht Frankfurt,F M S,21,1399,5,2,5,50.16876970098084,12.124198784764298,37.707031514254865,43,38,11,1,0
bundesliga,2016-2017,914,Nabil Bentaleb,Schalke 04,M S,32,2555,5,5,4,33.87439558315626,41.48487978050149,24.640724636342252,42,37,31,12,0
bundesliga,2016-2017,5224,Bobby Wood,Hamburger SV,F M S,28,2083,5,2,5,40.22651174930546,19.546976501389075,40.22651174930546,39,34,25,1,1
bundesliga,2016-2017,5250,Yussuf Poulsen,RasenBallsport Leipzig,F S,29,2087,5,4,5,39.789862156789965,20.420275686420077,39.789862156789965,47,42,26,4,0
bundesliga,2016-2017,12,Mario Vrancic,Darmstadt,M S,23,1543,4,2,3,29.821991922299006,49.488725484443144,20.68928259325785,30,26,52,1,1
bundesliga,2016-2017,32,Valentin Stocker,Hertha Berlin,M S,17,1173,4,1,4,42.472004242761344,15.055991514477293,42.472004242761344,24,20,15,1,1
bundesliga,2016-2017,43,Danny Latza,Mainz 05,M S,21,1579,4,0,4,36.45216675574559,27.095666488508822,36.45216675574559,28,24,13,6,0
bundesliga,2016-2017,64,Filip Kostic,Hamburger SV,M S,31,2543,4,3,4,31.004205632200826,37.991588735598356,31.004205632200826,53,49,39,6,0
bundesliga,2016-2017,111,Jannik Vestergaard,Borussia M.Gladbach,D S,34,2650,4,1,4,45.335917595594616,9.328164808810765,45.335917595594616,35,31,5,1,0
bundesliga,2016-2017,118,Levin Öztunali,Mainz 05,M S,30,1972,4,6,4,31.190319333905908,37.61936133218819,31.190319333905908,28,24,32,1,0
bundesliga,2016-2017,144,Milos Jojic,FC Cologne,M S,19,1091,4,4,4,29.002339035223063,41.99532192955387,29.002339035223063,18,14,21,2,0
bundesliga,2016-2017,174,Aaron Hunt,Hamburger SV,F M S,22,1306,4,2,4,42.99340446731509,26.117349247627285,30.889246285057624,14,10,26,3,0
bundesliga,2016-2017,190,Stefan Kießling,Bayer Leverkusen,F S,20,743,4,1,3,50.05916785859677,7.162924340259657,42.77790780114357,23,19,8,0,0
bundesliga,2016-2017,222,Arturo Vidal,Bayern Munich,M S,27,1825,4,2,4,32.58297342305963,34.83405315388075,32.58297342305963,39,35,25,8,0
bundesliga,2016-2017,254,Steven Zuber,Hoffenheim,D M S,24,2026,4,4,4,31.777138132692222,36.445723734615555,31.777138132692222,36,32,18,2,0
bundesliga,2016-2017,273,Raúl Bobadilla,Augsburg,F M S,18,1042,4,1,4,41.25215401785547,17.49569196428906,41.25215401785547,35,31,15,1,0
bundesliga,2016-2017,300,Daniel Didavi,Wolfsburg,M S,18,998,4,2,4,36.70769511318011,26.584609773639784,36.70769511318011,29,25,16,0,0
bundesliga,2016-2017,301,Zlatko Junuzovic,Werder Bremen,F M S,30,2496,4,8,4,29.882855647338523,40.23428870532296,29.882855647338523,43,39,49,5,0
bundesliga,2016-2017,368,Konstantinos Stafylidis,Augsburg,D M S,27,2252,4,0,4,35.69573992664573,28.608520146708543,35.69573992664573,45,41,16,6,0
bundesliga,2016-2017,379,Markus Suttner,Ingolstadt,D M,31,2740,4,5,4,21.010537545307262,57.978924909385476,21.010537545307262,43,39,53,10,0
bundesliga,2016-2017,391,David Alaba,Bayern Munich,D S,32,2508,4,4,4,23.758910344549626,52.482179310900754,23.758910344549626,32,28,34,1,0
bundesliga,2016-2017,393,Douglas Costa,Bayern Munich,F M S,23,1367,4,3,4,27.60889249373913,44.78221501252174,27.60889249373913,42,38,35,2,0
bundesliga,2016-2017,4280,Davie Selke,RasenBallsport Leipzig,F S,21,420,4,1,4,42.15983957369914,15.680320852601723,42.15983957369914,13,9,6,4,0
bundesliga,2016-2017,5220,Kai Havertz,Bayer Leverkusen,F M S,24,1444,4,5,4,33.018965976561375,33.96206804687724,33.018965976561375,30,26,20,2,0
bundesliga,2016-2017,5230,Thomas Delaney,Werder Bremen,M S,13,922,4,1,4,32.619800540154735,34.76039891969053,32.619800540154735,14,10,6,3,0
bundesliga,2016-2017,5282,Antonio-Mirko Colak,Darmstadt,F S,22,1267,4,1,3,56.661499019173846,3.655477694684754,39.68302328614139,32,28,7,0,1
bundesliga,2016-2017,6,Marcel Heller,Darmstadt,M S,32,2723,3,3,3,27.906084272016145,44.187831455967704,27.906084272016145,42,39,30,2,0
bundesliga,2016-2017,8,Jérôme Gondorf,Darmstadt,M,29,2557,3,4,2,40.52422207650879,26.435998009649015,33.039779913842196,31,28,36,7,0
bundesliga,2016-2017,23,Marvin Plattenhardt,Hertha Berlin,D,27,2430,3,3,3,18.166020681564575,63.66795863687085,18.166020681564575,24,21,36,3,0
bundesliga,2016-2017,194,Admir Mehmedi,Bayer Leverkusen,F M S,22,1270,3,0,3,43.73876701734323,12.522465965313542,43.73876701734323,16,13,12,1,0
bundesliga,2016-2017,230,Xabi Alonso,Bayern Munich,M S,27,1908,3,2,3,18.274588356409193,63.4508232871816,18.274588356409193,25,22,40,6,0
bundesliga,2016-2017,235,Romain Brègerie,Ingolstadt,D,17,1528,3,0,3,41.478243220213216,17.04351355957356,41.478243220213216,14,11,7,3,1
bundesliga,2016-2017,242,Lukas Hinterseer,Ingolstadt,F M S,28,942,3,1,1,47.84649554459722,22.69288050018775,29.46062395521503,20,17,13,2,0
bundesliga,2016-2017,261,Julian Brandt,Bayer Leverkusen,F M S,32,2309,3,8,3,26.48776283219916,47.02447433560169,26.48776283219916,46,43,51,0,0
bundesliga,2016-2017,262,Leonardo Bittencourt,FC Cologne,F M S,16,983,3,5,3,35.74129168748001,28.517416625039992,35.74129168748001,22,19,15,3,0
bundesliga,2016-2017,264,Paul Verhaegh,Augsburg,D M,31,2766,3,2,0,66.18451761142131,30.47761284614241,3.3378695424362808,10,7,12,4,0
bundesliga,2016-2017,276,Dong-Won Ji,Augsburg,F M S,34,2289,3,2,3,33.50442916512694,32.99114166974612,33.50442916512694,45,42,27,4,0
bundesliga,2016-2017,291,Haris Seferovic,Eintracht Frankfurt,F M S,25,1055,3,0,3,43.361662911139504,13.27667417772099,43.361662911139504,31,28,11,1,1
bundesliga,2016-2017,316,Gonzalo Castro,Borussia Dortmund,M S,28,1936,3,6,3,25.267114160541347,49.4657716789173,25.267114160541347,30,27,42,5,0
bundesliga,2016-2017,327,Fabian Johnson,Borussia M.Gladbach,D F M S,21,1247,3,2,3,39.36674999974302,21.26650000051396,39.36674999974302,23,20,19,1,0
bundesliga,2016-2017,339,Eric Maxim Choupo-Moting,Schalke 04,F M S,23,1689,3,4,2,42.51406578234295,25.719329830191125,31.766604387465925,48,45,32,1,0
bundesliga,2016-2017,342,Sead Kolasinac,Schalke 04,D M S,25,2072,3,5,3,31.447438417676963,37.10512316464607,31.447438417676963,17,14,23,5,0
bundesliga,2016-2017,412,André Hahn,Borussia M.Gladbach,F M S,30,1599,3,1,3,49.43237631469836,9.718182066938843,40.849441618362796,34,31,13,3,0
bundesliga,2016-2017,2633,Julian Schieber,Hertha Berlin,F S,18,412,3,1,3,36.209172736304566,27.58165452739086,36.209172736304566,15,12,4,3,0
bundesliga,2016-2017,2655,Alfred Finnbogason,Augsburg,F,13,1133,3,1,3,45.4928353866487,9.014329226702603,45.4928353866487,22,19,13,1,1
bundesliga,2016-2017,2662,Christian Pulisic,Borussia Dortmund,F M S,29,1511,3,6,3,31.44828641910945,37.1034271617811,31.44828641910945,32,29,25,1,0
bundesliga,2016-2017,2666,Artjoms Rudnevs,FC Cologne,F M S,18,671,3,3,3,34.93042793005861,30.139144139882777,34.93042793005861,21,18,16,3,0
bundesliga,2016-2017,2668,Martin Hinteregger,Augsburg,D,31,2775,3,0,3,49.5886325141588,0.8227349716823922,49.5886325141588,26,23,3,5,0
bundesliga,2016-2017,4271,Janik Haberer,Freiburg,F M S,32,1952,3,4,3,29.1481388441679,41.70372231166421,29.1481388441679,30,27,35,7,0
bundesliga,2016-2017,5257,Willi Orban,RasenBallsport Leipzig,D,28,2518,3,1,3,40.32433679469764,19.35132641060472,40.32433679469764,23,20,3,7,1
bundesliga,2016-2017,4,Aytac Sulu,Darmstadt,D,27,2430,2,0,2,48.5538788999751,2.8922422000497825,48.5538788999751,25,23,3,7,0
bundesliga,2016-2017,22,John Brooks,Hertha Berlin,D,24,2118,2,0,2,48.422434063988526,3.1551318720229475,48.422434063988526,13,11,1,5,0
bundesliga,2016-2017,27,Vladimir Darida,Hertha Berlin,M S,25,1978,2,2,2,26.417492923671972,47.165014152656056,26.417492923671972,30,28,30,6,0
bundesliga,2016-2017,28,Mitchell Weiser,Hertha Berlin,D M S,17,1124,2,4,2,26.138025373274065,47.72394925345187,26.138025373274065,10,8,27,2,0
bundesliga,2016-2017,46,Jairo Samperio,Mainz 05,M S,17,942,2,1,0,54.39740464546345,21.383316172058024,24.219279182478516,27,25,8,5,0
bundesliga,2016-2017,62,Lukas Rupp,Hoffenheim,M S,14,791,2,1,2,36.22749418046147,27.54501163907705,36.22749418046147,16,14,11,2,0
bundesliga,2016-2017,75,Niklas Süle,Hoffenheim,D,33,2886,2,2,2,44.97137237057058,10.05725525885884,44.97137237057058,25,23,8,4,0
bundesliga,2016-2017,82,Nadiem Amiri,Hoffenheim,F M S,33,1935,2,4,2,31.75996479754951,36.48007040490097,31.75996479754951,47,45,32,2,0
bundesliga,2016-2017,90,Sebastian Rudy,Hoffenheim,D M,32,2791,2,7,2,19.41891695052244,61.16216609895512,19.41891695052244,27,25,63,9,0
bundesliga,2016-2017,116,Florian Grillitsch,Werder Bremen,M S,23,1727,2,0,2,39.074335005164656,21.85132998967069,39.074335005164656,18,16,5,4,0
bundesliga,2016-2017,134,Marcel Risse,FC Cologne,M,13,1103,2,4,2,24.46216928533174,51.07566142933651,24.46216928533174,22,20,21,1,0
bundesliga,2016-2017,139,Simon Zoller,FC Cologne,F M S,26,1018,2,2,2,39.42109930411091,21.157801391778186,39.42109930411091,13,11,8,3,0
bundesliga,2016-2017,153,Maximilian Arnold,Wolfsburg,M S,32,2423,2,3,2,36.47784267118651,27.044314657626973,36.47784267118651,48,46,33,9,0
bundesliga,2016-2017,154,André Schürrle,Borussia Dortmund,F M S,15,745,2,2,1,43.67252898889057,21.615771678278044,34.71169933283138,36,34,17,3,0
bundesliga,2016-2017,176,Sven Schipplock,Darmstadt,F S,23,1101,2,0,2,41.21893757429087,17.562124851418254,41.21893757429087,16,14,9,3,0
bundesliga,2016-2017,185,Wendell,Bayer Leverkusen,D S,32,2522,2,2,2,24.71642637230655,50.56714725538689,24.71642637230655,18,16,27,8,1
bundesliga,2016-2017,186,Karim Bellarabi,Bayer Leverkusen,M S,16,1120,2,6,2,31.037894566419382,37.924210867161236,31.037894566419382,35,33,18,4,0
bundesliga,2016-2017,200,Andreas Christensen,Borussia M.Gladbach,D M,31,2783,2,0,2,43.96259494416868,12.074810111662634,43.96259494416868,13,11,4,1,0
bundesliga,2016-2017,205,Mahmoud Dahoud,Borussia M.Gladbach,M S,28,2286,2,6,2,25.771487891472734,48.45702421705453,25.771487891472734,44,42,29,3,0
bundesliga,2016-2017,206,Oscar Wendt,Borussia M.Gladbach,D M,28,2463,2,2,2,31.34588807726237,37.308223845475254,31.34588807726237,26,24,26,3,0
bundesliga,2016-2017,226,Kingsley Coman,Bayern Munich,F M S,19,910,2,1,2,30.972086482544192,38.05582703491162,30.972086482544192,22,20,20,1,0
bundesliga,2016-2017,251,Benjamin Hübner,Hoffenheim,D,25,2151,2,3,2,31.838462158686028,36.32307568262794,31.838462158686028,17,15,7,10,0
bundesliga,2016-2017,269,Dominik Kohr,Augsburg,M S,26,1965,2,0,2,44.373447491014666,11.253105017970661,44.373447491014666,29,27,12,12,1
bundesliga,2016-2017,270,Alexander Esswein,Hertha Berlin,M S,29,1318,2,2,2,35.76764580338703,28.46470839322593,35.76764580338703,27,25,18,4,0
bundesliga,2016-2017,271,Ja-Cheol Koo,Augsburg,F M S,23,1821,2,3,2,37.89922590891094,24.20154818217811,37.89922590891094,30,28,18,6,1
bundesliga,2016-2017,290,Mijat Gacinovic,Eintracht Frankfurt,F M S,28,2245,2,0,2,39.62163279770312,20.756734404593754,39.62163279770312,29,27,14,9,0
bundesliga,2016-2017,308,Ricardo Rodríguez,Wolfsburg,D S,24,2018,2,3,1,33.39668516806609,47.35124062734496,19.252074204588954,22,20,27,1,0
bundesliga,2016-2017,324,Adrián Ramos,Borussia Dortmund,F S,7,356,2,1,2,31.628950389955847,36.742099220088306,31.628950389955847,12,10,5,2,0
bundesliga,2016-2017,340,Klaas-Jan Huntelaar,Schalke 04,F S,16,756,2,0,2,49.23644398012593,1.5271120397481406,49.23644398012593,24,22,3,1,0
bundesliga,2016-2017,371,Sokratis,Borussia Dortmund,D,26,2300,2,0,2,37.954526200120974,24.090947599758046,37.954526200120974,20,18,6,7,0
bundesliga,2016-2017,380,Sandro Sirigu,Darmstadt,D M S,30,1803,2,1,2,20.337218594572807,59.32556281085439,20.337218594572807,18,16,14,4,1
bundesliga,2016-2017,404,Felix Platte,Darmstadt,F M S,9,470,2,1,2,41.886982988303274,16.226034023393453,41.886982988303274,12,10,3,1,0
bundesliga,2016-2017,414,Juan Bernat,Bayern Munich,D S,18,1234,2,2,2,33.7101510240432,32.5796979519136,33.7101510240432,11,9,15,1,0
bundesliga,2016-2017,454,Charles Aránguiz,Bayer Leverkusen,M S,26,1828,2,2,1,49.02857348158911,29.984001458479515,20.98742505993138,18,16,19,7,1
bundesliga,2016-2017,1852,Ante Rebic,Eintracht Frankfurt,F M S,24,1406,2,2,2,36.98676719822582,26.026465603548353,36.98676719822582,44,42,29,10,0
bundesliga,2016-2017,2252,Borja Mayoral,Wolfsburg,F S,19,369,2,0,2,47.094702903153866,5.810594193692261,47.094702903153866,12,10,5,1,0
bundesliga,2016-2017,2649,Sonny Kittel,Ingolstadt,F M S,20,782,2,1,2,36.68116782309622,26.637664353807573,36.68116782309622,22,20,10,2,0
bundesliga,2016-2017,2660,Szabolcs Huszti,Eintracht Frankfurt,M S,15,1060,2,2,2,38.214451637201,23.57109672559799,38.214451637201,11,9,16,3,1
bundesliga,2016-2017,2665,Jeffrey Gouweleeuw,Augsburg,D M,18,1550,2,1,2,41.56323932722821,16.873521345543583,41.56323932722821,7,5,6,4,0
bundesliga,2016-2017,2690,Sidney Sam,Darmstadt,M S,13,884,2,1,0,55.873094174422434,18.32392140072781,25.80298442484976,13,11,6,1,0
bundesliga,2016-2017,5231,Florian Kainz,Werder Bremen,M S,14,291,2,3,2,40.17657192991126,19.646856140177483,40.17657192991126,2,0,4,0,0
bundesliga,2016-2017,5235,Aymen Barkok,Eintracht Frankfurt,M S,18,643,2,2,2,35.02244120513454,29.9551175897309,35.02244120513454,8,6,9,1,0
bundesliga,2016-2017,5244,Marvin Compper,RasenBallsport Leipzig,D,25,2105,2,0,2,50.0,0.0,50.0,7,5,0,6,0
bundesliga,2016-2017,5303,Donis Avdijaj,Schalke 04,M S,9,289,2,0,2,46.277543285392454,7.4449134292150925,46.277543285392454,12,10,3,1,0
bundesliga,2016-2017,5356,Breel Embolo,Schalke 04,F M S,7,334,2,1,2,34.67809679771762,30.643806404564756,34.67809679771762,8,6,5,0,0
bundesliga,2016-2017,35,Genki Haraguchi,Hertha Berlin,F M S,31,2058,1,2,1,31.047553164779014,37.90489367044197,31.047553164779014,27,26,20,4,0
bundesliga,2016-2017,38,Daniel Brosinski,Mainz 05,D M S,29,2453,1,2,0,33.05060970631587,49.967216288229174,16.982174005454954,34,33,30,6,0
bundesliga,2016-2017,39,Niko Bungert,Mainz 05,D S,10,762,1,0,1,50.0,0.0,50.0,3,2,0,1,0
bundesliga,2016-2017,81,Jonathan Schmid,Augsburg,M S,25,1713,1,3,1,33.44350077276001,33.11299845447998,33.44350077276001,24,23,21,1,0
bundesliga,2016-2017,84,Ermin Bicakcic,Hoffenheim,D M S,18,1051,1,0,1,43.905233644848316,12.189532710303368,43.905233644848316,9,8,6,4,0
bundesliga,2016-2017,113,Santiago García,Werder Bremen,D M S,19,1448,1,2,1,40.62834416460118,18.743311670797638,40.62834416460118,12,11,7,5,0
bundesliga,2016-2017,114,Philipp Bargfrede,Werder Bremen,M S,11,449,1,1,1,31.54490885645162,36.91018228709677,31.54490885645162,2,1,3,3,0
bundesliga,2016-2017,122,Claudio Pizarro,Werder Bremen,F S,19,846,1,1,1,37.862919232138296,24.274161535723415,37.862919232138296,21,20,12,1,0
bundesliga,2016-2017,125,Maximilian Eggestein,Werder Bremen,M S,15,889,1,0,1,38.70713908579886,22.585721828402285,38.70713908579886,2,1,9,2,0
bundesliga,2016-2017,131,Jonas Hector,FC Cologne,D M,33,2970,1,2,1,17.088720340342796,65.82255931931441,17.088720340342796,15,14,37,6,0
bundesliga,2016-2017,147,Naldo,Schalke 04,D,19,1623,1,0,1,48.81774242532026,2.3645151493594696,48.81774242532026,28,27,1,1,1
bundesliga,2016-2017,161,Robin Knoche,Wolfsburg,D S,23,1872,1,1,1,26.702167996314152,46.595664007371695,26.702167996314152,11,10,5,2,0
bundesliga,2016-2017,164,Gotoku Sakai,Hamburger SV,D M S,33,2690,1,2,1,17.462772317030005,65.07445536593998,17.462772317030005,19,18,22,7,0
bundesliga,2016-2017,167,Matthias Ostrzolek,Hamburger SV,D M S,24,2000,1,1,1,31.593873999967474,36.81225200006505,31.593873999967474,12,11,17,4,0
bundesliga,2016-2017,169,Lewis Holtby,Hamburger SV,M,29,2421,1,6,1,23.849293837051192,52.30141232589761,23.849293837051192,28,27,33,4,1
bundesliga,2016-2017,173,Pierre-Michel Lasogga,Hamburger SV,F S,20,535,1,0,1,34.52948364388837,30.941032712223272,34.52948364388837,18,17,5,2,0
bundesliga,2016-2017,183,Jonathan Tah,Bayer Leverkusen,D S,19,1637,1,1,1,33.828763421761856,32.34247315647628,33.828763421761856,10,9,4,1,0
bundesliga,2016-2017,184,Ömer Toprak,Bayer Leverkusen,D,25,2107,1,0,1,57.50868472357315,12.398123674837993,30.093191601588863,11,10,2,6,0
bundesliga,2016-2017,188,Kevin Kampl,Bayer Leverkusen,F M S,30,2538,1,2,1,26.350391138672403,47.29921772265519,26.350391138672403,34,33,39,4,0
bundesliga,2016-2017,207,Ibrahima Traoré,Borussia M.Gladbach,M S,14,844,1,3,1,11.235328099496037,77.52934380100793,11.235328099496037,9,8,25,0,0
bundesliga,2016-2017,218,Philipp Lahm,Bayern Munich,D M S,26,2092,1,2,1,18.378274260046002,63.24345147990799,18.378274260046002,7,6,39,1,0
bundesliga,2016-2017,221,Rafinha,Bayern Munich,D S,20,1019,1,1,1,19.994443472748348,60.011113054503305,19.994443472748348,6,5,13,2,0
