league,season,player_id,player_name,team_title,position,games,time,goals,assists,npg,xG_percentage,xA_percentage,npxG_percentage,shots,missed_shots,key_passes,yellow_cards,red_cards
bundesliga,2019-2020,7791,Sebastiaan Bornauw,FC Cologne,D,28,2450,6,0,6,46.07906889335369,7.841862213292621,46.07906889335369,18,12,6,5,1
bundesliga,2019-2020,7810,Ruben Vargas,Augsburg,M S,33,2549,6,1,6,38.91997848734461,22.160043025310788,38.91997848734461,60,54,23,8,0
bundesliga,2019-2020,81,Jonathan Schmid,Freiburg,D M S,33,2840,5,1,5,34.628182954723066,30.74363409055386,34.628182954723066,43,38,27,1,0
bundesliga,2019-2020,320,Jonas Hofmann,Borussia M.Gladbach,M S,24,1638,5,3,5,36.64910122636376,26.70179754727248,36.64910122636376,23,18,34,3,0
bundesliga,2019-2020,359,Timothy Chandler,Eintracht Frankfurt,D M S,22,1202,5,1,5,35.90860609001315,28.182787819973694,35.90860609001315,20,15,12,4,0
bundesliga,2019-2020,2380,Paco Alcácer,Borussia Dortmund,F S,11,527,5,1,5,44.97416768319848,10.051664633603043,44.97416768319848,16,11,5,0,0
bundesliga,2019-2020,3300,Christopher Nkunku,RasenBallsport Leipzig,D F M S,32,1918,5,13,5,31.205826231753758,37.58834753649249,31.205826231753758,52,47,73,2,0
bundesliga,2019-2020,3349,Ramy Bensebaini,Borussia M.Gladbach,D S,19,1450,5,3,3,43.83539904554868,29.227932894823983,26.936668059627344,23,18,12,6,1
bundesliga,2019-2020,3363,Benjamin Pavard,Bayern Munich,D S,32,2788,5,4,5,25.930859012039726,48.13828197592055,25.930859012039726,24,19,19,5,0
bundesliga,2019-2020,5197,Achraf Hakimi,Borussia Dortmund,D M S,33,2709,5,10,5,32.388397591785186,35.22320481642963,32.388397591785186,38,33,36,5,0
bundesliga,2019-2020,5221,Leon Bailey,Bayer Leverkusen,D F M S,22,1098,5,3,5,38.88439250912877,22.23121498174245,38.88439250912877,29,24,21,0,2
bundesliga,2019-2020,5231,Florian Kainz,FC Cologne,M S,28,1564,5,6,4,29.400074077963023,46.36685812634165,24.23306779569533,41,36,46,5,0
bundesliga,2019-2020,5249,Emil Forsberg,RasenBallsport Leipzig,M S,22,1147,5,2,3,42.84310263032751,32.80499341573092,24.35190395394157,26,21,27,1,0
bundesliga,2019-2020,5250,Yussuf Poulsen,RasenBallsport Leipzig,F S,22,1218,5,6,5,42.74967797960541,14.50064404078918,42.74967797960541,33,28,18,2,0
bundesliga,2019-2020,6556,Moussa Diaby,Bayer Leverkusen,F M S,28,1761,5,5,5,30.45313970177842,39.09372059644316,30.45313970177842,41,36,35,3,0
bundesliga,2019-2020,7799,Sven Michel,Paderborn,F S,29,1358,5,1,5,43.680991957478845,12.6380160850423,43.680991957478845,42,37,20,7,0
bundesliga,2019-2020,7800,Streli Mamba,Paderborn,F S,24,1537,5,2,5,45.627953430169754,8.74409313966049,45.627953430169754,23,18,10,5,0
bundesliga,2019-2020,7822,Dennis Srbeny,Paderborn,F M S,17,1135,5,1,5,43.58928628746995,12.821427425060094,43.58928628746995,28,23,7,2,0
bundesliga,2019-2020,7883,Marcus Ingvartsen,Union Berlin,F M S,28,1728,5,2,4,46.69672256557659,15.88371745503541,37.419559979388,45,40,10,4,0
bundesliga,2019-2020,7900,Sargis Adamyan,Hoffenheim,F M S,15,739,5,1,5,47.10241474102009,5.795170517959809,47.10241474102009,21,16,6,1,0
bundesliga,2019-2020,64,Filip Kostic,Eintracht Frankfurt,D M,33,2962,4,11,4,24.535609215210684,50.92878156957863,24.535609215210684,88,84,78,4,0
bundesliga,2019-2020,118,Levin Öztunali,Mainz 05,F M S,27,1780,4,3,4,31.480164796260535,37.03967040747893,31.480164796260535,35,31,26,1,0
bundesliga,2019-2020,131,Jonas Hector,FC Cologne,D M S,29,2436,4,2,4,27.215747674306705,45.56850465138659,27.215747674306705,30,26,26,9,0
bundesliga,2019-2020,137,Anthony Modeste,FC Cologne,F M S,27,1118,4,1,4,45.68931340794769,8.62137318410463,45.68931340794769,35,31,3,1,0
bundesliga,2019-2020,153,Maximilian Arnold,Wolfsburg,M S,33,2832,4,8,4,20.9745756320854,58.050848735829206,20.9745756320854,63,59,70,8,0
bundesliga,2019-2020,186,Karim Bellarabi,Bayer Leverkusen,D F M S,26,1437,4,6,4,35.88436261309468,28.231274773810632,35.88436261309468,55,51,27,2,0
bundesliga,2019-2020,226,Kingsley Coman,Bayern Munich,F M S,24,1507,4,3,4,33.81425069453367,32.37149861093266,33.81425069453367,37,33,32,2,0
bundesliga,2019-2020,448,Ivan Perisic,Bayern Munich,F M S,22,1197,4,3,4,35.79013947194882,28.419721056102354,35.79013947194882,40,36,21,1,0
bundesliga,2019-2020,1669,Marko Grujic,Hertha Berlin,M,29,2432,4,1,4,46.924902908685304,6.150194182629385,46.924902908685304,36,32,11,9,0
bundesliga,2019-2020,2631,Karim Onisiwo,Mainz 05,F M S,32,1728,4,6,4,35.87026015715229,28.259479685695414,35.87026015715229,41,37,31,3,0
bundesliga,2019-2020,3059,Axel Witsel,Borussia Dortmund,M S,28,2240,4,5,4,28.425708575122112,43.148582849755776,28.425708575122112,31,27,15,4,0
bundesliga,2019-2020,4468,Dedryck Boyata,Hertha Berlin,D,28,2442,4,1,4,41.290297823979586,17.419404352040825,41.290297823979586,16,12,2,8,1
bundesliga,2019-2020,6098,Niclas Füllkrug,Werder Bremen,F S,8,396,4,1,4,41.4305968991823,17.138806201635408,41.4305968991823,17,13,3,2,0
bundesliga,2019-2020,6296,Abdelhamid Sabiri,Paderborn,M S,24,1028,4,1,3,54.09362135050867,3.6295147280730617,42.27686392141827,43,39,7,6,0
bundesliga,2019-2020,6357,Marco Richter,Augsburg,M S,31,2304,4,3,4,41.202828547225266,17.59434290554946,41.202828547225266,64,60,21,2,0
bundesliga,2019-2020,6542,Jürgen Locadia,Hoffenheim,F S,11,522,4,0,3,55.91228338751717,0.9086783471008802,43.179038265381955,20,16,3,1,0
bundesliga,2019-2020,7059,Benito Raman,Schalke 04,F M S,25,1627,4,3,4,40.816933881164886,18.366132237670225,40.816933881164886,34,30,15,2,0
bundesliga,2019-2020,7065,Florian Neuhaus,Borussia M.Gladbach,M S,30,2356,4,2,4,40.20576116219679,19.588477675606434,40.20576116219679,57,53,30,6,0
bundesliga,2019-2020,7073,Pierre Kunde,Mainz 05,M S,28,1884,4,0,4,38.74301942753123,22.513961144937543,38.74301942753123,39,35,10,6,0
bundesliga,2019-2020,7090,Krzysztof Piatek,Hertha Berlin,F M S,15,904,4,1,2,47.53267390975517,19.596338004375742,32.870988085869094,25,21,11,2,0
bundesliga,2019-2020,7107,Jean-Paul Boëtius,Mainz 05,F M S,28,2272,4,5,4,35.64608179599858,28.70783640800283,35.64608179599858,36,32,36,5,0
bundesliga,2019-2020,7122,Javairo Dilrosun,Hertha Berlin,F M S,23,1313,4,2,4,35.79175473016505,28.416490539669898,35.79175473016505,19,15,12,2,0
bundesliga,2019-2020,7295,Joshua Sargent,Werder Bremen,F M S,28,1412,4,2,4,42.39225451194237,15.21549097611525,42.39225451194237,30,26,11,2,0
bundesliga,2019-2020,7867,Robert Skov,Hoffenheim,D F M S,31,2620,4,7,4,29.23276104416998,41.53447791166004,29.23276104416998,62,58,55,4,0
bundesliga,2019-2020,8044,Joshua Zirkzee,Bayern Munich,F S,9,288,4,0,4,49.78741176029805,0.4251764794039022,49.78741176029805,11,7,1,0,0
bundesliga,2019-2020,8140,Munas Dabbur,Hoffenheim,F M S,14,786,4,0,4,44.771085911165265,10.457828177669466,44.771085911165265,24,20,8,4,0
bundesliga,2019-2020,27,Vladimir Darida,Hertha Berlin,M S,28,2267,3,4,3,28.854151010260093,42.29169797947982,28.854151010260093,43,40,49,6,1
bundesliga,2019-2020,60,Christian Gentner,Union Berlin,M S,31,2463,3,2,3,36.276044451710966,27.44791109657807,36.276044451710966,35,32,27,4,0
bundesliga,2019-2020,119,Anthony Ujah,Union Berlin,F M S,24,948,3,2,3,39.713900249555245,20.572199500889518,39.713900249555245,19,16,10,0,0
bundesliga,2019-2020,223,Joshua Kimmich,Bayern Munich,D M S,33,2827,3,8,3,9.800709303343485,80.39858139331302,9.800709303343485,25,22,77,7,0
bundesliga,2019-2020,228,Sebastian Rode,Eintracht Frankfurt,M S,29,1970,3,3,3,27.318986545962705,45.36202690807459,27.318986545962705,13,10,23,6,0
bundesliga,2019-2020,229,Thiago Alcántara,Bayern Munich,M S,24,1773,3,0,3,41.24212154121491,17.515756917570197,41.24212154121491,18,15,20,7,0
bundesliga,2019-2020,261,Julian Brandt,Borussia Dortmund,F M S,33,2222,3,7,3,28.21993085265129,43.560138294697424,28.21993085265129,34,31,39,0,0
bundesliga,2019-2020,422,Mario Götze,Borussia Dortmund,F S,15,513,3,0,2,42.94188654803429,29.09577098235835,27.962342469607353,8,5,11,0,0
bundesliga,2019-2020,426,Daniel Ginczek,Wolfsburg,F S,18,781,3,1,3,41.05529180425835,17.889416391483294,41.05529180425835,24,21,9,2,0
bundesliga,2019-2020,983,Kevin Mbabu,Wolfsburg,D S,20,1694,3,1,3,29.57447830601035,40.85104338797932,29.57447830601035,11,8,16,4,0
bundesliga,2019-2020,2655,Alfred Finnbogason,Augsburg,F S,21,951,3,1,2,43.05984128799449,19.404874658520193,37.53528405348532,18,15,19,1,0
bundesliga,2019-2020,5254,Marcel Halstenberg,RasenBallsport Leipzig,D S,29,2526,3,3,3,26.7115989327323,46.5768021345354,26.7115989327323,31,28,36,4,1
bundesliga,2019-2020,5353,Josip Brekalo,Wolfsburg,F M S,30,1671,3,4,3,29.364410525788205,41.27117894842359,29.364410525788205,42,39,48,0,0
bundesliga,2019-2020,5358,Lukas Klostermann,RasenBallsport Leipzig,D M,31,2655,3,1,3,33.776716404150044,32.44656719169991,33.776716404150044,12,9,16,1,0
bundesliga,2019-2020,5360,Weston McKennie,Schalke 04,D M S,28,2075,3,0,3,31.28045800078265,37.43908399843469,31.28045800078265,32,29,19,8,0
bundesliga,2019-2020,5659,Nordi Mukiele,RasenBallsport Leipzig,D M S,25,1795,3,1,3,39.14053333892529,21.71893332214943,39.14053333892529,22,19,14,1,0
bundesliga,2019-2020,5735,Jean-Philippe Mateta,Mainz 05,F S,18,1062,3,1,2,47.74895661413606,11.001832283392245,41.2492111024717,35,32,6,0,1
bundesliga,2019-2020,6090,Simon Terodde,FC Cologne,F M S,23,779,3,1,3,46.396047227556,7.207905544887999,46.396047227556,35,32,8,4,0
bundesliga,2019-2020,7067,Paulinho,Bayer Leverkusen,M S,13,280,3,2,3,39.293996032232684,21.412007935534643,39.293996032232684,9,6,7,1,0
bundesliga,2019-2020,7309,Ahmed Kutucu,Schalke 04,F S,25,636,3,2,3,45.75307299135897,8.493854017282064,45.75307299135897,16,13,6,2,0
bundesliga,2019-2020,7345,Alphonso Davies,Bayern Munich,D S,29,2228,3,5,3,26.331194742549386,47.337610514901236,26.331194742549386,12,9,36,2,1
bundesliga,2019-2020,7376,Ozan Kabak,Schalke 04,D S,26,1769,3,1,3,45.867634925045024,8.264730149909953,45.867634925045024,11,8,3,4,0
bundesliga,2019-2020,7789,Dominick Drexler,FC Cologne,M S,27,1575,3,4,3,27.048234905869283,45.903530188261435,27.048234905869283,19,16,27,5,0
bundesliga,2019-2020,7802,Ben Zolinski,Paderborn,F M S,28,1211,3,2,3,41.50496035009941,16.99007929980117,41.50496035009941,19,16,14,3,0
bundesliga,2019-2020,8292,Dani Olmo,RasenBallsport Leipzig,F M S,12,767,3,1,3,38.001292295059585,23.997415409880833,38.001292295059585,21,18,9,1,0
bundesliga,2019-2020,38,Daniel Brosinski,Mainz 05,D S,26,1694,2,4,1,23.295790821886694,61.620902575445214,15.083306602668086,23,21,55,3,0
bundesliga,2019-2020,42,Julian Baumgartlinger,Bayer Leverkusen,M S,27,1798,2,2,2,35.59698563092142,28.806028738157163,35.59698563092142,17,15,17,4,0
bundesliga,2019-2020,74,Pavel Kaderábek,Hoffenheim,D M S,30,2477,2,7,2,28.078570351280298,43.84285929743942,28.078570351280298,27,25,39,2,0
bundesliga,2019-2020,84,Ermin Bicakcic,Hoffenheim,D S,21,1175,2,0,2,45.41447034528876,9.171059309422466,45.41447034528876,7,5,2,0,0
bundesliga,2019-2020,96,Salif Sané,Schalke 04,D M S,15,1123,2,1,2,31.29625104116926,37.40749791766149,31.29625104116926,9,7,2,4,0
bundesliga,2019-2020,110,Theodor Gebre Selassie,Werder Bremen,D M,28,2429,2,2,2,28.391945155342746,43.216109689314514,28.391945155342746,12,10,18,2,0
bundesliga,2019-2020,140,Yannick Gerhardt,Wolfsburg,M S,18,800,2,0,2,48.6970950194456,2.605809961108806,48.6970950194456,11,9,6,1,0
bundesliga,2019-2020,157,Daniel Caligiuri,Schalke 04,D F M S,28,2306,2,2,1,36.23765069182057,36.912366251488464,26.849983056690963,44,42,38,5,0
bundesliga,2019-2020,188,Kevin Kampl,RasenBallsport Leipzig,M S,11,677,2,2,2,8.5111777493932,82.9776445012136,8.5111777493932,5,3,10,1,0
bundesliga,2019-2020,194,Admir Mehmedi,Wolfsburg,F M S,21,1206,2,2,2,29.32476936925929,41.35046126148141,29.32476936925929,22,20,19,0,0
bundesliga,2019-2020,206,Oscar Wendt,Borussia M.Gladbach,D M S,25,1674,2,2,2,23.23917126132534,53.521657477349315,23.23917126132534,9,7,22,3,0
bundesliga,2019-2020,254,Steven Zuber,Hoffenheim,D M S,14,758,2,0,2,60.89546991973781,9.479461330223016,29.62506875003917,10,8,4,1,0
bundesliga,2019-2020,283,David Abraham,Eintracht Frankfurt,D S,20,1692,2,0,2,48.09159583370931,3.81680833258137,48.09159583370931,7,5,2,2,1
bundesliga,2019-2020,311,Sven Bender,Bayer Leverkusen,D,33,2728,2,1,2,47.59720115680917,4.805597686381654,47.59720115680917,18,16,3,3,0
bundesliga,2019-2020,347,Kaan Ayhan,Fortuna Duesseldorf,D,31,2734,2,3,2,33.075545404895806,33.84890919020839,33.075545404895806,29,27,19,10,0
bundesliga,2019-2020,370,Marvin Friedrich,Union Berlin,D,31,2790,2,0,2,49.353775589396946,1.292448821206107,49.353775589396946,28,26,2,9,1
bundesliga,2019-2020,417,Tin Jedvaj,Augsburg,D M S,31,2641,2,0,2,47.03603373251609,5.927932534967821,47.03603373251609,14,12,7,6,0
bundesliga,2019-2020,421,Lars Bender,Bayer Leverkusen,D M S,18,1377,2,1,2,27.21750395968836,45.564992080623284,27.21750395968836,14,12,18,3,0
bundesliga,2019-2020,436,Andre Hoffmann,Fortuna Duesseldorf,D S,29,2438,2,1,2,40.463629518079195,19.07274096384161,40.463629518079195,14,12,2,7,0
bundesliga,2019-2020,604,Emre Can,Borussia Dortmund,D M S,12,956,2,0,2,44.105786019936986,11.788427960126018,44.105786019936986,16,14,3,5,0
bundesliga,2019-2020,1084,Jonjoe Kenny,Schalke 04,D,31,2732,2,3,2,33.43481679439924,33.13036641120153,33.43481679439924,12,10,15,5,0
bundesliga,2019-2020,1277,Roland Sallai,Freiburg,F M S,21,1170,2,0,2,43.69643560146025,12.607128797079495,43.69643560146025,34,32,12,2,0
bundesliga,2019-2020,4243,Christian Günter,Freiburg,D M,34,3036,2,8,2,11.10901701079775,77.7819659784045,11.10901701079775,32,30,80,2,0
bundesliga,2019-2020,4271,Janik Haberer,Freiburg,D F M S,26,1725,2,2,2,22.84513039253952,54.30973921492096,22.84513039253952,13,11,18,3,1
bundesliga,2019-2020,5625,Kwon Chang-Hoon,Freiburg,F M S,23,656,2,0,2,38.9615567628354,22.076886474329193,38.9615567628354,15,13,13,0,0
bundesliga,2019-2020,6096,Sergio Córdova,Augsburg,F S,16,354,2,1,2,36.07324052359119,27.853518952817623,36.07324052359119,5,3,4,0,0
bundesliga,2019-2020,6109,Konrad Laimer,RasenBallsport Leipzig,D M S,29,2133,2,6,2,20.1515289978431,59.69694200431379,20.1515289978431,10,8,14,6,1
bundesliga,2019-2020,6145,Daichi Kamada,Eintracht Frankfurt,F M S,28,1970,2,4,2,39.19959953644323,21.600800927113536,39.19959953644323,46,44,38,5,0
bundesliga,2019-2020,6147,Denis Zakaria,Borussia M.Gladbach,D M S,23,1945,2,2,2,38.83770202353626,22.324595952927478,38.83770202353626,23,21,11,7,0
bundesliga,2019-2020,7394,Rabbi Matondo,Schalke 04,F M S,20,1174,2,0,2,43.69910091051318,12.601798178973631,43.69910091051318,23,21,12,1,0
bundesliga,2019-2020,7784,Joao Victor,Wolfsburg,F M S,32,1637,2,2,2,40.40891184313847,19.18217631372306,40.40891184313847,29,27,14,4,0
bundesliga,2019-2020,7795,Kai Pröger,Paderborn,F M S,31,2070,2,6,2,30.964884782163395,38.07023043567321,30.964884782163395,51,49,41,0,0
bundesliga,2019-2020,7796,Klaus Gjasula,Paderborn,D M S,29,2311,2,1,2,43.779383911486875,29.9966908668904,26.22392522162273,14,12,28,17,0
bundesliga,2019-2020,7801,Cauly Oliveira Souza,Paderborn,F M S,13,720,2,0,2,41.3442602294049,17.311479541190188,41.3442602294049,14,12,10,0,0
bundesliga,2019-2020,7813,Jeremiah St. Juste,Mainz 05,D M S,25,2118,2,2,2,24.679305549343322,50.641388901313356,24.679305549343322,12,10,5,7,0
bundesliga,2019-2020,7881,Sebastian Polter,Union Berlin,F S,13,322,2,2,0,57.31327333616657,31.00597298963207,11.68075367420136,9,7,10,1,1
bundesliga,2019-2020,8078,Sebastian Schonlau,Paderborn,D M,23,2070,2,0,2,46.977293474548716,6.045413050902572,46.977293474548716,12,10,4,2,0
bundesliga,2019-2020,8146,Ismail Jakobs,FC Cologne,D F M,20,1696,2,2,2,41.442152329824545,17.115695340350914,41.442152329824545,18,16,12,4,0
bundesliga,2019-2020,8303,Marin Pongracic,Wolfsburg,D,11,934,2,0,2,50.0,0.0,50.0,5,3,0,4,1
bundesliga,2019-2020,26,Salomon Kalou,Hertha Berlin,F S,5,144,1,0,1,37.92294833824467,24.154103323510657,37.92294833824467,5,4,1,0,0
bundesliga,2019-2020,28,Mitchell Weiser,Bayer Leverkusen,D M S,18,1165,1,0,1,46.48139576368064,7.0372084726387225,46.48139576368064,7,6,5,3,0
bundesliga,2019-2020,82,Nadiem Amiri,Bayer Leverkusen,D M S,30,1855,1,2,1,21.402356320771357,57.19528735845729,21.402356320771357,42,41,54,3,0
bundesliga,2019-2020,90,Sebastian Rudy,Hoffenheim,D M S,32,2744,1,3,1,13.772725313705664,72.45454937258867,13.772725313705664,25,24,53,9,0
bundesliga,2019-2020,125,Maximilian Eggestein,Werder Bremen,D M,32,2858,1,3,1,35.39866321767941,29.202673564641167,35.39866321767941,45,44,31,6,0
bundesliga,2019-2020,161,Robin Knoche,Wolfsburg,D S,21,1592,1,0,1,38.82857279307454,22.342854413850922,38.82857279307454,4,3,3,2,0
bundesliga,2019-2020,212,Nico Elvedi,Borussia M.Gladbach,D S,32,2622,1,0,1,48.36058555266432,3.278828894671362,48.36058555266432,9,8,1,5,0
bundesliga,2019-2020,249,Danny da Costa,Eintracht Frankfurt,D M S,19,1389,1,4,1,22.00015801870932,55.99968396258136,22.00015801870932,17,16,22,0,0
bundesliga,2019-2020,251,Benjamin Hübner,Hoffenheim,D,25,2085,1,4,1,32.588387705113156,34.82322458977368,32.588387705113156,27,26,8,4,2
bundesliga,2019-2020,252,Alfredo Morales,Fortuna Duesseldorf,M S,27,1715,1,2,1,34.605448144314806,30.78910371137038,34.605448144314806,20,19,9,6,0
bundesliga,2019-2020,268,Daniel Baier,Augsburg,M S,23,1952,1,0,1,23.4385892871165,53.12282142576701,23.4385892871165,16,15,10,6,0
