league,season,player_id,player_name,team_title,position,games,time,goals,assists,npg,xG_percentage,xA_percentage,npxG_percentage,shots,missed_shots,key_passes,yellow_cards,red_cards
bundesliga,2014-2015,447,Kevin De Bruyne,Wolfsburg,F M,34,3052,10,20,10,25.95707548414103,48.08584903171794,25.95707548414103,96,86,112,3,0
bundesliga,2014-2015,190,Stefan Kießling,Bayer Leverkusen,F S,34,2583,9,4,9,44.21457486094252,11.57085027811496,44.21457486094252,56,47,35,4,0
bundesliga,2014-2015,288,Stefan Aigner,Eintracht Frankfurt,M S,28,2094,9,0,9,43.91394032365651,12.17211935268699,43.91394032365651,43,34,28,8,0
bundesliga,2014-2015,339,Eric Maxim Choupo-Moting,Schalke 04,F M S,31,2559,9,6,7,42.48303834048519,28.690129744390617,28.826831915124195,68,59,36,0,0
bundesliga,2014-2015,340,Klaas-Jan Huntelaar,Schalke 04,F S,28,2439,9,3,9,45.17792316952646,9.644153660947085,45.17792316952646,74,65,29,5,1
bundesliga,2014-2015,407,Martin Harnik,VfB Stuttgart,F M S,28,2247,9,2,9,43.561444152039506,12.877111695920988,43.561444152039506,52,43,18,1,2
bundesliga,2014-2015,422,Mario Götze,Bayern Munich,F M S,32,2248,9,2,9,37.766748494010834,24.46650301197834,37.766748494010834,60,51,44,1,0
bundesliga,2014-2015,4280,Davie Selke,Werder Bremen,F M S,30,1993,9,3,9,44.69293706672631,10.614125866547388,44.69293706672631,43,34,20,4,0
bundesliga,2014-2015,83,Kevin Volland,Hoffenheim,F M S,32,2674,8,5,8,34.40653359228653,31.186932815426932,34.40653359228653,84,76,46,6,0
bundesliga,2014-2015,189,Hakan Calhanoglu,Bayer Leverkusen,F M S,33,2528,8,6,8,35.80175870443224,32.986751264089165,31.211490031478593,105,97,73,3,0
bundesliga,2014-2015,397,Tobias Werner,Augsburg,M S,31,2640,8,4,8,38.69093854174589,26.677328812040592,34.631732646213514,67,59,52,8,0
bundesliga,2014-2015,866,Joselu,Hannover 96,F S,30,2477,8,3,7,45.30704392209345,16.183706150004934,38.50924992790162,79,71,17,4,0
bundesliga,2014-2015,137,Anthony Modeste,Hoffenheim,F S,26,1303,7,1,7,48.97552334852429,2.04895330295142,48.97552334852429,58,51,10,2,0
bundesliga,2014-2015,147,Naldo,Wolfsburg,D,32,2880,7,2,7,36.04561501449645,27.908769971007107,36.04561501449645,50,43,11,5,0
bundesliga,2014-2015,157,Daniel Caligiuri,Wolfsburg,M S,28,1651,7,3,7,37.766887197032666,24.466225605934667,37.766887197032666,38,31,27,1,0
bundesliga,2014-2015,319,Marco Reus,Borussia Dortmund,F M S,20,1574,7,5,7,37.5703596793486,24.8592806413028,37.5703596793486,65,58,49,1,0
bundesliga,2014-2015,426,Daniel Ginczek,VfB Stuttgart,F S,18,1250,7,2,7,44.051771294607256,11.896457410785493,44.051771294607256,34,27,22,3,0
bundesliga,2014-2015,482,Roberto Firmino,Hoffenheim,F M,33,2921,7,10,7,33.48291882470601,33.03416235058797,33.48291882470601,95,88,68,5,0
bundesliga,2014-2015,2633,Julian Schieber,Hertha Berlin,F M S,16,1284,7,0,7,46.68146545215577,6.637069095688459,46.68146545215577,27,20,10,1,0
bundesliga,2014-2015,26,Salomon Kalou,Hertha Berlin,F M S,27,1858,6,0,4,48.85357642213968,12.488646457774522,38.6577771200858,49,43,18,2,0
bundesliga,2014-2015,27,Vladimir Darida,Freiburg,F M S,31,2422,6,1,1,63.13305183093364,21.528350685644845,15.338597483421518,49,43,24,3,1
bundesliga,2014-2015,45,Yunus Malli,Mainz 05,F M S,31,2186,6,4,6,36.11177580211749,27.776448395765023,36.11177580211749,47,41,31,2,0
bundesliga,2014-2015,209,Josip Drmic,Bayer Leverkusen,F S,25,775,6,1,6,46.25212330321342,7.495753393573159,46.25212330321342,21,15,8,1,0
bundesliga,2014-2015,248,Elias Kachunga,Paderborn,F S,32,2224,6,1,6,48.00631048085288,3.987379038294235,48.00631048085288,55,49,21,4,0
bundesliga,2014-2015,264,Paul Verhaegh,Augsburg,D,27,2339,6,1,0,69.90651046295415,26.19244233696148,3.9010472000843706,20,14,15,4,1
bundesliga,2014-2015,301,Zlatko Junuzovic,Werder Bremen,M S,33,2901,6,12,6,24.008864727177905,51.982270545644184,24.008864727177905,61,55,77,6,0
bundesliga,2014-2015,308,Ricardo Rodríguez,Wolfsburg,D,26,2295,6,4,3,38.53070682816392,49.60666692352249,11.862626248313585,33,27,54,2,0
bundesliga,2014-2015,60,Christian Gentner,VfB Stuttgart,M,33,2941,5,3,5,31.66844896763633,36.66310206472733,31.66844896763633,44,39,40,6,0
bundesliga,2014-2015,86,Eugen Polanski,Hoffenheim,M S,30,2546,5,0,3,54.1437966615297,21.4598449063608,24.39635843210951,38,33,15,7,0
bundesliga,2014-2015,132,Matthias Lehmann,FC Cologne,M,32,2848,5,1,1,62.63431468829705,23.984992858347027,13.38069245335592,25,20,29,9,0
bundesliga,2014-2015,134,Marcel Risse,FC Cologne,M S,29,2266,5,3,5,29.029494064711947,41.94101187057612,29.029494064711947,60,55,31,3,0
bundesliga,2014-2015,271,Ja-Cheol Koo,Mainz 05,M S,23,1489,5,1,2,54.93192032785571,11.612635598856698,33.455444073287595,34,29,14,3,0
bundesliga,2014-2015,321,Shinji Kagawa,Borussia Dortmund,M S,28,1883,5,5,5,36.02980190621315,27.9403961875737,36.02980190621315,38,33,49,2,0
bundesliga,2014-2015,329,Franck Ribéry,Bayern Munich,F M S,15,958,5,7,5,26.265223947817308,47.46955210436539,26.265223947817308,22,17,29,2,0
bundesliga,2014-2015,338,Max Meyer,Schalke 04,M S,28,1861,5,1,5,35.98445951762655,28.031080964746906,35.98445951762655,32,27,30,0,0
bundesliga,2014-2015,396,Hiroshi Kiyotake,Hannover 96,M S,32,2541,5,5,5,24.578717536644174,50.84256492671165,24.578717536644174,33,28,69,2,0
bundesliga,2014-2015,448,Ivan Perisic,Wolfsburg,M S,24,1739,5,4,5,37.248170021401236,30.139755710135763,32.612074268463,43,38,26,4,0
bundesliga,2014-2015,907,Bastian Schweinsteiger,Bayern Munich,M S,20,1361,5,4,5,33.10714385931681,33.785712281366386,33.10714385931681,29,24,31,4,0
bundesliga,2014-2015,36,Roy Beerens,Hertha Berlin,M S,27,2078,4,1,4,38.347958907442,23.304082185116002,38.347958907442,27,23,21,2,0
bundesliga,2014-2015,62,Lukas Rupp,Paderborn,F M S,31,2010,4,1,4,35.04760418559243,29.90479162881514,35.04760418559243,32,28,30,3,0
bundesliga,2014-2015,78,Tarik Elyounoussi,Hoffenheim,M S,25,1490,4,1,4,42.274920673381494,15.450158653237017,42.274920673381494,25,21,23,1,0
bundesliga,2014-2015,81,Jonathan Schmid,Freiburg,F M S,33,2826,4,8,4,31.168046091620287,37.663907816759426,31.168046091620287,60,56,64,2,0
bundesliga,2014-2015,90,Sebastian Rudy,Hoffenheim,D M S,29,2246,4,3,4,34.62475390700529,39.58181565220799,25.793430440786707,23,19,45,9,0
bundesliga,2014-2015,115,Fin Bartels,Werder Bremen,F M S,29,2420,4,4,4,33.01184806706724,33.97630386586552,33.01184806706724,46,42,30,5,0
bundesliga,2014-2015,153,Maximilian Arnold,Wolfsburg,M S,27,1668,4,2,4,38.390763728193036,23.21847254361392,38.390763728193036,34,30,24,8,0
bundesliga,2014-2015,173,Pierre-Michel Lasogga,Hamburger SV,F S,26,1862,4,0,4,41.70742332852061,16.585153342958776,41.70742332852061,66,62,14,2,0
bundesliga,2014-2015,194,Admir Mehmedi,Freiburg,F M S,28,2254,4,1,4,46.34173121498236,14.142175310228902,39.51609347478873,51,47,29,3,0
bundesliga,2014-2015,261,Julian Brandt,Bayer Leverkusen,M S,25,1095,4,2,4,31.061564610572397,37.876870778855206,31.061564610572397,20,16,25,0,0
bundesliga,2014-2015,300,Daniel Didavi,VfB Stuttgart,F M S,11,742,4,0,4,44.77307438215746,10.453851235685075,44.77307438215746,32,28,11,3,0
bundesliga,2014-2015,336,Johannes Geis,Mainz 05,M S,34,2969,4,3,3,32.46270335084612,42.23348782825953,25.303808820894353,78,74,74,4,0
bundesliga,2014-2015,360,Ádám Szalai,Hoffenheim,F S,26,1311,4,4,4,36.408934192228436,27.18213161554313,36.408934192228436,36,32,24,2,1
bundesliga,2014-2015,2153,Rafael van der Vaart,Hamburger SV,M S,24,1653,4,1,1,52.280797674893364,22.417179820217616,25.30202250488903,33,29,30,10,0
bundesliga,2014-2015,2648,Änis Ben-Hatira,Hertha Berlin,M S,15,838,4,4,4,35.68033404598599,28.63933190802802,35.68033404598599,23,19,13,3,0
bundesliga,2014-2015,4246,Mike Frantz,Freiburg,F M S,25,1191,4,1,4,42.48975549331257,15.020489013374853,42.48975549331257,23,19,12,3,0
bundesliga,2014-2015,4273,Alexander Madlung,Eintracht Frankfurt,D S,22,1343,4,0,4,49.83311504506435,0.3337699098712979,49.83311504506435,16,12,1,5,0
bundesliga,2014-2015,4296,Moritz Stoppelkamp,Paderborn,F M S,27,2182,4,2,4,36.657000846360255,26.68599830727948,36.657000846360255,66,62,43,5,0
bundesliga,2014-2015,32,Valentin Stocker,Hertha Berlin,F M S,26,1863,3,4,3,33.40989742243798,33.18020515512404,33.40989742243798,35,32,28,6,0
bundesliga,2014-2015,40,Stefan Bell,Mainz 05,D,31,2790,3,1,3,39.814668288059494,20.370663423881002,39.814668288059494,23,20,6,2,0
bundesliga,2014-2015,64,Filip Kostic,VfB Stuttgart,M S,28,1511,3,5,3,24.01528283057352,51.96943433885296,24.01528283057352,47,44,37,5,0
bundesliga,2014-2015,65,Timo Werner,VfB Stuttgart,F M S,32,1620,3,1,3,38.586126826870185,22.82774634625964,38.586126826870185,30,27,15,1,0
bundesliga,2014-2015,110,Theodor Gebre Selassie,Werder Bremen,D S,26,2276,3,1,3,42.56201696668217,14.875966066635662,42.56201696668217,18,15,19,0,0
bundesliga,2014-2015,135,Yuya Osako,FC Cologne,F M S,28,1519,3,3,3,41.46495543625775,17.070089127484504,41.46495543625775,31,28,12,1,0
bundesliga,2014-2015,176,Sven Schipplock,Hoffenheim,F S,25,797,3,0,3,44.08146720462208,11.837065590755833,44.08146720462208,27,24,8,4,0
bundesliga,2014-2015,179,Zoltán Stieber,Hamburger SV,F M S,25,1530,3,2,3,37.4217695179008,25.156460964198402,37.4217695179008,33,30,31,1,0
bundesliga,2014-2015,275,Tim Matavz,Augsburg,F S,16,509,3,1,3,45.59732222704486,8.80535554591028,45.59732222704486,17,14,4,0,0
bundesliga,2014-2015,280,Halil Altintop,Augsburg,F M S,31,2485,3,4,3,28.81164365893812,42.37671268212376,28.81164365893812,37,34,51,1,0
bundesliga,2014-2015,289,Marc Stendera,Eintracht Frankfurt,F M S,26,1855,3,5,3,22.412384237258138,55.175231525483724,22.412384237258138,24,21,31,6,0
bundesliga,2014-2015,314,Ilkay Gündogan,Borussia Dortmund,M S,23,1913,3,4,3,29.0003941096918,41.9992117806164,29.0003941096918,40,37,28,2,0
bundesliga,2014-2015,317,Henrikh Mkhitaryan,Borussia Dortmund,M S,28,1919,3,4,3,31.683137166631603,36.6337256667368,31.683137166631603,69,66,45,4,0
bundesliga,2014-2015,337,Leroy Sané,Schalke 04,F M S,13,607,3,0,3,41.84192860545976,16.316142789080473,41.84192860545976,12,9,5,1,0
bundesliga,2014-2015,381,Ronny,Hertha Berlin,M S,19,933,3,2,2,37.658864679257285,42.98626293169537,19.354872389047355,22,19,16,4,0
bundesliga,2014-2015,383,Florian Klein,VfB Stuttgart,D M S,34,2957,3,2,2,38.22950307012674,37.56510978951421,24.20538714035905,22,19,23,2,0
bundesliga,2014-2015,386,Gojko Kacar,Hamburger SV,M S,13,709,3,0,3,45.253230008228144,9.493539983543707,45.253230008228144,10,7,7,4,0
bundesliga,2014-2015,412,André Hahn,Borussia M.Gladbach,F M S,23,1313,3,2,3,37.0907316739854,25.818536652029177,37.0907316739854,37,34,12,3,0
bundesliga,2014-2015,566,Sebastian Prödl,Werder Bremen,D S,22,1741,3,1,3,39.84191127112113,20.316177457757746,39.84191127112113,19,16,4,5,0
bundesliga,2014-2015,1209,Ciro Immobile,Borussia Dortmund,F S,24,953,3,1,3,50.397224606421,7.1892400661571445,42.413535327421855,42,39,8,1,0
bundesliga,2014-2015,2632,Elkin Soto,Mainz 05,M S,16,409,3,1,3,40.897152456909794,18.205695086180423,40.897152456909794,9,6,4,3,0
bundesliga,2014-2015,3477,Jimmy Briand,Hannover 96,F M S,29,2076,3,6,3,34.17635707492268,31.647285850154628,34.17635707492268,38,35,25,2,0
bundesliga,2014-2015,4262,Alban Meha,Paderborn,M S,18,1218,3,0,2,43.71013302349002,25.95994239894187,30.329924577568107,61,58,21,1,0
bundesliga,2014-2015,4300,Tranquillo Barnetta,Schalke 04,M S,22,1061,3,4,3,37.540361182119966,24.919277635760075,37.540361182119966,19,16,34,0,0
bundesliga,2014-2015,12,Mario Vrancic,Paderborn,M S,30,2122,2,1,2,22.855838882722672,54.288322234554656,22.855838882722672,22,20,61,5,0
bundesliga,2014-2015,46,Jairo Samperio,Mainz 05,F M S,22,1104,2,2,2,22.11442553548945,55.771148929021095,22.11442553548945,12,10,10,2,0
bundesliga,2014-2015,63,Alexandru Maxim,VfB Stuttgart,M S,25,1413,2,6,2,27.270067695057058,45.459864609885884,27.270067695057058,27,25,44,3,0
bundesliga,2014-2015,93,Marcelo,Hannover 96,D,34,3060,2,0,2,47.42232528120243,5.155349437595129,47.42232528120243,21,19,5,4,0
bundesliga,2014-2015,96,Salif Sané,Hannover 96,D M S,18,1437,2,0,2,39.671794199588646,20.656411600822715,39.671794199588646,21,19,8,8,0
bundesliga,2014-2015,123,Assani Lukimya,Werder Bremen,D S,22,1745,2,2,2,36.15707182775891,27.68585634448217,36.15707182775891,14,12,11,1,0
bundesliga,2014-2015,128,Pawel Olkowski,FC Cologne,D M S,27,2113,2,2,2,28.058979650231,43.882040699538,28.058979650231,22,20,14,1,1
bundesliga,2014-2015,131,Jonas Hector,FC Cologne,D M,33,2970,2,0,2,26.664901524603568,46.67019695079287,26.664901524603568,20,18,29,2,0
bundesliga,2014-2015,152,Julian Draxler,Schalke 04,M S,15,768,2,1,2,43.47119859918526,13.057602801629486,43.47119859918526,23,21,11,1,1
bundesliga,2014-2015,161,Robin Knoche,Wolfsburg,D S,27,2295,2,0,2,36.41601871666229,27.16796256667542,36.41601871666229,10,8,6,0,0
bundesliga,2014-2015,174,Aaron Hunt,Wolfsburg,M S,15,413,2,0,2,43.73998316001612,12.520033679967746,43.73998316001612,9,7,12,1,0
bundesliga,2014-2015,187,Christoph Kramer,Borussia M.Gladbach,M S,30,2509,2,1,2,25.06839734802772,49.86320530394456,25.06839734802772,11,9,25,6,0
bundesliga,2014-2015,197,Kyriakos Papadopoulos,Bayer Leverkusen,D M S,14,831,2,1,2,48.106446191913705,3.787107616172588,48.106446191913705,17,15,2,5,0
bundesliga,2014-2015,202,Håvard Nordtveit,Borussia M.Gladbach,D M S,22,891,2,0,2,41.370280166446385,17.259439667107237,41.370280166446385,12,10,5,2,1
bundesliga,2014-2015,204,Granit Xhaka,Borussia M.Gladbach,M,30,2641,2,1,2,36.680818595735445,26.638362808529116,36.680818595735445,61,59,22,10,1
bundesliga,2014-2015,206,Oscar Wendt,Borussia M.Gladbach,D S,26,2294,2,1,2,29.05226694956499,41.89546610087001,29.05226694956499,8,6,12,4,0
bundesliga,2014-2015,207,Ibrahima Traoré,Borussia M.Gladbach,M S,24,835,2,1,2,31.266012052936265,37.46797589412747,31.266012052936265,23,21,21,3,0
bundesliga,2014-2015,216,Branimir Hrgota,Borussia M.Gladbach,F S,17,700,2,3,2,39.386789964089374,21.22642007182125,39.386789964089374,15,13,12,0,0
bundesliga,2014-2015,218,Philipp Lahm,Bayern Munich,D M S,20,1407,2,2,2,29.219402032981183,41.561195934037634,29.219402032981183,13,11,31,0,0
bundesliga,2014-2015,228,Sebastian Rode,Bayern Munich,D M S,22,951,2,5,2,18.273326077386866,63.45334784522626,18.273326077386866,13,11,24,2,0
bundesliga,2014-2015,230,Xabi Alonso,Bayern Munich,D M S,26,1977,2,3,2,23.42027318260805,53.159453634783894,23.42027318260805,20,18,35,6,0
bundesliga,2014-2015,265,Ragnar Klavan,Augsburg,D,34,3060,2,0,2,46.77262310645532,6.454753787089364,46.77262310645532,16,14,6,1,0
bundesliga,2014-2015,293,Marco Russ,Eintracht Frankfurt,D M,26,2224,2,3,2,38.943514154241015,22.112971691517973,38.943514154241015,18,16,11,5,0
bundesliga,2014-2015,312,Neven Subotic,Borussia Dortmund,D S,28,2272,2,0,2,41.186103175144176,17.62779364971166,41.186103175144176,19,17,11,9,0
bundesliga,2014-2015,316,Gonzalo Castro,Bayer Leverkusen,D M S,22,1781,2,7,2,29.054169398375468,41.891661203249065,29.054169398375468,30,28,34,4,0
bundesliga,2014-2015,324,Adrián Ramos,Borussia Dortmund,F S,18,707,2,2,2,40.142096172118805,19.71580765576241,40.142096172118805,19,17,17,0,0
bundesliga,2014-2015,332,Joel Matip,Schalke 04,D S,21,1548,2,0,2,47.45529467538149,5.089410649237028,47.45529467538149,17,15,5,2,1
bundesliga,2014-2015,333,Benedikt Höwedes,Schalke 04,D,28,2487,2,0,2,32.56328330541977,34.873433389160446,32.56328330541977,11,9,7,8,0
bundesliga,2014-2015,346,Roman Neustädter,Schalke 04,D M S,29,2423,2,0,2,36.93589010695786,26.128219786084284,36.93589010695786,14,12,9,6,0
bundesliga,2014-2015,349,Artur Sobiech,Hannover 96,F S,19,521,2,1,2,41.704344738156614,16.591310523686776,41.704344738156614,11,9,6,0,0
bundesliga,2014-2015,350,Felix Klaus,Freiburg,M S,31,2234,2,2,2,43.019674003309504,13.960651993380996,43.019674003309504,41,39,17,5,0
bundesliga,2014-2015,373,Mats Hummels,Borussia Dortmund,D S,24,2034,2,0,2,39.2470440852588,21.5059118294824,39.2470440852588,22,20,9,2,0
bundesliga,2014-2015,387,Luiz Gustavo,Wolfsburg,M S,31,2634,2,0,2,43.83873810770094,12.322523784598115,43.83873810770094,36,34,19,11,0
bundesliga,2014-2015,417,Tin Jedvaj,Bayer Leverkusen,D S,22,1664,2,1,2,46.01441953583924,7.971160928321528,46.01441953583924,16,14,7,6,1
bundesliga,2014-2015,749,Christian Fuchs,Schalke 04,D M S,25,1713,2,4,2,14.3702516499353,71.2594967001294,14.3702516499353,16,14,33,3,0
bundesliga,2014-2015,4258,Uwe Hünemeier,Paderborn,D,32,2816,2,2,2,37.69713890130314,24.60572219739371,37.69713890130314,30,28,9,4,0
bundesliga,2014-2015,4263,Srdjan Lakic,Paderborn,F S,17,1004,2,2,2,38.98859033900369,22.02281932199262,38.98859033900369,15,13,6,3,0
bundesliga,2014-2015,4275,Lucas Piazon,Eintracht Frankfurt,F M S,22,1046,2,0,2,27.43320921045327,45.13358157909346,27.43320921045327,10,8,20,3,0
bundesliga,2014-2015,4282,Marcell Jansen,Hamburger SV,D M S,15,1058,2,1,2,30.271844476507148,39.45631104698571,30.271844476507148,19,17,9,1,0
bundesliga,2014-2015,4287,Sejad Salihovic,Hoffenheim,M S,13,437,2,0,0,63.27042196684955,23.33980620578176,13.38977182736869,12,10,11,3,0
bundesliga,2014-2015,4291,Marc-Oliver Kempf,Freiburg,D S,13,917,2,0,2,38.00920847924245,23.981583041515098,38.00920847924245,4,2,4,3,0
bundesliga,2014-2015,3,Luca Caldirola,Werder Bremen,D S,7,470,1,0,1,46.72348290795236,6.553034184095282,46.72348290795236,1,0,1,2,1
bundesliga,2014-2015,15,Júnior Díaz,Mainz 05,D M S,19,1435,1,1,1,30.29709381976592,39.40581236046816,30.29709381976592,16,15,10,4,0
bundesliga,2014-2015,18,Slobodan Rajkovic,Hamburger SV,D,11,980,1,0,1,48.43304850619547,3.1339029876090483,48.43304850619547,4,3,1,1,0
bundesliga,2014-2015,21,Sebastian Langkamp,Hertha Berlin,D S,16,1354,1,0,1,50.0,0.0,50.0,5,4,0,3,1
bundesliga,2014-2015,22,John Brooks,Hertha Berlin,D S,27,2185,1,0,1,49.794847354329576,0.41030529134084626,49.794847354329576,15,14,1,5,0
bundesliga,2014-2015,28,Mitchell Weiser,Bayern Munich,D F M S,13,776,1,4,1,25.867720678233972,48.26455864353205,25.867720678233972,7,6,10,2,0
bundesliga,2014-2015,30,Jens Hegeler,Hertha Berlin,D M S,24,1356,1,1,0,58.22795013061971,30.88846611904475,10.883583750335537,7,6,3,4,0
bundesliga,2014-2015,35,Genki Haraguchi,Hertha Berlin,M S,21,1385,1,0,1,38.72905969817062,22.54188060365876,38.72905969817062,24,23,13,2,0
bundesliga,2014-2015,39,Niko Bungert,Mainz 05,D S,26,2122,1,1,1,39.7054291522885,20.589141695422985,39.7054291522885,17,16,5,4,0
bundesliga,2014-2015,44,Pablo De Blasis,Mainz 05,F M S,20,1140,1,4,1,20.56175390299782,58.876492194004356,20.56175390299782,18,17,19,1,0
bundesliga,2014-2015,56,Daniel Schwaab,VfB Stuttgart,D S,31,2346,1,0,1,30.709699572678616,38.58060085464277,30.709699572678616,12,11,17,1,1
bundesliga,2014-2015,58,Georg Niedermeier,VfB Stuttgart,D S,22,1683,1,1,1,47.179590036650325,5.640819926699349,47.179590036650325,14,13,3,4,1
bundesliga,2014-2015,69,Carlos Gruezo,VfB Stuttgart,M S,8,439,1,0,1,47.3851244866502,5.22975102669961,47.3851244866502,3,2,2,1,0
bundesliga,2014-2015,75,Niklas Süle,Hoffenheim,D,15,1269,1,0,1,47.04783806970709,5.904323860585812,47.04783806970709,9,8,6,1,0
bundesliga,2014-2015,80,Pirmin Schwegler,Hoffenheim,M S,28,2266,1,4,1,23.221761843517776,53.55647631296445,23.221761843517776,23,22,27,5,0
bundesliga,2014-2015,84,Ermin Bicakcic,Hoffenheim,D,24,2072,1,0,1,46.39295973743265,7.214080525134707,46.39295973743265,9,8,5,3,1
bundesliga,2014-2015,94,Christian Schulz,Hannover 96,D,31,2649,1,0,1,42.61705735767819,14.765885284643613,42.61705735767819,16,15,5,7,0
bundesliga,2014-2015,97,Ceyhun Gülselam,Hannover 96,M S,18,1218,1,0,1,45.75406426515583,8.491871469688334,45.75406426515583,18,17,7,6,1
bundesliga,2014-2015,99,Leon Andreasen,Hannover 96,M S,17,968,1,0,1,44.048562093341445,11.902875813317118,44.048562093341445,15,14,5,2,0
bundesliga,2014-2015,100,Edgar Prib,Hannover 96,D F M S,20,1039,1,2,1,34.05536111863626,31.88927776272747,34.05536111863626,10,9,9,4,0
bundesliga,2014-2015,112,Alejandro Gálvez,Werder Bremen,D M S,20,1543,1,1,1,41.51110624898382,16.977787502032363,41.51110624898382,13,12,1,6,0
bundesliga,2014-2015,114,Philipp Bargfrede,Werder Bremen,M S,16,1256,1,0,1,42.429946014314886,15.140107971370231,42.429946014314886,20,19,3,3,0
bundesliga,2014-2015,121,Melvyn Lorenzen,Werder Bremen,F S,3,146,1,0,1,44.81246366948502,10.375072661029954,44.81246366948502,2,1,2,0,0
bundesliga,2014-2015,130,Dominic Maroh,FC Cologne,D S,29,2370,1,0,1,42.686916642907526,14.626166714184963,42.686916642907526,11,10,4,2,0
bundesliga,2014-2015,133,Kevin Vogt,FC Cologne,M S,32,2689,1,3,1,26.55988232922403,46.88023534155193,26.55988232922403,21,20,29,8,0
bundesliga,2014-2015,139,Simon Zoller,FC Cologne,F M S,9,481,1,0,1,46.632331074477825,6.73533785104435,46.632331074477825,9,8,4,1,0
bundesliga,2014-2015,140,Yannick Gerhardt,FC Cologne,M S,16,832,1,1,1,31.755582108184637,36.488835783630726,31.755582108184637,13,12,8,2,0
bundesliga,2014-2015,143,Bard Finne,FC Cologne,F S,10,234,1,0,1,46.676580941560765,6.646838116878468,46.676580941560765,9,8,4,0,0
bundesliga,2014-2015,150,Josuha Guilavogui,Wolfsburg,M S,27,1775,1,0,1,41.702601804678714,16.59479639064258,41.702601804678714,17,16,9,4,1
bundesliga,2014-2015,151,Vieirinha,Wolfsburg,D M S,31,2312,1,5,1,25.40526026304048,49.189479473919036,25.40526026304048,33,32,37,1,0
bundesliga,2014-2015,154,André Schürrle,Wolfsburg,F M S,14,661,1,2,1,42.48478431301139,15.03043137397722,42.48478431301139,25,24,5,1,0
bundesliga,2014-2015,160,Nicklas Bendtner,Wolfsburg,F S,18,559,1,0,1,41.52100819717516,16.957983605649673,41.52100819717516,9,8,8,0,0
bundesliga,2014-2015,162,Timm Klose,Wolfsburg,D S,12,959,1,0,1,45.16037466990252,9.679250660194972,45.16037466990252,3,2,1,0,0
bundesliga,2014-2015,164,Gotoku Sakai,VfB Stuttgart,D S,18,1441,1,1,1,12.233723200022768,75.53255359995447,12.233723200022768,9,8,15,0,0
bundesliga,2014-2015,165,Emir Spahic,Bayer Leverkusen,D,22,1874,1,0,1,41.01627963422508,17.96744073154985,41.01627963422508,10,9,2,5,2
