id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,league,season
3603,Corentin Tolisso,2,51,1,0.0749659463763237,0,0.1098838131874799,1,2,0,0,M S,Bayern Munich,1,0.0749659463763237,0.2132432386279106,0.0283934790641069,bundesliga,2018-2019
4247,Maximilian Philipp,18,764,1,0.8928650161251426,1,0.1720552779734134,13,5,0,0,F M S,Borussia Dortmund,1,0.8928650161251426,1.858853351324797,1.1387719120830295,bundesliga,2018-2019
4266,Marvin Bakalorz,25,1465,1,0.5002587269991636,0,0.5037527047097683,11,8,5,0,M S,Hannover 96,1,0.5002587269991636,2.8253684025257826,2.4136281814426184,bundesliga,2018-2019
4271,Janik Haberer,27,2347,1,1.0396710569038987,3,3.1975253000855446,26,46,4,1,M S,Freiburg,1,1.0396710569038987,8.098236672580242,5.037818401120603,bundesliga,2018-2019
4329,Marvin Ducksch,16,813,1,1.7365713324397802,1,1.9553807340562344,18,19,1,0,F S,Fortuna Duesseldorf,1,1.7365713324397802,3.5923424474895,1.1278412323445082,bundesliga,2018-2019
4804,Abdou Diallo,28,2383,1,2.7939354572445154,1,0.775044247508049,9,11,1,1,D S,Borussia Dortmund,1,2.7939354572445154,14.363183798268436,13.916273238137364,bundesliga,2018-2019
5226,Walace,26,2004,1,0.5113713443279266,1,0.5578418467193842,19,14,5,0,M S,Hannover 96,1,0.5113713443279266,5.660393441095948,4.957394296303392,bundesliga,2018-2019
5228,Renato Sanches,17,553,1,0.7897294331341982,1,0.8203953728079796,17,9,1,1,M S,Bayern Munich,1,0.7897294331341982,4.51211217418313,3.6402303725481033,bundesliga,2018-2019
5261,Kevin Danso,18,1245,1,0.4038978395983577,1,0.3355115354061126,10,2,3,0,D S,Augsburg,1,0.4038978395983577,2.4546149279922247,2.3769480492919683,bundesliga,2018-2019
5287,Marco Terrazzino,13,514,1,0.96687931753695,0,0.431220218539238,12,9,0,0,F M S,Freiburg,1,0.96687931753695,2.4770248271524906,1.5905594266951084,bundesliga,2018-2019
5291,Takashi Usami,19,862,1,2.1665390012785792,2,0.55155348777771,27,13,1,0,M S,Fortuna Duesseldorf,1,2.1665390012785792,3.765722122043371,1.476642582565546,bundesliga,2018-2019
5292,Manuel Gulde,21,1714,1,0.6037575528025627,0,0.116415150463581,6,3,3,0,D S,Freiburg,1,0.6037575528025627,2.042341087013483,1.94482259079814,bundesliga,2018-2019
5305,Felix Götze,6,117,1,1.092591643333435,0,0.0,2,0,0,0,S,Augsburg,1,1.092591643333435,0.0,0.0,bundesliga,2018-2019
5360,Weston McKennie,24,1745,1,2.594812262803316,4,2.608377431519329,25,19,6,0,D F M S,Schalke 04,1,2.594812262803316,5.7988589042797685,3.1639587627723813,bundesliga,2018-2019
5361,Haji Wright,7,194,1,1.2403545938432217,0,0.0210578609257936,3,1,0,0,F S,Schalke 04,1,1.2403545938432217,0.6574204713106155,0.0,bundesliga,2018-2019
5659,Nordi Mukiele,19,1231,1,0.6103693749755621,1,1.6683330237865448,8,11,3,0,D S,RasenBallsport Leipzig,1,0.6103693749755621,5.384903904050589,4.246055491268635,bundesliga,2018-2019
5717,Amine Harit,18,1085,1,1.0899918088689446,1,1.1912702415138483,12,21,1,0,F M S,Schalke 04,1,1.0899918088689446,4.492030330002308,2.2353463377803564,bundesliga,2018-2019
5989,Moussa Niakhate,33,2788,1,1.8905208967626093,1,0.4461493054404855,10,10,3,0,D S,Mainz 05,1,1.8905208967626093,5.99813549220562,5.823255300521851,bundesliga,2018-2019
6083,Ludwig Augustinsson,34,3032,1,1.61980009265244,4,2.2416971772909164,21,28,5,0,D M,Werder Bremen,1,1.61980009265244,11.354753287509084,9.912140285596251,bundesliga,2018-2019
6109,Konrad Laimer,29,1875,1,2.744805722497404,1,2.741529416292906,14,20,7,0,D M S,RasenBallsport Leipzig,1,2.744805722497404,7.996799050830305,4.615823243744671,bundesliga,2018-2019
6273,Robin Koch,24,1898,1,1.08551171887666,0,0.4032458160072565,11,5,3,0,D M S,Freiburg,1,1.08551171887666,2.909556718543172,2.7143287379294634,bundesliga,2018-2019
6298,Törles Knöll,16,357,1,1.0990911796689034,0,0.0746917910873889,7,2,0,0,F S,Nuernberg,1,1.0990911796689034,1.3899581916630268,0.216175228357315,bundesliga,2018-2019
6326,Ibrahima Konaté,28,2431,1,1.5469707194715738,1,0.3545756749808788,13,6,7,0,D S,RasenBallsport Leipzig,1,1.5469707194715738,7.260429952293634,7.060468144714832,bundesliga,2018-2019
6490,Manuel Akanji,25,2206,1,0.37639120221138,0,0.6179141979664564,8,6,1,0,D,Borussia Dortmund,1,0.37639120221138,10.854750908911228,10.30782026797533,bundesliga,2018-2019
6638,Linton Maina,20,1444,1,1.8532753325998783,3,3.2778030820190907,21,15,0,0,D F M S,Hannover 96,1,1.8532753325998783,5.677374489605427,1.489042703062296,bundesliga,2018-2019
7032,Lukas Mühl,31,2790,1,1.2377870520576837,0,0.3722838554531336,12,4,4,0,D,Nuernberg,1,1.2377870520576837,3.735592732205987,3.4097444396466017,bundesliga,2018-2019
7036,Alexander Fuchs,9,656,1,0.5600143596529961,0,0.7882101442664862,9,10,3,0,M S,Nuernberg,1,0.5600143596529961,2.9179808031767607,2.098376562818885,bundesliga,2018-2019
7039,Yuya Kubo,22,1367,1,2.152499571442604,0,0.697710013948381,29,11,2,0,F M S,Nuernberg,1,2.152499571442604,5.537074675783515,3.0148661341518164,bundesliga,2018-2019
7049,Evan Ndicka,27,2304,1,1.4330293908715248,1,0.0894481167197227,13,4,3,0,D S,Eintracht Frankfurt,1,1.4330293908715248,5.9681973699480295,5.886034173890948,bundesliga,2018-2019
7057,Jean Zimmer,18,1444,1,0.7329592760652304,2,2.96621748059988,10,35,2,0,D M S,Fortuna Duesseldorf,1,0.7329592760652304,5.903254549950361,3.3055981379002333,bundesliga,2018-2019
7058,Kevin Stöger,25,2124,1,2.379443382844329,7,6.725917854346335,33,54,8,0,M S,Fortuna Duesseldorf,1,2.379443382844329,11.191878039389849,7.171978845261037,bundesliga,2018-2019
7154,Virgil Misidjan,23,1545,1,2.7459225468337536,1,0.9027666803449392,23,8,5,0,F M S,Nuernberg,1,2.7459225468337536,3.3386948630213737,0.8559755999594927,bundesliga,2018-2019
7180,Michael Lang,17,1269,1,2.328903239220381,0,0.4917054399847984,11,4,0,0,D S,Borussia M.Gladbach,1,2.328903239220381,5.071305824443698,3.377622874453664,bundesliga,2018-2019
7345,Alphonso Davies,6,66,1,0.181206077337265,0,0.0,2,0,1,0,S,Bayern Munich,1,0.181206077337265,0.756099283695221,0.5748931765556335,bundesliga,2018-2019
7501,Amadou Haidara,9,370,1,0.7409530393779278,0,0.5286653004586697,12,5,1,0,M S,RasenBallsport Leipzig,1,0.7409530393779278,2.878562336787581,2.223254312761128,bundesliga,2018-2019
1,Christian Mathenia,22,1933,0,0.0,0,0.1024880707263946,0,1,2,0,GK,Nuernberg,0,0.0,1.9449296845123167,1.842441606335342,bundesliga,2018-2019
11,Sandro Wagner,7,134,0,0.4441746771335602,0,0.0601961240172386,3,1,2,0,F S,Bayern Munich,0,0.4441746771335602,0.9934881553053856,0.4891173541545868,bundesliga,2018-2019
19,Rune Jarstein,31,2747,0,0.0,0,0.0,0,0,2,0,GK,Hertha Berlin,0,0.0,1.556052951142192,1.556052951142192,bundesliga,2018-2019
21,Sebastian Langkamp,21,1406,0,1.0780321089550853,0,0.688440591096878,10,5,4,0,D S,Werder Bremen,0,1.0780321089550853,3.622165346518159,3.5838959105312824,bundesliga,2018-2019
24,Per Skjelbred,16,997,0,0.4658969808369875,1,0.2487245500087738,5,8,3,0,M S,Hertha Berlin,0,0.4658969808369875,2.976945389062166,2.442900519818068,bundesliga,2018-2019
25,Fabian Lustenberger,29,2168,0,0.1340079195797443,1,0.830448791384697,2,4,1,0,D M S,Hertha Berlin,0,0.1340079195797443,4.780344475060701,4.665780914947391,bundesliga,2018-2019
27,Vladimir Darida,10,365,0,0.92093937844038,1,0.8326405435800552,9,7,1,0,M S,Hertha Berlin,0,0.92093937844038,3.288600876927376,1.72683472558856,bundesliga,2018-2019
35,Genki Haraguchi,28,2128,0,2.3466373290866613,3,2.939431879669428,32,27,1,0,D F M S,Hannover 96,0,2.3466373290866613,7.610535591840744,3.151722773909569,bundesliga,2018-2019
39,Niko Bungert,7,286,0,0.135696679353714,0,0.0,1,1,0,0,D S,Mainz 05,0,0.135696679353714,0.5101284235715866,0.5101284235715866,bundesliga,2018-2019
40,Stefan Bell,25,2250,0,1.696685377508402,0,1.2929001236334443,17,21,7,0,D,Mainz 05,0,1.696685377508402,3.6221609879285097,2.482725837267936,bundesliga,2018-2019
42,Julian Baumgartlinger,21,1548,0,0.4020184790715575,1,0.5248300842940807,10,10,2,0,M S,Bayer Leverkusen,0,0.4020184790715575,8.227331724017859,7.496551427990198,bundesliga,2018-2019
43,Danny Latza,24,1886,0,3.07086141128093,3,2.0860926751047373,40,23,4,0,M S,Mainz 05,0,3.07086141128093,8.443460064008832,4.97806850168854,bundesliga,2018-2019
44,Pablo De Blasis,1,90,0,0.0358097106218338,0,0.0646704956889152,1,1,0,0,M,Mainz 05,0,0.0358097106218338,0.100480206310749,0.0358097106218338,bundesliga,2018-2019
60,Christian Gentner,29,2027,0,2.7882607420906425,5,2.104329406749457,29,18,3,0,M S,VfB Stuttgart,0,2.7882607420906425,9.393192015588284,6.095763591118157,bundesliga,2018-2019
62,Lukas Rupp,1,23,0,0.0,0,0.0249583441764116,0,1,0,0,S,Hoffenheim,0,0.0,0.0249583441764116,0.0,bundesliga,2018-2019
73,Oliver Baumann,33,2970,0,0.0,1,0.1364129483699798,0,2,0,0,GK,Hoffenheim,0,0.0,8.053966237232089,7.989958850666881,bundesliga,2018-2019
79,Tobias Strobl,29,2291,0,0.8134169932454824,4,2.125581498257816,7,17,4,0,D M S,Borussia M.Gladbach,0,0.8134169932454824,7.153285561129451,6.538224434480071,bundesliga,2018-2019
80,Pirmin Schwegler,27,2091,0,0.2739028641954064,1,2.135800898075104,12,38,7,0,D M S,Hannover 96,0,0.2739028641954064,4.4457262475043535,4.007277144119144,bundesliga,2018-2019
90,Sebastian Rudy,21,1358,0,0.2038325499743223,0,1.3134093284606934,5,13,4,0,M S,Schalke 04,0,0.2038325499743223,2.6427262742072344,1.812457283958793,bundesliga,2018-2019
91,Ron-Robert Zieler,34,3060,0,0.0,0,0.0150482356548309,0,1,3,0,GK,VfB Stuttgart,0,0.0,2.924751291051507,2.909703055396676,bundesliga,2018-2019
100,Edgar Prib,4,203,0,0.5424320586025715,1,0.4024768769741058,6,6,1,0,M S,Hannover 96,0,0.5424320586025715,0.9379552863538264,0.290969680994749,bundesliga,2018-2019
107,Philipp Tschauner,1,90,0,0.0,0,0.0,0,0,0,0,GK,Hannover 96,0,0.0,0.0,0.0,bundesliga,2018-2019
114,Philipp Bargfrede,15,1092,0,0.1291571734473109,0,0.1064519602805376,7,4,6,0,D M S,Werder Bremen,0,0.1291571734473109,2.458762126043439,2.304520377889276,bundesliga,2018-2019
115,Fin Bartels,2,19,0,0.0,0,0.0,0,0,0,0,S,Werder Bremen,0,0.0,0.2083625495433807,0.2083625495433807,bundesliga,2018-2019
116,Florian Grillitsch,30,2400,0,1.1982429530471563,3,2.95710645057261,32,27,8,0,D M S,Hoffenheim,0,1.1982429530471563,16.875577673316002,13.906854963861406,bundesliga,2018-2019
118,Levin Öztunali,15,929,0,0.425393951125443,1,1.055784396827221,16,6,3,0,F M S,Mainz 05,0,0.425393951125443,2.359994532540441,1.0243034400045872,bundesliga,2018-2019
133,Kevin Vogt,28,2406,0,0.1326926108449697,0,0.2477351855486631,4,6,5,0,D M,Hoffenheim,0,0.1326926108449697,14.625282252207398,14.57378633506596,bundesliga,2018-2019
147,Naldo,7,630,0,0.5993013922125101,0,0.1739406883716583,9,2,1,0,D,Schalke 04,0,0.5993013922125101,0.6231498774141073,0.4492092076689005,bundesliga,2018-2019
156,Sebastian Jung,1,58,0,0.0,0,0.0123238069936633,0,1,0,0,D,Wolfsburg,0,0.0,0.0123238069936633,0.0123238069936633,bundesliga,2018-2019
159,Koen Casteels,26,2299,0,0.0,0,0.0,0,0,0,0,GK,Wolfsburg,0,0.0,3.319028293713928,3.319028293713928,bundesliga,2018-2019
