id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,season,league
1148,Duván Zapata,21,607,6,2.9253209214657545,1,0.5083682388067245,29,7,2,0,F S,Napoli,6,2.9253209214657545,3.4454706385731697,0.3105159718543291,2014-2015,serie_a
1186,Andrea Belotti,38,1318,6,7.977410856634378,1,3.297807570546865,44,21,3,0,F S,Palermo,5,6.454813241958618,9.537260784767568,1.827371507883072,2014-2015,serie_a
1250,Mohamed Salah,16,909,6,3.814865604043007,3,1.935620561242104,29,30,0,0,F M S,Fiorentina,6,3.814865604043007,7.404609017074108,2.628024946898222,2014-2015,serie_a
1384,Dries Mertens,31,1688,6,5.402926923707128,7,5.846262294799089,60,56,4,1,M S,Napoli,5,4.641628107056022,13.96704514324665,7.341350114904344,2014-2015,serie_a
1605,Diego Farias,29,1778,6,8.734515124931931,3,2.008143694140017,57,30,7,0,F S,Cagliari,6,8.734515124931931,11.17859929986298,3.9942261800169945,2014-2015,serie_a
1641,Andrea Bertolacci,34,2679,6,5.237552362494171,8,3.6818563006818295,62,46,10,0,M S,Genoa,6,5.237552362494171,15.186042549088596,10.731156263500452,2014-2015,serie_a
1851,Juanito Gómez,26,1793,6,3.884836345911026,3,2.6546921394765377,41,22,7,0,F M S,Verona,6,3.884836345911026,8.933718668296933,4.162610464729369,2014-2015,serie_a
1949,Fredy Guarín,28,2213,6,3.2519393479451537,6,4.755229562520981,79,45,5,0,M S,Inter,6,3.2519393479451537,10.337828531861303,5.458043608814478,2014-2015,serie_a
411,Albin Ekdal,33,2702,5,3.629198109731078,1,2.5691282376647,41,31,7,0,F M S,Cagliari,5,3.629198109731078,11.061061082407832,6.93328882008791,2014-2015,serie_a
1126,M&#039;Baye Niang,19,1065,5,4.128023136407137,2,2.764613488689065,39,14,3,0,F M S,"AC Milan,Genoa",5,4.128023136407137,7.985732631757855,1.969543119892478,2014-2015,serie_a
1251,Radja Nainggolan,35,2777,5,2.909552006982267,2,2.927887151017785,81,36,10,0,M S,Roma,5,2.909552006982267,17.97578419186175,13.4380689766258,2014-2015,serie_a
1254,Alessandro Florenzi,35,2288,5,5.233356414362788,4,6.24340327270329,54,38,9,0,D F M S,Roma,4,4.472057608887553,13.899163061752915,5.844772571697831,2014-2015,serie_a
1290,Miralem Pjanic,34,2533,5,4.483262414112687,10,3.877213751897216,44,69,9,0,M S,Roma,5,4.483262414112687,16.911299880594015,12.606492333114147,2014-2015,serie_a
1291,Hernanes,26,1624,5,3.865363873541355,4,4.253651112318039,65,50,6,0,M S,Inter,5,3.865363873541355,11.10776856727898,5.705619666725397,2014-2015,serie_a
1318,Manuel Pucciarelli,34,2275,5,8.530193481594324,2,2.220867021009326,50,29,2,0,F S,Empoli,5,8.530193481594324,11.188450231216848,2.524867362342775,2014-2015,serie_a
1394,Lorenzo Tonelli,28,2296,5,2.5469793789088726,0,0.118959903717041,14,2,4,2,D S,Empoli,5,2.5469793789088726,5.629268556833267,5.613192468881607,2014-2015,serie_a
1592,João Pedro,29,1502,5,4.360121802426875,2,1.821805310435593,40,20,5,0,F M S,Cagliari,5,3.598823026753962,4.23942778352648,1.575820878148079,2014-2015,serie_a
1812,Alejandro Rodriguez,25,801,5,5.1266147792339325,0,0.4983766339719295,27,5,3,0,F S,Cesena,4,4.365315914154053,5.382503006607294,1.2836432103067636,2014-2015,serie_a
1826,Nicola Sansone,35,2528,5,3.633037405088544,4,4.290621948428452,46,44,3,1,D F S,Sassuolo,5,3.633037405088544,9.388993894681334,3.6002701204270124,2014-2015,serie_a
1939,Antonio Cassano,19,1637,5,2.796377129852772,2,2.912595046684146,23,39,1,0,F S,Parma,4,2.035078309476376,7.724012695252895,4.029963282868266,2014-2015,serie_a
2029,Maximiliano Moralez,30,2255,5,5.082917433232069,4,5.162681730464101,53,59,3,0,F M S,Atalanta,5,5.082917433232069,10.94061641022563,2.370030777528882,2014-2015,serie_a
2254,Mateo Kovacic,35,2462,5,3.3099310863763094,3,4.301944140344858,41,62,3,1,F M S,Inter,5,3.3099310863763094,14.824425488710403,9.524284334853292,2014-2015,serie_a
2579,Nicolás López,24,971,5,2.6331420466303825,2,3.267444435507059,34,17,3,0,F M S,Verona,5,2.6331420466303825,6.424635984003544,1.6316439770162106,2014-2015,serie_a
4005,Pablo Daniel Osvaldo,12,573,5,3.114738676697016,2,0.8521089497953653,20,10,1,0,F S,Inter,5,3.114738676697016,3.407503357157111,0.439426627010107,2014-2015,serie_a
1089,Juan Cuadrado,17,1455,4,6.048466181382537,4,2.188879817724228,53,36,5,0,D F M,Fiorentina,4,6.048466181382537,10.780376330018044,4.311773028224707,2014-2015,serie_a
1193,Lorenzo De Silvestri,33,2937,4,2.3385790530592203,3,1.689563199877739,16,19,8,0,D,Sampdoria,4,2.3385790530592203,8.227752717211843,7.3107193652540445,2014-2015,serie_a
1229,Luis Muriel,27,1378,4,4.4641915820539,5,4.090577920898795,49,35,3,0,F M S,"Sampdoria,Udinese",4,4.4641915820539,10.59103519655764,3.867605515755713,2014-2015,serie_a
1319,Levan Mchedlidze,25,737,4,3.5448988070711493,0,0.9282642416656016,28,12,3,0,F S,Empoli,4,3.5448988070711493,5.197720609605312,1.6942172199487686,2014-2015,serie_a
1337,Riccardo Meggiorini,30,1902,4,4.161400906741619,4,2.1650298815220594,66,22,8,0,F S,Chievo,4,4.161400906741619,7.52851421199739,1.844232689589262,2014-2015,serie_a
1361,Raffaele Palladino,22,1461,4,3.9436721242964254,1,0.8003143649548292,28,12,1,0,F S,Parma,4,3.9436721242964254,5.522099545225501,1.8109638709574936,2014-2015,serie_a
1539,Diego Perotti,27,2312,4,4.791041789576411,5,6.9878330286592245,41,54,5,0,F M,Genoa,2,3.2684441190212965,13.531612200662494,8.074312461540103,2014-2015,serie_a
1552,Alberto Gilardino,14,790,4,3.3208478912711143,2,0.5125114545226097,16,11,0,0,F S,Fiorentina,4,3.3208478912711143,4.689921677112579,1.7040402628481388,2014-2015,serie_a
1590,Luca Antonelli,31,2698,4,3.133779709227383,1,2.353432420641184,18,26,6,0,D M S,"AC Milan,Genoa",4,3.133779709227383,5.891205314546824,4.226663108915091,2014-2015,serie_a
1603,Simone Missiroli,33,2660,4,1.899284201674164,4,3.0158271472901106,18,38,5,1,M S,Sassuolo,4,1.899284201674164,8.258437033742666,4.81063417904079,2014-2015,serie_a
1723,Roberto Pereyra,35,2282,4,3.5207453053444624,3,3.643728063441813,31,43,2,0,D M S,Juventus,4,3.5207453053444624,12.153282443061473,6.745550418272615,2014-2015,serie_a
1763,Stefano Okaka,32,2384,4,8.046727885492146,2,2.638810705393553,50,28,6,0,F S,Sampdoria,4,8.046727885492146,11.33389097172767,2.9742342550307512,2014-2015,serie_a
1810,Roberto Soriano,33,2532,4,4.486289561726153,2,3.177462878637016,56,49,11,0,M S,Sampdoria,4,4.486289561726153,10.673489853739738,5.471827754750848,2014-2015,serie_a
1847,Giampaolo Pazzini,26,786,4,5.832087069749832,0,0.2223962768912315,25,4,2,0,F S,AC Milan,1,3.548190601170063,4.173718448728323,0.8189513273537159,2014-2015,serie_a
1933,Danilo Avelar,31,2640,4,4.730475001037121,3,5.152361200191081,36,44,10,1,D M S,Cagliari,1,1.6852797158062458,8.948932563886046,5.861734472215176,2014-2015,serie_a
2340,Duje Cop,16,806,4,5.226103819906712,0,0.9494249103590846,26,12,1,0,F S,Cagliari,4,5.226103819906712,7.180722422897816,1.5223681647330525,2014-2015,serie_a
3847,Andrea Pirlo,20,1619,4,1.2376452144235373,5,5.3923992626369,25,44,0,0,M S,Juventus,4,1.2376452144235373,7.740312993526459,6.091900870203972,2014-2015,serie_a
3887,Mario Gomez,20,1403,4,7.442642856389284,2,1.4119581803679466,40,12,3,0,F S,Fiorentina,4,6.681344080716372,6.963617507368326,0.4809638671576977,2014-2015,serie_a
542,Pedro Obiang,34,2772,3,3.932110637426376,1,2.6871632747352123,30,30,12,0,M S,Sampdoria,3,3.932110637426376,9.53551653213799,4.873801488429308,2014-2015,serie_a
1178,Davide Zappacosta,29,2270,3,1.6123620108701289,1,1.9366782698780296,25,17,4,0,D M S,Atalanta,3,1.6123620108701289,5.560821439139545,2.911543006077409,2014-2015,serie_a
1180,Luca Rossettini,32,2837,3,2.939154610037804,3,3.856693059206009,20,11,12,0,D,Cagliari,3,2.939154610037804,6.249134724959731,5.162736436352134,2014-2015,serie_a
1183,Marco Benassi,25,1360,3,1.965877179056406,2,1.4900434762239456,32,23,8,0,M S,Torino,3,1.965877179056406,6.819190968759358,4.331791643984616,2014-2015,serie_a
1198,Josef Martínez,26,1566,3,5.535407152026892,1,0.7948949486017227,49,18,0,0,F S,Torino,3,5.535407152026892,7.845025554299354,1.912117318250239,2014-2015,serie_a
1205,Senad Lulic,25,1851,3,3.103746132925153,7,3.664101763628423,25,33,8,0,D F M S,Lazio,3,3.103746132925153,11.459045320749285,5.564486212097108,2014-2015,serie_a
1228,Bruno Fernandes,31,1605,3,2.6343416767194867,2,2.3319512456655502,41,22,5,0,M S,Udinese,3,2.6343416767194867,5.787395132705569,2.225661728531122,2014-2015,serie_a
1252,Stephan El Shaarawy,18,1204,3,1.867897825315595,3,1.4042906174436212,25,15,3,0,F M S,AC Milan,3,1.867897825315595,4.928377287462354,2.0363431870937347,2014-2015,serie_a
1271,Ivaylo Chochev,18,1099,3,3.433977602981031,0,1.201831791549921,17,13,4,0,M S,Palermo,3,3.433977602981031,6.537997746840119,2.797271264716983,2014-2015,serie_a
1287,Leonardo Bonucci,34,3013,3,1.574202842079103,0,1.0706108156591654,25,10,8,0,D S,Juventus,3,1.574202842079103,10.467808770015836,10.110411521047354,2014-2015,serie_a
1300,Claudio Marchisio,35,2868,3,4.285206330940127,6,3.2261499110609293,51,49,9,0,M S,Juventus,2,3.52390749566257,14.930751632899046,10.60127242654562,2014-2015,serie_a
1301,Daniele Rugani,38,3420,3,3.565912877209485,0,0.1366754453629255,25,2,0,0,D,Empoli,3,3.565912877209485,6.026263922452927,6.00563695654273,2014-2015,serie_a
1303,Stephan Lichtsteiner,32,2448,3,2.075416406616569,5,3.6611581705510616,21,24,8,1,D S,Juventus,3,2.075416406616569,10.487205788493156,7.652455508708954,2014-2015,serie_a
1350,Jonathan de Guzmán,23,1179,3,3.772478202357888,1,2.9352040328085423,25,23,1,0,M S,Napoli,3,3.772478202357888,7.428111640736461,1.7837876453995705,2014-2015,serie_a
1385,Omar El Kaddouri,32,2304,3,3.635398198850453,4,5.470434523187578,40,71,9,1,F M S,Torino,3,2.8740993039682508,11.094203141517935,5.569196978583932,2014-2015,serie_a
1401,Panagiotis Tachtsidis,34,2978,3,1.7322641885839405,2,2.812924179248512,45,40,9,0,M,Verona,3,1.7322641885839405,8.561685305088758,6.963136435952038,2014-2015,serie_a
1442,Saphir Taïder,27,1682,3,2.8775843884795904,3,2.837092876434326,37,19,6,0,M S,Sassuolo,3,2.8775843884795904,7.86535676382482,3.3238166626542807,2014-2015,serie_a
1491,Alejandro Gomez,24,1515,3,3.1020293487235904,2,3.412440640851856,41,34,0,1,F M S,Atalanta,3,3.1020293487235904,6.550938973203301,2.951842999085784,2014-2015,serie_a
1567,Bruno Peres,34,2593,3,2.095815042965114,3,2.2254203483462334,40,27,8,0,D M S,Torino,3,2.095815042965114,10.175182972103356,6.985321732237935,2014-2015,serie_a
1589,Lucas Biglia,27,2331,3,2.7861200869083405,2,2.8101687878370285,31,41,6,0,M,Lazio,2,1.26352246850729,9.951664233580232,9.21994704194367,2014-2015,serie_a
1912,Paul-José M&#039;Poku,16,1246,3,2.3842395283281803,1,4.049023699015379,38,28,4,0,F M S,Cagliari,3,2.3842395283281803,6.1293930336833,1.6723609995096922,2014-2015,serie_a
1938,Carlos Carbonero,22,1398,3,1.884507417678833,2,1.500954519957304,27,20,7,0,M S,Cesena,3,1.884507417678833,4.304596183821559,1.8529939465224745,2014-2015,serie_a
1948,Nigel de Jong,29,2598,3,1.6529960446059704,0,0.3058893606066704,17,9,11,0,M,AC Milan,3,1.6529960446059704,5.726970104500651,4.703667802736163,2014-2015,serie_a
2048,Antonio Nocerino,25,1917,3,4.661524835042656,1,1.414945495314896,29,22,2,0,M S,"Parma,Torino",2,3.900225999765098,4.721211010590196,1.6115537090227008,2014-2015,serie_a
3396,Paolo De Ceglie,13,872,3,1.7365923840552568,0,0.5852350946515799,8,5,3,0,D F M S,"Juventus,Parma",3,1.7365923840552568,2.7761873956769705,0.6530677508562803,2014-2015,serie_a
3829,Silvestre Varela,19,1619,3,1.036973498761654,1,0.958586797118187,26,25,3,0,D F M,Parma,3,1.036973498761654,3.736684547737241,2.263061845675111,2014-2015,serie_a
3928,Richmond Boakye,19,774,3,2.0661533921957016,0,0.1529366942122578,16,5,3,1,F M S,Atalanta,3,2.0661533921957016,3.0392551496624947,0.8581385733559728,2014-2015,serie_a
557,Matteo Darmian,33,2574,2,2.2068068217486143,1,3.3473622193560004,29,39,2,0,D M S,Torino,2,2.2068068217486143,9.603788582608104,5.568090185523033,2014-2015,serie_a
776,Seydou Doumbia,13,539,2,0.8845066111534834,0,0.1147700734436512,8,4,0,0,F S,Roma,2,0.8845066111534834,1.1745004151016474,0.2633210979402065,2014-2015,serie_a
827,Juan Iturbe,27,1392,2,3.5707635395228863,1,1.3323312252759931,34,16,4,0,F M S,Roma,2,3.5707635395228863,5.47852654568851,1.133373255841434,2014-2015,serie_a
947,Víctor Ibarbo,23,1630,2,4.962238106876612,3,4.883912172168493,28,33,5,1,F S,"Cagliari,Roma",2,4.962238106876612,11.657979644834995,5.269107603468001,2014-2015,serie_a
948,Alessandro Diamanti,11,681,2,3.176369849592448,0,0.5507885441184044,42,10,4,0,F M S,Fiorentina,2,2.41507101431489,3.482746444642544,1.2560701025649903,2014-2015,serie_a
1119,Alessio Romagnoli,30,2533,2,1.3117055832408369,2,0.9844666048884392,8,4,9,0,D S,Sampdoria,2,1.3117055832408369,3.702617146074772,3.683395614847541,2014-2015,serie_a
1123,Juraj Kucka,34,1850,2,3.681763118132949,0,1.1276068296283484,43,10,5,0,F M S,Genoa,2,3.681763118132949,7.57462621666491,5.800608633086085,2014-2015,serie_a
1139,Silvan Widmer,36,3004,2,1.4486489333212376,4,4.154398546554148,24,34,5,0,D M S,Udinese,2,1.4486489333212376,8.806115129962564,4.957222515717149,2014-2015,serie_a
1140,Danilo,37,3330,2,1.3572118720039723,0,0.2327012596651911,16,7,7,0,D,Udinese,2,1.3572118720039723,5.127271085977554,4.844531357288361,2014-2015,serie_a
1159,Molla Wagué,10,894,2,1.0469279596582055,0,0.0457696691155433,5,1,4,0,D M,Udinese,2,1.0469279596582055,0.9523615278303624,0.906591858714819,2014-2015,serie_a
1182,Daniele Baselli,22,1286,2,2.2907420806586742,2,1.3257531942799687,25,12,6,0,M S,Atalanta,2,2.2907420806586742,4.243394709192216,0.8662515766918659,2014-2015,serie_a
1196,Emiliano Moretti,35,3150,2,2.358657937496901,2,1.2403207132592795,17,10,11,0,D,Torino,2,2.358657937496901,8.163583789020777,7.757864695042372,2014-2015,serie_a
1221,Jacopo Sala,16,1199,2,0.6323188208043575,2,2.308067796751857,7,25,2,2,D F M,Verona,2,0.6323188208043575,6.186454514041543,3.887604543939233,2014-2015,serie_a
1225,Edgar Barreto,24,2041,2,1.604432231746614,5,5.666622472926974,34,44,2,2,M,Palermo,2,1.604432231746614,8.87396795488894,4.351639866828919,2014-2015,serie_a
1249,Daniele De Rossi,26,2155,2,1.785918950103223,0,0.4362399270758033,18,13,11,1,M S,Roma,2,1.785918950103223,8.457872894592583,7.471707748249173,2014-2015,serie_a
1275,Robin Quaison,19,772,2,2.7064398042857647,1,2.356516968458891,16,15,2,0,D M S,Palermo,2,2.7064398042857647,5.95801086910069,1.269724227488041,2014-2015,serie_a
1309,Manuel Pasqual,20,1398,2,1.499604081735015,3,2.5264569697901607,15,32,2,0,D S,Fiorentina,2,1.499604081735015,5.670151919126511,3.059734620153904,2014-2015,serie_a
1310,José Mauri,33,2555,2,1.9064702289178967,1,0.7450784272514284,40,19,6,0,M S,Parma,2,1.9064702289178967,5.592460354790092,3.2981354794465005,2014-2015,serie_a
1320,Federico Barba,18,1268,2,1.154898239299655,1,0.0842185579240322,5,3,2,0,D S,Empoli,2,1.154898239299655,1.676196458749473,1.6092736842110753,2014-2015,serie_a
1338,Antonio Floro Flores,29,1084,2,3.3814814630895853,1,1.8411611188203096,48,15,4,0,F S,Sassuolo,2,3.3814814630895853,5.902453074231744,2.036732068285346,2014-2015,serie_a
1339,Mariano Izco,28,2500,2,0.7700193217024207,2,2.813511778600514,27,30,3,0,M,Chievo,2,0.7700193217024207,7.0751679092645645,4.945351470261812,2014-2015,serie_a
1393,Lorenzo Insigne,20,1058,2,4.300668630748987,3,3.913240445777774,43,34,0,0,M S,Napoli,2,3.53936979547143,9.302804877981544,3.4607097944244742,2014-2015,serie_a
1422,Borja Valero,28,2170,2,3.762361478060484,2,4.264372216537595,37,49,7,0,M S,Fiorentina,2,3.762361478060484,11.93171402812004,6.98506149277091,2014-2015,serie_a
1423,Matías Vecino,36,3004,2,1.9670167248696089,3,3.286235553212464,55,35,6,0,M,Empoli,2,1.9670167248696089,11.845626339316368,8.35271528083831,2014-2015,serie_a
1438,Vasilis Torosidis,20,1495,2,1.8748863488435743,0,0.5546159762889147,20,8,8,1,D S,Roma,2,1.8748863488435743,9.20260526239872,7.289651406928897,2014-2015,serie_a
1446,Sergio Floccari,27,970,2,1.7022993732243776,0,0.3835885394364595,19,12,1,0,F S,Sassuolo,2,1.7022993732243776,3.4219657983630896,1.6008110772818327,2014-2015,serie_a
1452,Godfred Donsah,21,1143,2,0.6750390864908695,1,0.685281403362751,16,9,1,0,M S,Cagliari,2,0.6750390864908695,2.5696140993386507,1.3886661883443594,2014-2015,serie_a
1463,Francesco Acerbi,32,2879,2,2.90781815815717,0,0.2479326515458524,19,6,7,1,D,Sassuolo,2,2.90781815815717,4.683464236557484,4.019729737192392,2014-2015,serie_a
1497,Ervin Zukanovic,29,2445,2,1.9713081028312445,2,1.9226032961159945,27,26,7,0,D S,Chievo,2,1.9713081028312445,5.28400195017457,3.8421991243958473,2014-2015,serie_a
1522,Andrea Ranocchia,33,2852,2,1.4190930249169469,0,0.1180843543261289,22,4,9,0,D S,Inter,2,1.4190930249169469,9.704915488138797,9.39186745788902,2014-2015,serie_a
