id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,season,league
1230,Fabio Quagliarella,28,2302,11,12.694545475766065,3,3.7642635200172654,100,37,2,0,F M S,Sampdoria,6,8.126752631738782,11.538928544148805,2.545375651679933,2019-2020,serie_a
1294,Paulo Dybala,33,2187,11,9.310342945158482,6,7.191221464425325,100,69,5,0,F M S,Juventus,10,8.549044169485569,19.91659000981599,9.562891212292016,2019-2020,serie_a
1383,Manolo Gabbiadini,33,2043,11,7.862870950251818,1,3.5406720833852887,86,39,2,0,F M S,Sampdoria,10,7.10157211497426,11.279243655502796,2.911554740741849,2019-2020,serie_a
1583,Arkadiusz Milik,26,1754,11,11.05553239956498,0,1.7729775551706553,68,21,5,0,F S,Napoli,11,11.05553239956498,14.795825351029634,3.904293302446604,2019-2020,serie_a
1852,Ante Rebic,26,1417,11,7.49296966008842,3,3.819943303242326,42,32,5,0,F M S,AC Milan,11,7.49296966008842,13.79315498098731,3.6809171307832,2019-2020,serie_a
3544,Jeremie Boga,34,2536,11,4.567412240430713,2,3.224502459168434,57,34,0,0,F M S,Sassuolo,11,4.567412240430713,11.070511806756258,5.214798338711262,2019-2020,serie_a
1433,Federico Chiesa,34,2668,10,12.350867880508304,6,5.569175219163299,111,48,7,0,D F M S,Fiorentina,9,10.82827022485435,19.51457506790757,6.010352360084653,2019-2020,serie_a
1741,Zlatan Ibrahimovic,18,1371,10,11.417491994798183,5,3.829548197798431,66,26,1,0,F S,AC Milan,8,9.133595488965511,14.19975252263248,5.174325179308653,2019-2020,serie_a
1903,Kevin Lasagna,36,2578,10,10.628195509314535,1,2.274702586233616,78,23,1,0,F S,Udinese,10,10.628195509314535,13.4455058965832,1.9855333911255,2019-2020,serie_a
6691,Dejan Kulusevski,36,2954,10,7.267089955508709,8,8.434679766185582,62,77,3,0,F M S,Parma Calcio 1913,9,6.505791120231152,20.104137517511845,7.62332923617214,2019-2020,serie_a
189,Hakan Calhanoglu,35,2749,9,7.681595234200358,9,8.011519420892,101,69,6,0,F M S,AC Milan,8,6.920336274430156,19.854513060301542,8.756981942802668,2019-2020,serie_a
317,Henrikh Mkhitaryan,22,1538,9,6.188470246270299,5,3.2636693166568875,43,27,4,0,M S,Roma,9,6.188470246270299,13.575261875987051,5.561247803270817,2019-2020,serie_a
1115,Goran Pandev,34,1673,9,6.46758465282619,1,2.3046125900000334,37,22,4,1,F M S,Genoa,9,6.46758465282619,13.506866136565804,5.404654171317816,2019-2020,serie_a
1134,Mario Pasalic,35,2443,9,10.01453496143222,5,4.549631146714091,58,42,6,0,F M S,Atalanta,9,10.01453496143222,21.75919554941356,11.893084578216076,2019-2020,serie_a
1384,Dries Mertens,31,1688,9,6.454391887411475,7,5.916117689572275,75,53,5,0,F S,Napoli,9,6.454391887411475,14.290884343907235,4.190691677853465,2019-2020,serie_a
1809,Joaquín Correa,30,2007,9,9.575204584747553,2,3.1612193435430527,78,33,0,0,F M S,Lazio,9,8.813905749469995,13.52577455341816,3.953990841284394,2019-2020,serie_a
2116,Felipe Caicedo,30,1427,9,6.388953385874629,2,2.8288693176582456,30,23,7,0,F S,Lazio,9,5.627654550597072,10.128337807953358,2.429097004234791,2019-2020,serie_a
6155,Robin Gosens,34,2638,9,6.4234097227454185,7,3.6214442886412144,52,39,3,0,D M S,Atalanta,9,6.4234097227454185,18.244562992826104,10.977980023249984,2019-2020,serie_a
6512,Musa Barrow,25,1529,9,7.550135184079409,4,4.190245825797319,76,38,1,0,D F M S,"Atalanta,Bologna",8,6.027537534013391,10.509738260880113,2.855596609413624,2019-2020,serie_a
1293,Gonzalo Higuaín,32,1866,8,10.087240062654018,4,4.924904210492969,75,38,2,0,F S,Juventus,8,10.087240062654018,15.302680507302284,3.56963961571455,2019-2020,serie_a
1393,Lorenzo Insigne,37,2852,8,13.023432699032128,6,7.668637396767735,120,85,1,0,F M S,Napoli,3,9.216978487558665,22.409113943576813,11.923517782241106,2019-2020,serie_a
1763,Stefano Okaka,33,2435,8,8.239937165752053,2,1.908739909529686,57,25,10,0,F S,Udinese,8,8.239937165752053,13.800991013646126,5.277255794033408,2019-2020,serie_a
3065,Domenico Criscito,26,2049,8,7.907500389032066,0,1.346587248146534,24,22,7,0,D S,Genoa,0,0.2946318797767162,6.056635900400579,5.296599145047367,2019-2020,serie_a
6160,Riccardo Orsolini,37,2718,8,9.52123637497425,6,8.780269785784185,91,55,3,0,F M S,Bologna,8,9.52123637497425,18.863436676561832,7.015532218851149,2019-2020,serie_a
7947,Ruslan Malinovskiy,34,1500,8,4.234774030745029,3,4.678753765299916,79,46,5,1,F M S,Atalanta,8,3.473475195467472,13.985551446676254,9.395591028034689,2019-2020,serie_a
8035,Samuel Di Carmine,22,1319,8,6.504079483449459,0,0.9941746722906828,31,6,3,0,F M S,Verona,7,4.981481872498989,6.707835266366601,2.03157358430326,2019-2020,serie_a
621,Aleksandar Kolarov,32,2728,7,6.698402121663094,4,4.556031825020909,72,56,6,0,D S,Roma,5,3.653328262269497,17.20680983364582,13.999753987416623,2019-2020,serie_a
952,Gastón Ramírez,26,1414,7,5.948075019754469,2,2.8510846784338355,40,33,5,0,F M S,Sampdoria,4,3.664218452759087,5.4852091716602445,2.06262846942991,2019-2020,serie_a
1145,Rodrigo de Paul,34,2831,7,5.401641614735127,6,9.779398161917925,85,77,5,1,M S,Udinese,7,5.401641614735127,18.013211397454143,7.944959788583219,2019-2020,serie_a
1448,Erick Pulgar,37,2936,7,7.338273776695132,6,5.6077190255746245,32,83,9,0,M S,Fiorentina,0,1.2480047279968858,12.477522825822234,10.301628710702062,2019-2020,serie_a
1491,Alejandro Gomez,36,2879,7,8.437366656959057,16,10.00764431990683,95,101,2,0,F M S,Atalanta,7,8.437366656959057,26.1945030502975,15.412756353616714,2019-2020,serie_a
1518,Rodrigo Palacio,35,2528,7,8.726707166060805,3,5.0298715541139245,60,53,5,0,F M S,Bologna,7,8.726707166060805,17.938251273706555,6.077196608297527,2019-2020,serie_a
1543,Sergej Milinkovic-Savic,37,3038,7,5.316488530486822,4,4.621505653485656,87,47,9,0,M S,Lazio,7,5.316488530486822,15.961729714646935,9.449186723679304,2019-2020,serie_a
1642,Simone Zaza,24,1633,7,6.065120346844196,1,1.699782063253224,49,12,7,0,F S,Torino,7,6.065120346844196,8.538007743656635,1.5972680021077394,2019-2020,serie_a
1943,Gervinho,31,2290,7,9.2864101100713,4,2.788708576932549,57,24,3,0,F S,Parma Calcio 1913,7,8.525111244991422,13.858232878148556,3.0779995135962963,2019-2020,serie_a
7013,Matteo Pessina,35,2495,7,5.356207761913538,0,1.759821193292737,30,22,7,0,F M S,Verona,7,5.356207761913538,11.804106138646604,6.3613306153565645,2019-2020,serie_a
7961,Alfredo Donnarumma,31,1694,7,7.065995763987303,2,1.394517857581377,42,14,1,0,F S,Brescia,5,5.543398138135672,6.795945199206471,1.5821656119078398,2019-2020,serie_a
7993,Ernesto Torregrossa,25,1858,7,8.12763443030417,3,2.7740468811243773,64,21,8,0,F M S,Brescia,5,6.605076702311635,11.082605389878154,4.832954300567508,2019-2020,serie_a
677,Jordan Veretout,33,2638,6,4.7388674803078175,0,3.502606485038996,29,41,6,0,M S,Roma,1,0.9324132986366748,14.68433065712452,13.021636422723532,2019-2020,serie_a
1123,Juraj Kucka,26,1938,6,4.680576473474503,3,2.706241804175079,48,19,5,1,F M S,Parma Calcio 1913,4,3.1580187529325485,8.554728717543185,3.774862710386514,2019-2020,serie_a
1219,Luis Alberto,36,3131,6,7.025783577933908,15,10.833037413656712,99,106,5,0,F M,Lazio,5,6.264484779909253,21.28823015093804,10.857128132134676,2019-2020,serie_a
1251,Radja Nainggolan,26,2110,6,2.7242255760356784,7,6.221605246886611,65,49,5,0,F M S,Cagliari,6,2.7242255760356784,12.184464055113494,5.837041920050979,2019-2020,serie_a
2019,Federico Bonazzoli,19,736,6,3.772282546386122,0,0.7597686070948839,43,11,1,0,F S,Sampdoria,6,3.772282546386122,3.8387634567916393,0.4309881627559662,2019-2020,serie_a
2217,Antonio Sanabria,24,1406,6,4.875477505847812,2,1.8416850715875623,41,15,3,0,F S,Genoa,6,4.875477505847812,6.264203161001205,0.9157320270314812,2019-2020,serie_a
2547,Theo Hernández,33,2835,6,5.762234160676599,3,4.890397286042571,50,42,10,0,D S,AC Milan,6,5.762234160676599,18.630773592740297,13.166566064581277,2019-2020,serie_a
5091,Alex Berenguer,29,1842,6,3.474617418833077,2,3.4794698618352413,40,35,4,0,F M S,Torino,6,3.474617418833077,9.004565041512251,4.257872266694903,2019-2020,serie_a
6686,Nicolo Zaniolo,26,1493,6,4.454576186835766,2,4.967145230155438,47,24,8,0,F M S,Roma,6,4.454576186835766,11.158396419137716,3.34941893722862,2019-2020,serie_a
7084,Dusan Vlahovic,30,1469,6,7.293766072951257,0,1.0073897913098335,65,10,4,1,F S,Fiorentina,5,6.5324672376737,7.427899215370417,0.9813140220940112,2019-2020,serie_a
7091,Christian Kouamé,18,1209,6,3.001960444264114,3,1.2524220179766417,32,19,1,0,F M S,"Fiorentina,Genoa",6,3.001960444264114,4.115601140074432,0.9801732357591392,2019-2020,serie_a
7193,Rafael Leão,31,1359,6,5.374106438830495,1,2.7675033304840326,45,31,0,0,F M S,AC Milan,6,5.374106438830495,9.594326164573433,3.669010584242642,2019-2020,serie_a
1170,Gianluca Caprari,30,1232,5,3.634027590043843,0,2.111815467476845,39,24,3,1,F M S,"Parma Calcio 1913,Sampdoria",4,2.8727287547662854,6.652681480161846,2.6404264383018017,2019-2020,serie_a
1233,Filip Djuricic,29,1654,5,3.3598819244652987,5,4.3315036073327065,42,38,6,0,M S,Sassuolo,5,3.3598819244652987,10.897341456264256,4.632816595956683,2019-2020,serie_a
1425,Nikola Kalinic,15,551,5,4.823120713233948,1,0.610810324549675,19,7,1,0,F S,Roma,5,4.823120713233948,5.971165210008621,0.8637737184762955,2019-2020,serie_a
1517,Antonio Candreva,32,2013,5,2.59354838822037,7,5.412657896056771,42,47,5,0,D M S,Inter,5,2.59354838822037,11.705009983852506,6.840705014765263,2019-2020,serie_a
1539,Diego Perotti,21,874,5,4.19322369620204,3,3.190078027546406,15,22,3,1,M S,Roma,1,1.1480683367699385,3.975231463089585,0.8592316452413797,2019-2020,serie_a
1810,Roberto Soriano,29,2495,5,4.644074829295278,5,5.536912948824465,37,54,4,2,M,Bologna,5,4.644074829295278,16.12786577269435,8.325739304535091,2019-2020,serie_a
1817,Mario Balotelli,19,1417,5,7.284744000993669,0,0.4469613060355186,72,9,6,1,F S,Brescia,5,7.284744000993669,7.320006415247917,2.621516093611717,2019-2020,serie_a
3978,Marco Faraoni,36,3234,5,4.46325804758817,3,3.797427348792553,41,34,5,0,D M,Verona,5,4.46325804758817,10.613735335879028,4.488444376736879,2019-2020,serie_a
4895,Andrea Pinamonti,32,2251,5,6.895160485059023,1,0.5971128009259701,52,15,1,0,F S,Genoa,4,5.3725628815591335,8.083434739150107,3.3483483362942934,2019-2020,serie_a
6174,Nikola Milenkovic,37,3257,5,2.1933703320100904,0,0.2161321258172392,29,8,9,0,D S,Fiorentina,5,2.1933703320100904,7.379017265513539,7.030394716188312,2019-2020,serie_a
498,Alexis Sánchez,22,906,4,4.832175990566611,8,3.2284478079527617,22,33,2,1,F S,Inter,3,4.070877170190215,8.911458391696215,3.476561047136784,2019-2020,serie_a
631,Ashley Young,18,1181,4,1.018664587289095,4,3.806970993988216,15,21,1,0,D M S,Inter,4,1.018664587289095,7.105365497991443,3.707221928983927,2019-2020,serie_a
1226,Karol Linetty,28,2029,4,1.7931408286094666,3,2.2604278065264225,32,27,4,0,M S,Sampdoria,4,1.7931408286094666,8.29571376554668,5.270481338724494,2019-2020,serie_a
1246,Kostas Manolas,26,2182,4,2.242912692949176,0,0.0481373192742466,17,2,2,0,D S,Napoli,4,2.242912692949176,7.329251889139414,7.267790023237467,2019-2020,serie_a
1340,Roberto Inglese,17,749,4,4.846099443733692,0,0.2620722372084856,24,6,1,0,F S,Parma Calcio 1913,4,4.084800608456135,4.436611060984433,0.7851802716031671,2019-2020,serie_a
1382,José Callejón,33,2180,4,5.425043668597937,7,6.2257418762892485,42,63,2,0,D F M S,Napoli,4,5.425043668597937,14.938510729931297,7.379301522858441,2019-2020,serie_a
1489,Franck Kessié,35,2920,4,3.941270605660975,1,2.437503047287464,39,30,3,0,M S,AC Milan,2,2.41867292765528,16.675053253769875,13.310146303847432,2019-2020,serie_a
1492,Jasmin Kurtic,36,3080,4,3.3668683115392923,1,3.8847801126539694,70,50,10,0,F M S,"Parma Calcio 1913,SPAL 2013",4,3.3668683115392923,10.394820283167064,6.436613351106644,2019-2020,serie_a
1496,Roberto Gagliardini,24,1814,4,5.303884636610746,2,1.836837138980627,34,19,5,0,M S,Inter,4,5.303884636610746,12.452053908258677,8.63058152422309,2019-2020,serie_a
1515,Cristian Ansaldi,27,1769,4,1.3071456477046013,4,3.710620583035052,29,33,9,0,D M S,Torino,4,1.3071456477046013,7.119656131602824,4.210462138056755,2019-2020,serie_a
1523,Danilo D&#039;Ambrosio,22,1398,4,2.063181795179844,0,0.8774080723524094,7,7,6,0,D M S,Inter,4,2.063181795179844,8.620563969016075,6.6169942654669285,2019-2020,serie_a
1541,Stefan de Vrij,34,2830,4,1.8643793556839228,3,0.987090135924518,20,10,5,0,D S,Inter,4,1.8643793556839228,8.795043837279081,8.508971597999334,2019-2020,serie_a
1826,Nicola Sansone,33,2268,4,9.30288477614522,3,5.475831189192832,80,45,6,0,F M S,Bologna,1,6.257769331336021,15.767270375043154,9.115314938127996,2019-2020,serie_a
1847,Giampaolo Pazzini,15,273,4,4.098512262105942,0,0.188158443197608,13,4,0,0,F S,Verona,1,1.81473733112216,2.2482423037290573,0.2453464716672897,2019-2020,serie_a
1979,Filippo Falco,30,2022,4,2.782345056533813,6,4.1859901156276464,56,51,0,0,F M S,Lecce,4,2.782345056533813,9.23097586259246,5.429753704927862,2019-2020,serie_a
4918,Patrick Cutrone,19,831,4,4.318681221455336,1,1.4650314282625914,21,6,1,0,F S,Fiorentina,4,4.318681221455336,6.421842362731695,0.6668609622865915,2019-2020,serie_a
6212,Mattia Bani,27,2219,4,3.58260993193835,0,0.0775513239204883,16,2,11,1,D S,Bologna,4,3.58260993193835,4.672775596380234,4.582985816523433,2019-2020,serie_a
6963,Justin Kluivert,22,1539,4,2.7704051956534386,1,1.024483647197485,34,21,4,1,F M S,Roma,4,2.7704051956534386,7.511802357621491,4.072238664142788,2019-2020,serie_a
6986,Hamed Junior Traore,31,1570,4,5.591625900007784,1,1.7998487520962954,46,30,3,0,M S,Sassuolo,4,5.591625900007784,9.358558419160545,3.0153605714440346,2019-2020,serie_a
7090,Krzysztof Piatek,18,1199,4,7.516013778746128,0,1.6864487025886774,48,16,1,0,F S,AC Milan,1,5.232157252728939,7.394266378134489,1.3271558545529842,2019-2020,serie_a
7902,Matthijs de Ligt,29,2454,4,3.013757617212832,0,0.2069002985954284,18,3,5,0,D S,Juventus,4,3.013757617212832,9.59053668845445,9.460283008404076,2019-2020,serie_a
7999,Hirving Lozano,26,996,4,3.850653827190399,1,2.1285948045551777,34,20,3,0,F M S,Napoli,4,3.850653827190399,6.456644704565406,2.113249455578625,2019-2020,serie_a
329,Franck Ribéry,21,1466,3,2.8191574290394783,3,3.181617592461407,24,35,3,0,F M S,Fiorentina,3,2.8191574290394783,7.404920978471637,3.691871747374535,2019-2020,serie_a
504,Aaron Ramsey,24,1049,3,2.570700346492231,1,1.2068679686635733,28,20,2,0,M S,Juventus,3,2.570700346492231,6.555631507188082,3.480691373348236,2019-2020,serie_a
628,Chris Smalling,30,2562,3,2.2447527684271336,2,0.6742307003587484,19,10,2,0,D S,Roma,3,2.2447527684271336,8.960691474378109,8.672033675014973,2019-2020,serie_a
737,Fabio Borini,16,879,3,3.033492213115096,0,0.4427113626152277,41,7,2,1,D F M S,"AC Milan,Verona",2,2.2722333129495382,3.8635836467146873,1.444706741720438,2019-2020,serie_a
1098,Miguel Veloso,34,2824,3,2.098230527713895,4,5.468173789791763,36,58,6,0,D M S,Verona,3,2.098230527713895,10.974556228145955,9.225040540099144,2019-2020,serie_a
1106,Darko Lazovic,38,3261,3,2.875803970731795,7,8.61919617280364,36,53,4,0,D M S,Verona,3,2.875803970731795,17.80860848352313,9.877589777112007,2019-2020,serie_a
1121,Giacomo Bonaventura,29,1310,3,3.866743369027972,5,2.315223816782236,44,25,2,0,F M S,AC Milan,3,3.866743369027972,10.241614000871778,4.954083420336247,2019-2020,serie_a
1144,Seko Fofana,32,2257,3,3.390232584439218,7,3.6112689655274153,46,50,4,0,M S,Udinese,3,3.390232584439218,12.285355679690838,6.624961327761412,2019-2020,serie_a
1272,Ilija Nestorovski,28,1246,3,4.309608951210976,1,1.2902547204867003,35,17,4,0,F S,Udinese,3,4.309608951210976,7.813535848632455,2.722375585697592,2019-2020,serie_a
1287,Leonardo Bonucci,35,3091,3,4.169219736941159,0,0.5999917006120086,23,11,9,0,D,Juventus,3,4.169219736941159,12.23824667185545,11.824288621544838,2019-2020,serie_a
1290,Miralem Pjanic,30,2312,3,0.8936703726649284,6,3.371401778422296,21,56,10,0,M S,Juventus,3,0.8936703726649284,13.517626375891268,12.05568116530776,2019-2020,serie_a
1434,Khouma Babacar,25,1435,3,7.006526753306389,0,1.3971459921449425,49,16,4,0,F S,Lecce,3,5.483929082751274,5.6564787197858095,0.9886049693450332,2019-2020,serie_a
1465,Stefano Sensi,12,737,3,1.6214773207902908,2,1.5091333836317062,29,14,2,0,M S,Inter,3,1.6214773207902908,5.319523585960269,3.5831877756863832,2019-2020,serie_a
1468,Gregoire Defrel,17,975,3,3.12092861905694,3,1.4903019461780789,20,10,1,0,F M S,Sassuolo,2,2.359629813581705,6.108151089400053,2.463406264781952,2019-2020,serie_a
1511,Marcelo Brozovic,32,2709,3,3.437284545972944,6,2.7877589063718915,55,39,9,0,M S,Inter,3,3.437284545972944,16.859354600310326,13.572229076176882,2019-2020,serie_a
1569,Valerio Verre,32,1797,3,5.790356272831559,2,2.7608166616410017,41,28,4,0,F M S,Verona,1,4.267758638598025,9.622685683891175,3.798536291345954,2019-2020,serie_a
1728,Fernando Llorente,17,476,3,4.708129928447306,1,1.103617399930954,33,10,1,0,F S,Napoli,3,4.708129928447306,5.939209569245577,1.3550262618809938,2019-2020,serie_a
1896,Riccardo Gagliolo,32,2629,3,2.479811668395996,2,2.3510577296838164,30,21,7,0,D S,Parma Calcio 1913,3,2.479811668395996,8.157824493944645,5.265094701200724,2019-2020,serie_a
2143,Germán Pezzella,33,2836,3,3.262473564594984,1,1.0873984135687351,34,8,12,0,D,Fiorentina,3,3.262473564594984,4.768499251455069,3.975888852030039,2019-2020,serie_a
2447,Fabián,33,2698,3,2.836512501351536,6,4.629300683736801,71,51,2,0,M S,Napoli,3,2.836512501351536,20.45616824179888,15.53689756989479,2019-2020,serie_a
3899,Mattia Valoti,27,1535,3,3.308967654593289,1,1.693122054450214,31,24,7,0,F M S,SPAL 2013,3,3.308967654593289,6.938952884636819,4.094059878028929,2019-2020,serie_a
5718,Mariusz Stepinski,21,672,3,3.20166427642107,1,0.1487236525863409,17,3,3,1,F M S,Verona,3,3.20166427642107,4.008540768176317,1.1408680453896525,2019-2020,serie_a
6162,Cengiz Ünder,18,870,3,2.563354514539242,0,2.8297154530882835,27,27,2,0,M S,Roma,3,2.563354514539242,7.682260416448116,2.95575887337327,2019-2020,serie_a
6192,Fabio Lucioni,36,3132,3,2.089438986033201,0,0.1270778686739504,14,3,8,1,D,Lecce,3,2.089438986033201,5.380343914031982,5.231610201299191,2019-2020,serie_a
6578,Jhon Chancellor,26,2249,3,2.3952951207757,0,0.0,13,0,3,0,D,Brescia,3,2.3952951207757,2.3027666229754686,1.3367709536105394,2019-2020,serie_a
6960,Bremer,27,2289,3,1.710098646581173,1,0.650130046531558,14,5,2,2,D,Torino,3,1.710098646581173,4.676691997796297,4.547963850200176,2019-2020,serie_a
6978,Giovanni Di Lorenzo,33,2970,3,2.961308656260371,3,2.4744525207206607,20,30,5,0,D,Napoli,3,2.961308656260371,14.56766465306282,12.292027143761516,2019-2020,serie_a
7909,Gaetano Castrovilli,33,2708,3,3.246659739874304,2,2.4675004072487354,49,36,10,0,M S,Fiorentina,3,3.246659739874304,9.937265967950225,5.468522509559989,2019-2020,serie_a
7970,Marco Calderoni,26,2072,3,0.5454022940248251,2,1.8011299017816782,23,19,7,0,D S,Lecce,3,0.5454022940248251,4.462268997915089,3.1065054908394814,2019-2020,serie_a
1089,Juan Cuadrado,33,2647,2,1.2743017636239529,5,4.429361429065466,20,44,7,1,D F M S,Juventus,2,1.2743017636239529,17.137214400805533,13.497998289763927,2019-2020,serie_a
1117,Andrea Poli,28,1932,2,1.9117287984117863,0,1.588369351811707,25,16,5,0,M S,Bologna,2,1.9117287984117863,9.987344415858388,7.107841145247221,2019-2020,serie_a
1140,Danilo,30,2651,2,0.8177854744717479,0,0.2845162255689502,8,5,9,1,D,Bologna,2,0.8177854744717479,7.097348695620894,6.73610863275826,2019-2020,serie_a
1146,Jakub Jankto,30,2117,2,2.2327980091795325,4,4.086188074201345,42,44,8,0,M S,Sampdoria,2,2.2327980091795325,9.040858865715563,4.405498604290187,2019-2020,serie_a
1164,Cristiano Biraghi,26,1582,2,0.5489721298217773,6,4.196365224197507,9,31,3,0,D M S,Inter,2,0.5489721298217773,7.666646966710687,4.971094088628888,2019-2020,serie_a
1185,Iago Falque,14,635,2,3.016352567821741,1,0.748894683085382,18,11,0,0,F M S,"Genoa,Torino",0,0.7324959672987461,2.370225474238396,1.5766476970165968,2019-2020,serie_a
1313,Riccardo Saponara,17,1130,2,1.946763277053833,4,2.924258703365922,31,35,3,0,F M S,"Genoa,Lecce",2,1.946763277053833,6.8419922310858965,3.90452166646719,2019-2020,serie_a
1333,Lucas Castro,22,1025,2,1.445868732407689,0,1.178795444779098,24,16,2,0,M S,"Cagliari,SPAL 2013",2,1.445868732407689,3.5612648436799645,1.6070829583331945,2019-2020,serie_a
1379,Allan,23,1287,2,0.5716986190527678,1,1.0476274210959673,12,15,3,0,M S,Napoli,2,0.5716986190527678,3.854248896241188,2.7757141292095184,2019-2020,serie_a
1386,Piotr Zielinski,37,2934,2,4.020675568841398,4,4.058089979924262,78,53,4,0,M S,Napoli,2,4.020675568841398,20.25406282767653,14.875055029988289,2019-2020,serie_a
1412,Daniele Dessena,24,1894,2,1.2287206314504149,0,0.3573100119829178,18,3,5,1,M S,Brescia,2,1.2287206314504149,3.189182722941041,2.558123260736465,2019-2020,serie_a
1422,Borja Valero,19,919,2,2.069478824734688,0,1.5152299888432026,11,10,4,0,M S,Inter,2,2.069478824734688,5.880799612030387,3.3094961922615767,2019-2020,serie_a
1423,Matías Vecino,20,1282,2,3.586632449179888,2,0.943693647161126,28,14,4,0,M S,Inter,2,3.586632449179888,7.420193428173661,3.1118402034044266,2019-2020,serie_a
1445,Simone Verdi,33,2101,2,3.4572910452261567,6,4.032164784148336,53,47,4,0,F M S,Torino,2,3.4572910452261567,7.9476079903542995,4.7937366142869,2019-2020,serie_a
1449,Federico Di Francesco,20,1091,2,1.949681967496872,0,0.9161817859858274,25,18,4,0,D F S,SPAL 2013,2,1.949681967496872,5.685652077198029,3.2551882583647966,2019-2020,serie_a
1463,Francesco Acerbi,36,3171,2,2.150488412007689,2,1.8440443202853205,15,8,4,0,D,Lazio,2,2.150488412007689,9.87359695136547,7.956215973943472,2019-2020,serie_a
1471,Lorenzo Pellegrini,27,2138,2,4.581967281643301,9,8.632246678695083,58,65,6,1,M S,Roma,2,4.581967281643301,16.341958893463016,9.022965924814343,2019-2020,serie_a
1473,Matteo Politano,26,1000,2,2.6551850475370884,2,2.600360156968236,34,27,1,0,F M S,"Inter,Napoli",2,2.6551850475370884,7.490439683198929,4.58714811783284,2019-2020,serie_a
1474,Alfred Duncan,26,1741,2,1.709068089723587,6,1.6720856968313456,28,18,5,0,D M S,"Fiorentina,Sassuolo",2,1.709068089723587,7.893036348745227,5.248121270909905,2019-2020,serie_a
1484,Rafael Toloi,33,2604,2,3.0000422969460487,6,2.578856992535293,27,17,11,0,D S,Atalanta,2,3.0000422969460487,14.912522722035646,12.555730603635311,2019-2020,serie_a
1488,Remo Freuler,31,2361,2,1.7210625819861889,2,2.7748968191444874,19,26,3,0,F M S,Atalanta,2,1.7210625819861889,15.876396799460052,12.612465908750892,2019-2020,serie_a
