id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,season,league
1580,Mattia Destro,29,1625,11,7.482145581394434,1,0.5846969578415155,37,7,5,0,F S,Genoa,11,7.482145581394434,8.329893082380295,1.2265984611585736,2020-2021,serie_a
1804,Álvaro Morata,32,2019,11,12.065572503954172,9,5.670549782924354,56,40,3,1,F S,Juventus,10,11.30431354418397,19.798633083701134,4.521953355520964,2020-2021,serie_a
1852,Ante Rebic,27,1783,11,7.283670171163976,4,6.700191916897893,43,38,4,1,F M S,AC Milan,11,7.283670171163976,14.174336638301613,2.427316538989544,2020-2021,serie_a
6155,Robin Gosens,32,2545,11,9.200873645953834,6,3.659894337877631,52,29,7,1,D M S,Atalanta,11,9.200873645953834,19.697853587567806,9.911518156528471,2020-2021,serie_a
6980,Francesco Caputo,25,1703,11,10.661260874941943,5,2.4441555589437485,43,17,1,0,F S,Sassuolo,8,8.377364473417401,11.6144299171865,2.234466548077762,2020-2021,serie_a
7999,Hirving Lozano,32,1977,11,11.048793226480484,3,5.134571613743901,60,35,6,0,F M S,Napoli,11,11.048793226480484,18.904369421303272,5.182014174759388,2020-2021,serie_a
9018,M&#039;Bala Nzola,25,1900,11,9.37700960971415,3,2.4146380070596933,45,22,5,0,F S,Spezia,7,6.331814238801599,10.097771633416414,2.79205577261746,2020-2021,serie_a
677,Jordan Veretout,29,2086,10,8.361263925209641,2,2.954237300902605,40,26,4,0,M S,Roma,5,4.554849689826369,16.5583109613508,11.905252249911427,2020-2021,serie_a
2252,Borja Mayoral,31,1544,10,7.814331233501434,2,2.1106688687577844,39,23,1,0,F M S,Roma,10,7.814331233501434,11.527099151164292,3.751207247376442,2020-2021,serie_a
5322,Victor Osimhen,24,1576,10,10.599773969501255,3,3.314269673079252,66,25,4,0,F S,Napoli,10,10.599773969501255,13.79455208964646,2.8872876074165106,2020-2021,serie_a
1145,Rodrigo de Paul,36,3206,9,6.263157410547137,9,11.695024912245572,82,81,3,2,M,Udinese,6,3.979260929860175,18.21116973087192,9.883927524089811,2020-2021,serie_a
1219,Luis Alberto,34,2663,9,5.5373052498325706,2,6.699443064630032,69,80,5,0,M S,Lazio,9,5.5373052498325706,18.11697393655777,8.427640976384282,2020-2021,serie_a
1384,Dries Mertens,29,1466,9,6.0316783264279366,8,4.320107800886035,55,36,2,0,F M S,Napoli,9,6.0316783264279366,10.975777942687271,2.574724580161273,2020-2021,serie_a
1433,Federico Chiesa,33,2508,9,8.40189341083169,9,9.079393555410206,70,50,3,1,D M S,"Fiorentina,Juventus",9,8.40189341083169,23.509380815550685,9.355968464165926,2020-2021,serie_a
1473,Matteo Politano,37,1913,9,6.307764271274209,4,3.720510650426149,62,35,3,0,F M S,Napoli,9,6.307764271274209,14.585710383951664,6.681765949353576,2020-2021,serie_a
1810,Roberto Soriano,37,3261,9,6.679309531114996,6,7.547536195255816,60,52,5,0,F M,Bologna,9,6.679309531114996,19.72574256360531,9.217681733891368,2020-2021,serie_a
8838,Junior Messias,36,3224,9,7.364539722912013,4,3.203523626551032,99,32,6,0,F M,Crotone,9,7.364539722912013,14.380895154550672,6.588674336671829,2020-2021,serie_a
1136,Gianluca Lapadula,37,2596,8,10.252222057431936,2,3.799660135060549,75,33,2,0,F S,Benevento,8,9.490923281759024,11.750600645318627,2.0247272849082947,2020-2021,serie_a
1386,Piotr Zielinski,36,2581,8,4.938675232231617,10,5.97385511547327,60,57,2,0,F M S,Napoli,8,4.938675232231617,16.862527072429657,9.262352772057056,2020-2021,serie_a
1809,Joaquín Correa,28,1948,8,7.407988777384162,3,2.480826238170266,54,29,1,1,F S,Lazio,7,6.646689957007766,11.752042971551418,4.365454064682126,2020-2021,serie_a
2116,Felipe Caicedo,25,915,8,5.328443385660648,0,0.7250618766993284,31,12,5,0,F S,Lazio,7,4.567144550383091,6.085478316992521,1.311192026361823,2020-2021,serie_a
5954,Eldor Shomurodov,31,1669,8,6.09060649946332,1,2.315660359337926,38,20,1,0,F S,Genoa,8,6.09060649946332,10.619330724701284,2.4501007795333862,2020-2021,serie_a
6253,Gianluca Scamacca,26,1345,8,7.833276115357876,2,2.865034457296133,47,16,1,0,F S,Genoa,6,6.310678444802761,8.873395206406713,1.4219376435503364,2020-2021,serie_a
6512,Musa Barrow,38,2946,8,8.407220395281911,8,6.859125861898065,88,60,0,0,F M S,Bologna,8,7.6459215600043535,16.327483396977186,7.66667655762285,2020-2021,serie_a
7947,Ruslan Malinovskiy,36,1896,8,5.490408677607775,12,10.381316617131231,67,80,3,0,F M S,Atalanta,7,4.729109887033701,20.15699155628681,9.691358020529153,2020-2021,serie_a
