id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,season,league
7091,Christian Kouamé,38,3079,4,7.379649953916669,5,5.056164292618632,87,48,4,0,F M S,Genoa,4,7.379649953916669,13.345340301282704,3.6151823503896594,2018-2019,serie_a
189,Hakan Calhanoglu,36,2913,3,5.535521266981959,6,6.494290472008288,102,84,3,0,F M S,AC Milan,3,5.535521266981959,16.508140441030264,8.498847278766334,2018-2019,serie_a
1033,Emanuele Giaccherini,26,2005,3,2.7264596093446016,1,3.481958624906838,32,44,8,0,F M S,Chievo,2,1.2038619741797447,8.395422169938684,5.80178035190329,2018-2019,serie_a
1099,Tomás Rincón,34,2814,3,0.968911588191986,1,1.1566687868908048,34,28,15,0,M S,Torino,3,0.968911588191986,5.624396039173007,4.51610391959548,2018-2019,serie_a
1106,Darko Lazovic,33,2561,3,2.2224528016522527,4,3.6927489414811134,38,46,2,0,D F M S,Genoa,3,2.2224528016522527,7.090306612662971,3.931425864808261,2018-2019,serie_a
1121,Giacomo Bonaventura,8,657,3,2.8704933822155,1,0.4161851666867733,27,9,0,0,M,AC Milan,3,2.8704933822155,4.942436292767525,2.790948688983917,2018-2019,serie_a
1141,Felipe,30,2371,3,2.8434979813173413,2,1.238350992091,14,8,13,0,D S,SPAL 2013,3,2.8434979813173413,3.8514043455943465,3.7784901931881913,2018-2019,serie_a
1226,Karol Linetty,32,2539,3,2.042007265612483,3,3.3130626063793898,34,29,11,0,M S,Sampdoria,3,2.042007265612483,8.922328861430287,4.733794987201691,2018-2019,serie_a
1236,Patrik Schick,24,1316,3,5.993458380922675,0,1.8061256958171723,34,18,4,0,F M S,Roma,3,5.993458380922675,8.583717473782599,2.378971440717578,2018-2019,serie_a
1254,Alessandro Florenzi,29,2187,3,1.9060882646590471,2,5.0847643837332726,35,43,4,1,D M S,Roma,3,1.9060882646590471,11.845327585935593,8.007298706099391,2018-2019,serie_a
1258,Gerson,36,2435,3,2.637503031641245,3,2.90548698278144,39,37,8,0,F M S,Fiorentina,3,2.637503031641245,9.830611187964678,5.672372169792652,2018-2019,serie_a
1287,Leonardo Bonucci,29,2471,3,2.1717018792405725,0,1.068898543715477,15,8,2,0,D S,Juventus,3,2.1717018792405725,8.520247597247362,8.106417864561081,2018-2019,serie_a
1337,Riccardo Meggiorini,24,1553,3,3.51574226282537,1,1.4313713070005178,34,12,6,0,F S,Chievo,2,2.7544434424489737,5.120124066248536,1.638444285839796,2018-2019,serie_a
1382,José Callejón,34,2657,3,6.761094463989139,10,9.29601638019085,61,72,1,0,D F M S,Napoli,3,6.761094463989139,25.12723555788397,12.69761679880321,2018-2019,serie_a
1423,Matías Vecino,30,2027,3,6.3166843531653285,1,1.67653938382864,44,20,8,0,M S,Inter,3,6.3166843531653285,11.54499116167426,5.089736093766987,2018-2019,serie_a
1445,Simone Verdi,22,692,3,3.1080115363001823,3,1.633513268083334,20,12,0,0,F M S,Napoli,2,2.346712701022625,5.755379721522331,2.380507286638021,2018-2019,serie_a
1446,Sergio Floccari,20,975,3,2.2776576299220324,1,0.4103990141302347,24,4,3,0,F S,SPAL 2013,3,2.2776576299220324,2.263818848878145,0.3824675874784589,2018-2019,serie_a
1463,Francesco Acerbi,37,3311,3,3.8284112494438887,1,0.914680190384388,18,10,3,1,D,Lazio,3,3.8284112494438887,7.977557668462396,7.354228364303708,2018-2019,serie_a
1471,Lorenzo Pellegrini,25,1829,3,4.447522757574916,3,4.801432851701975,43,58,6,0,M S,Roma,3,4.447522757574916,12.152802754193544,6.615513861179352,2018-2019,serie_a
1515,Cristian Ansaldi,24,1826,3,1.18247733078897,2,3.2859631637111306,39,35,3,0,D M S,Torino,3,1.18247733078897,4.282079922966659,1.1834396086633203,2018-2019,serie_a
1518,Rodrigo Palacio,28,2343,3,5.354836015030742,6,4.155299367383122,43,39,6,0,F M S,Bologna,3,5.354836015030742,12.124692672863604,3.8317772187292576,2018-2019,serie_a
1604,Artur Ionita,37,3008,3,3.156752647832036,2,1.1614407384768128,36,18,4,1,M S,Cagliari,3,3.156752647832036,9.028578294441104,5.745727536268532,2018-2019,serie_a
1956,Mohamed Fares,35,2946,3,2.3131328667514026,0,2.2974806893616915,57,38,12,0,D M S,SPAL 2013,3,2.3131328667514026,7.59944417886436,4.094435626640916,2018-2019,serie_a
2217,Antonio Sanabria,15,765,3,4.372910158708692,0,0.3108444064855575,32,7,1,0,F S,Genoa,3,3.6116113234311342,4.464414985850453,0.8704603929072618,2018-2019,serie_a
3259,Adam Ounas,18,523,3,1.7107528001070025,0,2.30450626462698,21,18,0,0,F M S,Napoli,3,1.7107528001070025,4.966693546622992,1.693365822546184,2018-2019,serie_a
3295,Javier Pastore,14,593,3,2.792434386909008,0,1.27303615398705,19,18,0,0,F M S,Roma,3,2.792434386909008,5.046016535721719,2.354233981110156,2018-2019,serie_a
3296,Blaise Matuidi,31,2445,3,1.6064776796847582,2,1.759713351726532,19,23,5,0,M S,Juventus,3,1.6064776796847582,10.730157596990466,8.163171907886863,2018-2019,serie_a
3544,Jeremie Boga,25,1439,3,3.3154170252382755,1,0.917884612455964,27,17,0,0,F M S,Sassuolo,3,3.3154170252382755,5.366726655513048,1.4033570243045688,2018-2019,serie_a
3821,Rolando Mandragora,35,2922,3,1.4533164026215672,2,1.8968933625146749,46,28,8,1,D M S,Udinese,3,1.4533164026215672,6.006677068769932,4.432467946782708,2018-2019,serie_a
4918,Patrick Cutrone,34,1408,3,3.290540236979723,2,1.7621370032429695,34,21,2,0,F S,AC Milan,3,3.290540236979723,5.565666392445564,1.1160914190113544,2018-2019,serie_a
4937,Miha Zajc,20,1165,3,4.962460957467556,2,2.738953461870551,55,23,1,1,F M S,Empoli,3,4.962460957467556,9.096975419670343,2.786008761264384,2018-2019,serie_a
6155,Robin Gosens,28,1953,3,2.2620392562821507,2,3.092298500239849,25,18,2,0,D M S,Atalanta,3,2.2620392562821507,11.306277947500348,7.715509556233883,2018-2019,serie_a
6162,Cengiz Ünder,26,1377,3,3.078037609346211,7,4.065198415890336,39,32,1,0,F M S,Roma,3,3.078037609346211,10.854314025491476,6.15464873611927,2018-2019,serie_a
6174,Nikola Milenkovic,34,3009,3,2.659281595610082,0,0.1937738098204136,29,4,7,1,D,Fiorentina,3,2.659281595610082,6.266913130879402,5.3002519607543945,2018-2019,serie_a
6282,Emiliano Rigoni,12,512,3,2.050341792404652,0,0.4015470389276743,16,9,1,0,F M S,Atalanta,3,2.050341792404652,3.835102427750826,1.753714943304658,2018-2019,serie_a
6990,Antonino Barillà,31,2630,3,3.583920542150736,2,2.026329379528761,19,20,10,0,M S,Parma Calcio 1913,3,3.583920542150736,7.527974064461887,2.687871723435819,2018-2019,serie_a
7289,Amin Younes,12,503,3,2.232430536299944,2,0.9539961097761988,13,9,1,0,F M S,Napoli,3,2.232430536299944,4.912030585110188,3.084745340049267,2018-2019,serie_a
595,Kevin Mirallas,27,1304,2,3.605403477326036,1,1.5064731631428003,29,27,2,0,D F M S,Fiorentina,2,3.605403477326036,5.833899030461907,1.878974411636591,2018-2019,serie_a
716,Alberto Paloschi,23,835,2,2.6997611820697784,0,0.6133909244090319,10,5,3,0,F S,SPAL 2013,2,2.6997611820697784,3.8622186481952654,0.5657388940453529,2018-2019,serie_a
737,Fabio Borini,20,1047,2,2.6028505954891443,2,1.1320267599076033,30,13,3,0,D F S,AC Milan,2,2.6028505954891443,5.037842949852347,1.4452402591705322,2018-2019,serie_a
1101,Luca Rigoni,23,1774,2,3.114809229038656,1,0.613574686460197,16,10,5,0,M S,Parma Calcio 1913,2,3.114809229038656,3.328558364883065,1.6156169399619102,2018-2019,serie_a
1119,Alessio Romagnoli,32,2850,2,0.7629938647150993,0,0.2110281689092517,11,6,6,1,D,AC Milan,2,0.7629938647150993,9.931999509222806,9.414332094602289,2018-2019,serie_a
1122,Manuel Locatelli,29,1849,2,2.221814239397645,4,3.693722323514521,30,41,7,0,F M S,Sassuolo,2,2.221814239397645,12.532559495419264,9.013475785031916,2018-2019,serie_a
1142,Samir,21,1806,2,1.0497219571843743,0,1.594846846535802,9,8,7,0,D,Udinese,2,1.0497219571843743,5.022360827773809,4.769685689359903,2018-2019,serie_a
1144,Seko Fofana,31,2649,2,2.9358517825603485,4,3.4782693488523364,59,37,5,0,M,Udinese,2,2.9358517825603485,11.566187169402838,6.355091352015734,2018-2019,serie_a
1192,Afriyie Acquah,28,1513,2,1.3772008027881384,0,0.9164190869778396,22,11,4,0,M S,Empoli,2,1.3772008027881384,4.005264090374112,2.0125252194702625,2018-2019,serie_a
1193,Lorenzo De Silvestri,32,2443,2,2.533272199332714,4,2.7334716180339456,29,29,2,0,D M S,Torino,2,2.533272199332714,6.639139147475362,2.485157011076808,2018-2019,serie_a
1206,Danilo Cataldi,12,568,2,0.6125130541622639,1,1.328993834555149,13,13,2,0,F M S,Lazio,2,0.6125130541622639,3.484842412173748,2.9763786867260933,2018-2019,serie_a
1222,Matías Silvestre,34,3060,2,1.1685697995126247,0,0.4488461874425411,11,6,6,0,D,Empoli,2,1.1685697995126247,5.048639668151736,4.954109800979495,2018-2019,serie_a
1233,Filip Djuricic,23,1276,2,1.4206364722922444,1,1.3604698721319437,16,23,2,1,F M S,Sassuolo,2,1.4206364722922444,4.500676287338138,2.254692802205682,2018-2019,serie_a
1234,Dennis Praet,34,2905,2,2.3019121531397104,3,4.416668892838061,34,37,6,0,M S,Sampdoria,2,2.3019121531397104,13.253823040053248,9.45348979346454,2018-2019,serie_a
1290,Miralem Pjanic,31,2297,2,1.1716361222788692,6,5.361309017986059,29,72,5,1,M S,Juventus,2,1.1716361222788692,14.334638897329569,12.29405689612031,2018-2019,serie_a
1292,Sami Khedira,10,722,2,2.700255494564772,1,1.120744027197361,17,6,0,0,M S,Juventus,2,2.700255494564772,4.431097857654095,1.948849681764841,2018-2019,serie_a
1301,Daniele Rugani,15,1350,2,1.7306412300094962,0,0.0,9,0,3,0,D,Juventus,2,1.7306412300094962,2.936471903696656,2.936471903696656,2018-2019,serie_a
1313,Riccardo Saponara,22,905,2,1.7827919237315657,4,2.361910991370678,24,25,3,0,M S,Sampdoria,2,1.7827919237315657,6.1023011496290565,2.992114336229861,2018-2019,serie_a
1334,Perparim Hetemaj,30,2163,2,0.5728320637717843,0,1.1121401470154524,12,14,9,0,M S,Chievo,2,0.5728320637717843,3.572416972368956,2.182939055375755,2018-2019,serie_a
1336,Valter Birsa,29,1446,2,2.1298509957268834,2,2.721767010167241,27,32,1,0,F M S,"Cagliari,Chievo",1,1.3685521567240355,4.834765257313848,2.981670498847961,2018-2019,serie_a
1376,Kalidou Koulibaly,35,3137,2,3.0728670675307512,2,0.3285905383527279,19,8,9,1,D,Napoli,2,3.0728670675307512,17.302079018205404,16.894909139722586,2018-2019,serie_a
