id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,league,season
356,Alexander Meier,26,2209,19,15.395941108465196,2,1.2686937591060996,80,22,0,0,F M S,Eintracht Frankfurt,16,12.36483433842659,12.408789467066526,1.9156581219285729,bundesliga,2014-2015
227,Robert Lewandowski,31,2493,17,17.722183350473642,5,4.644012805074453,104,32,0,0,F M S,Bayern Munich,16,16.96440664306283,23.31542954593897,4.924822298809886,bundesliga,2014-2015
392,Arjen Robben,21,1681,17,10.364112377166748,7,7.505969855934381,88,50,0,0,D F M S,Bayern Munich,15,8.848720371723175,20.820983182638884,8.605793077498674,bundesliga,2014-2015
158,Bas Dost,21,1532,16,11.341977171599863,4,2.659186452627182,43,15,1,0,F S,Wolfsburg,16,11.341977171599863,15.911891400814056,2.5383058693259954,bundesliga,2014-2015
318,Pierre-Emerick Aubameyang,33,2724,16,15.39676003716886,6,6.378020296804607,102,46,4,0,F M S,Borussia Dortmund,14,13.881206726655364,20.85272805951536,2.5126496041193604,bundesliga,2014-2015
224,Thomas Müller,32,2382,13,14.07809910736978,10,6.459182882681489,83,40,1,0,F M S,Bayern Munich,10,11.804769014939666,23.158116556704044,6.3404814545065165,bundesliga,2014-2015
341,Franco Di Santo,26,2301,13,9.417811661958694,2,1.789213925600052,54,24,8,0,F,Werder Bremen,10,6.386785261332989,9.53252488002181,2.385641388595104,bundesliga,2014-2015
186,Karim Bellarabi,33,2731,12,10.108170365914702,6,4.981079136952758,104,45,5,0,F M S,Bayer Leverkusen,12,10.108170365914702,18.11762314848601,5.559335274621844,bundesliga,2014-2015
210,Raffael,31,2386,12,10.890814747661352,2,4.342748397961259,67,42,1,0,F M S,Borussia M.Gladbach,12,10.890814747661352,20.30747613310814,8.150455221533775,bundesliga,2014-2015
754,Shinji Okazaki,32,2787,12,9.832703720778229,3,3.273493112064898,59,26,4,0,F S,Mainz 05,12,9.832703720778229,12.567015416920183,2.356663540005684,bundesliga,2014-2015
155,Max Kruse,32,2586,11,11.078691450878978,9,8.653631360270083,65,77,2,0,F S,Borussia M.Gladbach,8,8.805361384525895,21.175484623759985,9.910090547055006,bundesliga,2014-2015
420,Patrick Herrmann,32,2214,11,9.38436054252088,4,5.13144039735198,50,34,5,0,F M S,Borussia M.Gladbach,11,9.38436054252088,16.353563491255045,6.580168855376542,bundesliga,2014-2015
453,Son Heung-Min,30,2305,11,5.336322076618671,2,2.734232461079955,63,39,4,0,M S,Bayer Leverkusen,11,5.336322076618671,10.994488790631294,5.067231614142656,bundesliga,2014-2015
119,Anthony Ujah,32,2357,10,7.9484022771939635,3,4.075046567246318,59,33,2,0,F S,FC Cologne,10,7.9484022771939635,12.668220597319303,3.046833636239171,bundesliga,2014-2015
208,Lars Stindl,21,1798,10,6.093046851456165,3,3.359395724255592,51,33,7,1,M S,Hannover 96,9,5.3352701514959335,9.146012026816608,3.936733907088637,bundesliga,2014-2015
273,Raúl Bobadilla,32,2629,10,10.460197108797727,2,2.753971072845161,83,41,4,1,F M S,Augsburg,10,10.460197108797727,11.91606800723821,2.5326397139579058,bundesliga,2014-2015
291,Haris Seferovic,32,2855,10,9.43424029648304,5,5.471468250267208,94,34,8,1,F M,Eintracht Frankfurt,10,9.43424029648304,16.65021125972271,6.137011860497296,bundesliga,2014-2015
