id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,league,season
227,Robert Lewandowski,30,2163,29,27.895815512165427,2,2.3904438270255923,127,22,1,0,F S,Bayern Munich,23,22.591378761455417,28.035747051239014,5.410496477037668,bundesliga,2017-2018
4248,Nils Petersen,32,2226,15,11.808655567467213,1,2.1846737880259752,64,32,3,1,F S,Freiburg,10,7.261995486915111,8.896061250939965,1.813873885199428,bundesliga,2017-2018
83,Kevin Volland,31,2607,14,10.532188460230827,2,5.164173441007733,55,33,5,0,F M S,Bayer Leverkusen,14,10.532188460230827,17.41034341417253,4.32119206013158,bundesliga,2017-2018
88,Mark Uth,31,2171,14,9.936885599046946,8,4.7034618165344,56,29,5,0,D F M S,Hoffenheim,14,9.936885599046946,16.576855247840285,4.064813103526831,bundesliga,2017-2018
6098,Niclas Füllkrug,34,2387,14,11.41923137754202,3,3.6936256112530814,87,37,2,0,F S,Hannover 96,11,8.388204976916313,14.361855374649169,4.863059373572469,bundesliga,2017-2018
65,Timo Werner,32,2497,13,13.574377294629812,7,4.531201355159283,95,24,1,0,F S,RasenBallsport Leipzig,11,12.058823954313992,16.80082842335105,2.670777156949044,bundesliga,2017-2018
171,Michael Gregoritsch,32,2543,13,9.903523188084364,2,1.2969312742352486,91,20,3,0,F M S,Augsburg,12,9.145746480673552,12.259740420617163,4.842769099399447,bundesliga,2017-2018
318,Pierre-Emerick Aubameyang,16,1421,13,16.653736653737724,3,2.558148507028818,59,16,0,1,F,Borussia Dortmund,10,13.622629853896797,16.92688262462616,2.5583305675536394,bundesliga,2017-2018
956,Andrej Kramaric,34,2221,13,10.218700809404254,6,5.703152911737561,82,52,1,0,F M S,Hoffenheim,11,8.703147543594241,16.007909201085567,7.24349557980895,bundesliga,2017-2018
11,Sandro Wagner,25,1599,12,9.84364379569888,3,1.720282780006528,53,22,4,0,F S,"Bayern Munich,Hoffenheim",11,9.085867058485746,11.890928357839584,2.1556781213730574,bundesliga,2017-2018
26,Salomon Kalou,31,2237,12,9.5672914031893,3,2.335069687105716,50,16,0,0,F M S,Hertha Berlin,11,8.051737987436354,9.753897490911186,1.9603100549429653,bundesliga,2017-2018
2655,Alfred Finnbogason,22,1837,12,11.308463230729105,3,3.5568736158311367,52,32,2,0,F,Augsburg,9,9.035133257508278,13.886732403188944,2.5996821308508515,bundesliga,2017-2018
5302,Guido Burgstaller,32,2324,11,9.003491194918752,4,4.392529845237732,55,28,8,0,F M S,Schalke 04,11,9.003491194918752,11.453916266560556,2.062215194106102,bundesliga,2017-2018
213,Thorgan Hazard,34,2955,10,14.29757103510201,5,6.631205789744854,88,63,1,0,F M S,Borussia M.Gladbach,5,9.751071785576642,20.93061375245452,8.564175194129348,bundesliga,2017-2018
993,Serge Gnabry,22,1535,10,5.927383705973625,5,3.723110433667898,50,26,0,0,F M S,Hoffenheim,10,5.169607006013393,11.800418868660929,4.1164103131741285,bundesliga,2017-2018
4280,Davie Selke,27,1887,10,7.410128842107952,0,1.7112513706088066,46,15,4,0,F S,Hertha Berlin,9,6.652352164499462,10.679216637276111,3.385634621605277,bundesliga,2017-2018
210,Raffael,27,2087,9,7.206687377765775,2,4.466371538117528,53,35,0,0,F S,Borussia M.Gladbach,8,6.448910685256124,14.4151691198349,5.948902063071728,bundesliga,2017-2018
261,Julian Brandt,34,2347,9,6.035905315540731,3,6.286203434690833,43,59,0,0,D F M S,Bayer Leverkusen,9,6.035905315540731,16.71145360916853,8.130163364112377,bundesliga,2017-2018
300,Daniel Didavi,30,2262,9,4.22995846811682,5,2.2997862063348293,55,29,4,0,F M S,Wolfsburg,9,4.22995846811682,7.026380226947367,2.5583178009837866,bundesliga,2017-2018
407,Martin Harnik,30,1892,9,7.442933835089207,2,1.194212176837027,49,18,2,0,F M S,Hannover 96,9,7.442933835089207,9.097863975912333,1.9594202246516943,bundesliga,2017-2018
3299,Jean-Kevin Augustin,25,1273,9,7.302128504961729,5,2.091574113816023,37,16,1,0,F S,RasenBallsport Leipzig,8,5.786575123667717,9.258109405636787,2.346625229343772,bundesliga,2017-2018
3887,Mario Gomez,28,2329,9,10.123370645567777,3,3.007443292066455,56,25,3,0,F S,"VfB Stuttgart,Wolfsburg",9,8.607817268930376,11.7104268129915,2.7160697765648365,bundesliga,2017-2018
4247,Maximilian Philipp,20,1212,9,4.919506423175335,1,2.19315617531538,44,15,0,0,F M S,Borussia Dortmund,9,4.919506423175335,9.881750244647264,3.7884496226906776,bundesliga,2017-2018
5221,Leon Bailey,30,2224,9,8.006808292120695,6,6.39059797115624,76,63,2,0,D M S,Bayer Leverkusen,9,8.006808292120695,16.83242752403021,6.4221835704520345,bundesliga,2017-2018
6144,Sébastien Haller,31,2355,9,6.976676712743938,4,3.8134518964216113,41,30,2,0,F S,Eintracht Frankfurt,7,5.461123312823474,10.144116505049167,3.386316852644086,bundesliga,2017-2018
6338,Lucas Alario,23,1542,9,9.952408199198544,4,2.016607142984867,58,14,5,1,F S,Bayer Leverkusen,8,8.436854814179242,13.568533666431904,4.420319242402911,bundesliga,2017-2018
47,Yoshinori Muto,27,1911,8,4.823194079101086,2,1.7365938369184732,37,17,2,0,F S,Mainz 05,8,4.823194079101086,7.276023322716355,0.998492892831564,bundesliga,2017-2018
224,Thomas Müller,29,1957,8,5.784457633271813,13,10.275049841031432,43,55,4,0,F M S,Bayern Munich,8,5.784457633271813,21.780487848445773,8.60218390263617,bundesliga,2017-2018
6228,Luka Jovic,22,924,8,7.5637999009341,1,1.233339212834835,37,7,2,0,F S,Eintracht Frankfurt,8,7.5637999009341,8.019335299730301,1.3375560902059078,bundesliga,2017-2018
147,Naldo,34,3060,7,4.002476624213159,2,2.465989800170064,47,15,4,0,D,Schalke 04,7,4.002476624213159,7.15121759288013,5.460114537738264,bundesliga,2017-2018
319,Marco Reus,11,944,7,5.460637770593166,0,2.1471289210021496,31,19,1,0,F M,Borussia Dortmund,7,4.702861152589321,8.042936742305756,2.294055990874768,bundesliga,2017-2018
426,Daniel Ginczek,23,1534,7,7.1339338179677725,0,1.3420774564146996,42,15,3,0,F M S,VfB Stuttgart,6,6.376157199963927,8.300561737269163,1.8395775258541107,bundesliga,2017-2018
