id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,league
127429.0,6.0,BlockedShot,0.8730000305175781,0.4720000076293945,0.1147687584161758,Thomas Müller,h,224.0,OpenPlay,2016-2017,RightFoot,1327.0,Bayern Munich,Werder Bremen,6.0,0.0,2016-08-26 22:30:00,Philipp Lahm,Pass,bundesliga
127430.0,8.0,Goal,0.7190000152587891,0.4720000076293945,0.0136779872700572,Xabi Alonso,h,230.0,OpenPlay,2016-2017,RightFoot,1327.0,Bayern Munich,Werder Bremen,6.0,0.0,2016-08-26 22:30:00,,,bundesliga
127432.0,10.0,SavedShot,0.91,0.4270000076293945,0.1349165737628936,Thomas Müller,h,224.0,OpenPlay,2016-2017,RightFoot,1327.0,Bayern Munich,Werder Bremen,6.0,0.0,2016-08-26 22:30:00,Philipp Lahm,Pass,bundesliga
127433.0,10.0,BlockedShot,0.879000015258789,0.55,0.1044014394283294,Franck Ribéry,h,329.0,OpenPlay,2016-2017,RightFoot,1327.0,Bayern Munich,Werder Bremen,6.0,0.0,2016-08-26 22:30:00,,,bundesliga
127434.0,12.0,Goal,0.9619999694824218,0.6759999847412109,0.2938918173313141,Robert Lewandowski,h,227.0,OpenPlay,2016-2017,RightFoot,1327.0,Bayern Munich,Werder Bremen,6.0,0.0,2016-08-26 22:30:00,Franck Ribéry,Throughball,bundesliga
127435.0,23.0,SavedShot,0.685,0.7230000305175781,0.0124863488599658,Franck Ribéry,h,329.0,OpenPlay,2016-2017,RightFoot,1327.0,Bayern Munich,Werder Bremen,6.0,0.0,2016-08-26 22:30:00,David Alaba,Pass,bundesliga
127436.0,24.0,SavedShot,0.9640000152587892,0.4409999847412109,0.1415739506483078,Robert Lewandowski,h,227.0,OpenPlay,2016-2017,RightFoot,1327.0,Bayern Munich,Werder Bremen,6.0,0.0,2016-08-26 22:30:00,Philipp Lahm,Cross,bundesliga
127437.0,30.0,SavedShot,0.89,0.3670000076293945,0.1103630810976028,Thomas Müller,h,224.0,OpenPlay,2016-2017,RightFoot,1327.0,Bayern Munich,Werder Bremen,6.0,0.0,2016-08-26 22:30:00,Thiago Alcántara,Chipped,bundesliga
127438.0,31.0,ShotOnPost,0.685,0.54,0.0187057368457317,Thomas Müller,h,224.0,OpenPlay,2016-2017,RightFoot,1327.0,Bayern Munich,Werder Bremen,6.0,0.0,2016-08-26 22:30:00,David Alaba,Pass,bundesliga
127439.0,31.0,MissedShots,0.899000015258789,0.5690000152587891,0.4327982068061828,Robert Lewandowski,h,227.0,OpenPlay,2016-2017,RightFoot,1327.0,Bayern Munich,Werder Bremen,6.0,0.0,2016-08-26 22:30:00,,Rebound,bundesliga
127440.0,35.0,BlockedShot,0.875,0.419000015258789,0.0688478574156761,Robert Lewandowski,h,227.0,FromCorner,2016-2017,LeftFoot,1327.0,Bayern Munich,Werder Bremen,6.0,0.0,2016-08-26 22:30:00,,,bundesliga
127441.0,35.0,SavedShot,0.874000015258789,0.4120000076293945,0.0193717051297426,Javi Martínez,h,225.0,FromCorner,2016-2017,Head,1327.0,Bayern Munich,Werder Bremen,6.0,0.0,2016-08-26 22:30:00,Thiago Alcántara,Cross,bundesliga
127442.0,37.0,MissedShots,0.980999984741211,0.6580000305175782,0.0984163805842399,Arturo Vidal,h,222.0,OpenPlay,2016-2017,RightFoot,1327.0,Bayern Munich,Werder Bremen,6.0,0.0,2016-08-26 22:30:00,Xabi Alonso,Chipped,bundesliga
127443.0,38.0,SavedShot,0.874000015258789,0.524000015258789,0.4555705487728119,Robert Lewandowski,h,227.0,OpenPlay,2016-2017,RightFoot,1327.0,Bayern Munich,Werder Bremen,6.0,0.0,2016-08-26 22:30:00,Thomas Müller,HeadPass,bundesliga
127444.0,39.0,BlockedShot,0.865,0.4409999847412109,0.1245243176817894,Robert Lewandowski,h,227.0,OpenPlay,2016-2017,LeftFoot,1327.0,Bayern Munich,Werder Bremen,6.0,0.0,2016-08-26 22:30:00,Philipp Lahm,Pass,bundesliga
127445.0,42.0,SavedShot,0.8159999847412109,0.4079999923706054,0.0691852867603302,Robert Lewandowski,h,227.0,OpenPlay,2016-2017,RightFoot,1327.0,Bayern Munich,Werder Bremen,6.0,0.0,2016-08-26 22:30:00,,BallRecovery,bundesliga
127446.0,45.0,Goal,0.93,0.5320000076293945,0.5249561667442322,Robert Lewandowski,h,227.0,OpenPlay,2016-2017,RightFoot,1327.0,Bayern Munich,Werder Bremen,6.0,0.0,2016-08-26 22:30:00,Thomas Müller,Cross,bundesliga
127448.0,56.0,SavedShot,0.7809999847412109,0.474000015258789,0.0461234636604785,Arturo Vidal,h,222.0,OpenPlay,2016-2017,RightFoot,1327.0,Bayern Munich,Werder Bremen,6.0,0.0,2016-08-26 22:30:00,Philipp Lahm,Pass,bundesliga
127449.0,65.0,Goal,0.9640000152587892,0.3570000076293945,0.1177548319101333,Philipp Lahm,h,218.0,OpenPlay,2016-2017,RightFoot,1327.0,Bayern Munich,Werder Bremen,6.0,0.0,2016-08-26 22:30:00,Thomas Müller,Pass,bundesliga
127451.0,70.0,BlockedShot,0.89,0.3659999847412109,0.104592777788639,Thomas Müller,h,224.0,OpenPlay,2016-2017,LeftFoot,1327.0,Bayern Munich,Werder Bremen,6.0,0.0,2016-08-26 22:30:00,Thiago Alcántara,Chipped,bundesliga
127452.0,72.0,Goal,0.875,0.515,0.4597314000129699,Franck Ribéry,h,329.0,OpenPlay,2016-2017,RightFoot,1327.0,Bayern Munich,Werder Bremen,6.0,0.0,2016-08-26 22:30:00,Thomas Müller,Pass,bundesliga
127453.0,76.0,Goal,0.885,0.5,0.7575336694717407,Robert Lewandowski,h,227.0,Penalty,2016-2017,RightFoot,1327.0,Bayern Munich,Werder Bremen,6.0,0.0,2016-08-26 22:30:00,,Standard,bundesliga
127454.0,79.0,BlockedShot,0.915,0.5109999847412109,0.1471711546182632,Robert Lewandowski,h,227.0,OpenPlay,2016-2017,RightFoot,1327.0,Bayern Munich,Werder Bremen,6.0,0.0,2016-08-26 22:30:00,Franck Ribéry,Pass,bundesliga
127455.0,80.0,BlockedShot,0.899000015258789,0.500999984741211,0.0867547690868377,Robert Lewandowski,h,227.0,FromCorner,2016-2017,LeftFoot,1327.0,Bayern Munich,Werder Bremen,6.0,0.0,2016-08-26 22:30:00,Thiago Alcántara,Pass,bundesliga
127456.0,81.0,MissedShots,0.8969999694824219,0.634000015258789,0.0107643082737922,Robert Lewandowski,h,227.0,FromCorner,2016-2017,Head,1327.0,Bayern Munich,Werder Bremen,6.0,0.0,2016-08-26 22:30:00,Joshua Kimmich,Aerial,bundesliga
127458.0,89.0,MissedShots,0.889000015258789,0.3609999847412109,0.056363109499216,Arturo Vidal,h,222.0,FromCorner,2016-2017,LeftFoot,1327.0,Bayern Munich,Werder Bremen,6.0,0.0,2016-08-26 22:30:00,,,bundesliga
127459.0,89.0,MissedShots,0.8930000305175781,0.595999984741211,0.0154830478131771,Thomas Müller,h,224.0,FromCorner,2016-2017,Head,1327.0,Bayern Munich,Werder Bremen,6.0,0.0,2016-08-26 22:30:00,Arturo Vidal,Aerial,bundesliga
127431.0,9.0,BlockedShot,0.745,0.575,0.0176374781876802,Luca Caldirola,a,3.0,OpenPlay,2016-2017,LeftFoot,1327.0,Bayern Munich,Werder Bremen,6.0,0.0,2016-08-26 22:30:00,,,bundesliga
127447.0,53.0,MissedShots,0.990999984741211,0.6179999923706054,0.0343393720686435,Luca Caldirola,a,3.0,FromCorner,2016-2017,LeftFoot,1327.0,Bayern Munich,Werder Bremen,6.0,0.0,2016-08-26 22:30:00,Clemens Fritz,Cross,bundesliga
127450.0,68.0,SavedShot,0.794000015258789,0.3890000152587891,0.0389069356024265,Theodor Gebre Selassie,a,110.0,SetPiece,2016-2017,LeftFoot,1327.0,Bayern Munich,Werder Bremen,6.0,0.0,2016-08-26 22:30:00,Fallou Diagne,Chipped,bundesliga
127457.0,84.0,SavedShot,0.8280000305175781,0.5659999847412109,0.0949074253439903,Fin Bartels,a,115.0,OpenPlay,2016-2017,RightFoot,1327.0,Bayern Munich,Werder Bremen,6.0,0.0,2016-08-26 22:30:00,Fallou Diagne,TakeOn,bundesliga
127461.0,29.0,MissedShots,0.7569999694824219,0.5929999923706055,0.0246882047504186,Ja-Cheol Koo,h,271.0,OpenPlay,2016-2017,RightFoot,1328.0,Augsburg,Wolfsburg,0.0,2.0,2016-08-27 17:30:00,Daniel Baier,Pass,bundesliga
127462.0,31.0,MissedShots,0.845999984741211,0.6809999847412109,0.0380432233214378,Caiuby,h,272.0,OpenPlay,2016-2017,LeftFoot,1328.0,Augsburg,Wolfsburg,0.0,2.0,2016-08-27 17:30:00,Ja-Cheol Koo,Pass,bundesliga
127464.0,37.0,BlockedShot,0.8219999694824218,0.4270000076293945,0.0596366189420223,Alfred Finnbogason,h,2655.0,OpenPlay,2016-2017,RightFoot,1328.0,Augsburg,Wolfsburg,0.0,2.0,2016-08-27 17:30:00,Paul Verhaegh,Pass,bundesliga
127466.0,48.0,MissedShots,0.8830000305175781,0.555,0.0518957674503326,Jeffrey Gouweleeuw,h,2665.0,FromCorner,2016-2017,LeftFoot,1328.0,Augsburg,Wolfsburg,0.0,2.0,2016-08-27 17:30:00,Raúl Bobadilla,Cross,bundesliga
