id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,league
165760.0,4.0,SavedShot,0.8219999694824218,0.3529999923706055,0.0450213104486465,Corentin Tolisso,h,3603.0,OpenPlay,2017-2018,RightFoot,8259.0,Bayern Munich,Bayer Leverkusen,3.0,1.0,2017-08-18 19:30:00,Robert Lewandowski,BallTouch,bundesliga
165761.0,8.0,Goal,0.9290000152587892,0.4059999847412109,0.0803815200924873,Niklas Süle,h,75.0,SetPiece,2017-2018,Head,8259.0,Bayern Munich,Bayer Leverkusen,3.0,1.0,2017-08-18 19:30:00,Sebastian Rudy,Cross,bundesliga
165764.0,15.0,MissedShots,0.7090000152587891,0.6419999694824219,0.0134858079254627,Arturo Vidal,h,222.0,OpenPlay,2017-2018,RightFoot,8259.0,Bayern Munich,Bayer Leverkusen,3.0,1.0,2017-08-18 19:30:00,,,bundesliga
165765.0,17.0,Goal,0.97,0.4559999847412109,0.4763222634792328,Corentin Tolisso,h,3603.0,FromCorner,2017-2018,Head,8259.0,Bayern Munich,Bayer Leverkusen,3.0,1.0,2017-08-18 19:30:00,Arturo Vidal,Chipped,bundesliga
165767.0,22.0,SavedShot,0.9409999847412108,0.315,0.0916718691587448,Corentin Tolisso,h,3603.0,OpenPlay,2017-2018,RightFoot,8259.0,Bayern Munich,Bayer Leverkusen,3.0,1.0,2017-08-18 19:30:00,Thomas Müller,Pass,bundesliga
165769.0,26.0,SavedShot,0.935,0.5790000152587891,0.4732430577278137,Thomas Müller,h,224.0,OpenPlay,2017-2018,LeftFoot,8259.0,Bayern Munich,Bayer Leverkusen,3.0,1.0,2017-08-18 19:30:00,Franck Ribéry,Pass,bundesliga
165773.0,42.0,MissedShots,0.7019999694824218,0.4659999847412109,0.0220951158553361,Corentin Tolisso,h,3603.0,OpenPlay,2017-2018,RightFoot,8259.0,Bayern Munich,Bayer Leverkusen,3.0,1.0,2017-08-18 19:30:00,Franck Ribéry,Pass,bundesliga
165777.0,51.0,Goal,0.885,0.5,0.75777667760849,Robert Lewandowski,h,227.0,Penalty,2017-2018,RightFoot,8259.0,Bayern Munich,Bayer Leverkusen,3.0,1.0,2017-08-18 19:30:00,,Standard,bundesliga
165781.0,61.0,SavedShot,0.906999969482422,0.4659999847412109,0.066778190433979,Mats Hummels,h,373.0,SetPiece,2017-2018,Head,8259.0,Bayern Munich,Bayer Leverkusen,3.0,1.0,2017-08-18 19:30:00,Sebastian Rudy,Chipped,bundesliga
165784.0,77.0,MissedShots,0.904000015258789,0.6630000305175782,0.0402907691895961,Robert Lewandowski,h,227.0,OpenPlay,2017-2018,LeftFoot,8259.0,Bayern Munich,Bayer Leverkusen,3.0,1.0,2017-08-18 19:30:00,,Aerial,bundesliga
165786.0,84.0,BlockedShot,0.805,0.674000015258789,0.0497110411524772,Kingsley Coman,h,226.0,OpenPlay,2017-2018,RightFoot,8259.0,Bayern Munich,Bayer Leverkusen,3.0,1.0,2017-08-18 19:30:00,Rafinha,Pass,bundesliga
165787.0,85.0,MissedShots,0.86,0.375,0.271974116563797,Robert Lewandowski,h,227.0,OpenPlay,2017-2018,RightFoot,8259.0,Bayern Munich,Bayer Leverkusen,3.0,1.0,2017-08-18 19:30:00,Arjen Robben,Pass,bundesliga
165791.0,90.0,SavedShot,0.91,0.4020000076293945,0.3903072476387024,Arjen Robben,h,392.0,OpenPlay,2017-2018,RightFoot,8259.0,Bayern Munich,Bayer Leverkusen,3.0,1.0,2017-08-18 19:30:00,Robert Lewandowski,Pass,bundesliga
165762.0,11.0,SavedShot,0.9080000305175782,0.3459999847412109,0.0978143140673637,Admir Mehmedi,a,194.0,OpenPlay,2017-2018,RightFoot,8259.0,Bayern Munich,Bayer Leverkusen,3.0,1.0,2017-08-18 19:30:00,Karim Bellarabi,Throughball,bundesliga
165763.0,11.0,MissedShots,0.8619999694824219,0.4779999923706055,0.0716989710927009,Karim Bellarabi,a,186.0,OpenPlay,2017-2018,RightFoot,8259.0,Bayern Munich,Bayer Leverkusen,3.0,1.0,2017-08-18 19:30:00,,Rebound,bundesliga
165766.0,20.0,SavedShot,0.9390000152587892,0.3120000076293945,0.0656374990940094,Kevin Volland,a,83.0,OpenPlay,2017-2018,RightFoot,8259.0,Bayern Munich,Bayer Leverkusen,3.0,1.0,2017-08-18 19:30:00,Admir Mehmedi,Pass,bundesliga
165768.0,23.0,MissedShots,0.7880000305175782,0.424000015258789,0.0298687666654586,Karim Bellarabi,a,186.0,OpenPlay,2017-2018,RightFoot,8259.0,Bayern Munich,Bayer Leverkusen,3.0,1.0,2017-08-18 19:30:00,Dominik Kohr,Pass,bundesliga
165770.0,36.0,BlockedShot,0.78,0.355,0.0747579261660575,Wendell,a,185.0,DirectFreekick,2017-2018,LeftFoot,8259.0,Bayern Munich,Bayer Leverkusen,3.0,1.0,2017-08-18 19:30:00,,Standard,bundesliga
165771.0,36.0,MissedShots,0.795,0.4429999923706054,0.0445365607738494,Karim Bellarabi,a,186.0,OpenPlay,2017-2018,RightFoot,8259.0,Bayern Munich,Bayer Leverkusen,3.0,1.0,2017-08-18 19:30:00,Leon Bailey,Pass,bundesliga
165772.0,41.0,MissedShots,0.765,0.3240000152587891,0.0183224007487297,Dominik Kohr,a,269.0,OpenPlay,2017-2018,RightFoot,8259.0,Bayern Munich,Bayer Leverkusen,3.0,1.0,2017-08-18 19:30:00,Karim Bellarabi,Pass,bundesliga
165774.0,43.0,BlockedShot,0.8190000152587891,0.2870000076293945,0.0251864939928054,Leon Bailey,a,5221.0,OpenPlay,2017-2018,LeftFoot,8259.0,Bayern Munich,Bayer Leverkusen,3.0,1.0,2017-08-18 19:30:00,Kevin Volland,Pass,bundesliga
165775.0,45.0,MissedShots,0.9790000152587892,0.3940000152587891,0.0348790287971496,Karim Bellarabi,a,186.0,FromCorner,2017-2018,Head,8259.0,Bayern Munich,Bayer Leverkusen,3.0,1.0,2017-08-18 19:30:00,,,bundesliga
