id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,league
310360.0,2.0,SavedShot,0.7830000305175782,0.5429999923706055,0.0327525027096271,Thiago Alcántara,h,229.0,OpenPlay,2019-2020,RightFoot,12403.0,Bayern Munich,Hertha Berlin,2.0,2.0,2019-08-16 19:30:00,Serge Gnabry,Pass,bundesliga
310361.0,6.0,MissedShots,0.815,0.4309999847412109,0.0584453642368316,Thomas Müller,h,224.0,OpenPlay,2019-2020,RightFoot,12403.0,Bayern Munich,Hertha Berlin,2.0,2.0,2019-08-16 19:30:00,Serge Gnabry,Pass,bundesliga
310364.0,16.0,SavedShot,0.936999969482422,0.3940000152587891,0.0192932449281215,Thomas Müller,h,224.0,SetPiece,2019-2020,Head,12403.0,Bayern Munich,Hertha Berlin,2.0,2.0,2019-08-16 19:30:00,David Alaba,Aerial,bundesliga
310365.0,23.0,Goal,0.9359999847412108,0.505,0.5936605930328369,Robert Lewandowski,h,227.0,OpenPlay,2019-2020,LeftFoot,12403.0,Bayern Munich,Hertha Berlin,2.0,2.0,2019-08-16 19:30:00,Serge Gnabry,Pass,bundesliga
310366.0,24.0,SavedShot,0.909000015258789,0.2870000076293945,0.0518977269530296,Serge Gnabry,h,993.0,OpenPlay,2019-2020,RightFoot,12403.0,Bayern Munich,Hertha Berlin,2.0,2.0,2019-08-16 19:30:00,Corentin Tolisso,Pass,bundesliga
310367.0,24.0,BlockedShot,0.8619999694824219,0.4179999923706055,0.1009436100721359,Robert Lewandowski,h,227.0,OpenPlay,2019-2020,RightFoot,12403.0,Bayern Munich,Hertha Berlin,2.0,2.0,2019-08-16 19:30:00,Joshua Kimmich,Pass,bundesliga
310368.0,27.0,BlockedShot,0.8690000152587891,0.3320000076293945,0.0742076933383941,Thomas Müller,h,224.0,OpenPlay,2019-2020,RightFoot,12403.0,Bayern Munich,Hertha Berlin,2.0,2.0,2019-08-16 19:30:00,Kingsley Coman,Pass,bundesliga
310369.0,30.0,BlockedShot,0.8490000152587891,0.3240000152587891,0.0765295848250389,Robert Lewandowski,h,227.0,OpenPlay,2019-2020,RightFoot,12403.0,Bayern Munich,Hertha Berlin,2.0,2.0,2019-08-16 19:30:00,Thomas Müller,Pass,bundesliga
310372.0,51.0,SavedShot,0.92,0.6170000076293946,0.296954482793808,Kingsley Coman,h,226.0,OpenPlay,2019-2020,RightFoot,12403.0,Bayern Munich,Hertha Berlin,2.0,2.0,2019-08-16 19:30:00,Serge Gnabry,Pass,bundesliga
310373.0,55.0,SavedShot,0.749000015258789,0.3189999961853027,0.0172013118863105,Serge Gnabry,h,993.0,OpenPlay,2019-2020,RightFoot,12403.0,Bayern Munich,Hertha Berlin,2.0,2.0,2019-08-16 19:30:00,Kingsley Coman,Pass,bundesliga
310374.0,59.0,Goal,0.885,0.5,0.75777667760849,Robert Lewandowski,h,227.0,Penalty,2019-2020,RightFoot,12403.0,Bayern Munich,Hertha Berlin,2.0,2.0,2019-08-16 19:30:00,,Standard,bundesliga
310375.0,70.0,BlockedShot,0.7919999694824219,0.4270000076293945,0.0364076271653175,Serge Gnabry,h,993.0,OpenPlay,2019-2020,LeftFoot,12403.0,Bayern Munich,Hertha Berlin,2.0,2.0,2019-08-16 19:30:00,,,bundesliga
310376.0,71.0,MissedShots,0.88,0.3979999923706054,0.0989687591791153,Corentin Tolisso,h,3603.0,OpenPlay,2019-2020,RightFoot,12403.0,Bayern Munich,Hertha Berlin,2.0,2.0,2019-08-16 19:30:00,Serge Gnabry,Pass,bundesliga
310379.0,78.0,BlockedShot,0.9619999694824218,0.3940000152587891,0.0861031115055084,Corentin Tolisso,h,3603.0,FromCorner,2019-2020,RightFoot,12403.0,Bayern Munich,Hertha Berlin,2.0,2.0,2019-08-16 19:30:00,David Alaba,HeadPass,bundesliga
310380.0,82.0,BlockedShot,0.754000015258789,0.415,0.0667429491877555,David Alaba,h,391.0,DirectFreekick,2019-2020,LeftFoot,12403.0,Bayern Munich,Hertha Berlin,2.0,2.0,2019-08-16 19:30:00,,Standard,bundesliga
310381.0,84.0,MissedShots,0.905,0.2660000038146972,0.0321641825139522,Serge Gnabry,h,993.0,OpenPlay,2019-2020,RightFoot,12403.0,Bayern Munich,Hertha Berlin,2.0,2.0,2019-08-16 19:30:00,Corentin Tolisso,Chipped,bundesliga
310382.0,92.0,MissedShots,0.95,0.46,0.0770207867026329,Robert Lewandowski,h,227.0,FromCorner,2019-2020,Head,12403.0,Bayern Munich,Hertha Berlin,2.0,2.0,2019-08-16 19:30:00,Joshua Kimmich,Aerial,bundesliga
310362.0,8.0,SavedShot,0.805,0.615,0.0344041511416435,Vedad Ibisevic,a,29.0,OpenPlay,2019-2020,RightFoot,12403.0,Bayern Munich,Hertha Berlin,2.0,2.0,2019-08-16 19:30:00,Marko Grujic,Pass,bundesliga
310363.0,12.0,MissedShots,0.915,0.6079999923706054,0.1126833781599998,Vedad Ibisevic,a,29.0,OpenPlay,2019-2020,RightFoot,12403.0,Bayern Munich,Hertha Berlin,2.0,2.0,2019-08-16 19:30:00,Ondrej Duda,Pass,bundesliga
310370.0,35.0,Goal,0.779000015258789,0.6370000076293946,0.0262199006974697,Dodi Lukebakio,a,5706.0,OpenPlay,2019-2020,LeftFoot,12403.0,Bayern Munich,Hertha Berlin,2.0,2.0,2019-08-16 19:30:00,Ondrej Duda,TakeOn,bundesliga
310371.0,37.0,Goal,0.9159999847412108,0.47,0.8468700647354126,Marko Grujic,a,1669.0,OpenPlay,2019-2020,RightFoot,12403.0,Bayern Munich,Hertha Berlin,2.0,2.0,2019-08-16 19:30:00,Vedad Ibisevic,TakeOn,bundesliga
310377.0,76.0,BlockedShot,0.795,0.4970000076293945,0.124257355928421,Ondrej Duda,a,5240.0,DirectFreekick,2019-2020,RightFoot,12403.0,Bayern Munich,Hertha Berlin,2.0,2.0,2019-08-16 19:30:00,,Standard,bundesliga
310378.0,76.0,MissedShots,0.8059999847412109,0.5059999847412109,0.0401594117283821,Ondrej Duda,a,5240.0,SetPiece,2019-2020,RightFoot,12403.0,Bayern Munich,Hertha Berlin,2.0,2.0,2019-08-16 19:30:00,,,bundesliga
310572.0,2.0,BlockedShot,0.855999984741211,0.4820000076293945,0.10336285084486,Davy Klaassen,h,6045.0,OpenPlay,2019-2020,RightFoot,12404.0,Werder Bremen,Fortuna Duesseldorf,1.0,3.0,2019-08-17 14:30:00,Johannes Eggestein,Pass,bundesliga
310573.0,3.0,BlockedShot,0.7680000305175781,0.645,0.017159691080451,Maximilian Eggestein,h,125.0,FromCorner,2019-2020,LeftFoot,12404.0,Werder Bremen,Fortuna Duesseldorf,1.0,3.0,2019-08-17 14:30:00,,,bundesliga
310574.0,3.0,MissedShots,0.8969999694824219,0.5479999923706055,0.0537240020930767,Theodor Gebre Selassie,h,110.0,FromCorner,2019-2020,Head,12404.0,Werder Bremen,Fortuna Duesseldorf,1.0,3.0,2019-08-17 14:30:00,Nuri Sahin,Cross,bundesliga
310576.0,17.0,MissedShots,0.895,0.48,0.28171306848526,Ömer Toprak,h,184.0,SetPiece,2019-2020,Head,12404.0,Werder Bremen,Fortuna Duesseldorf,1.0,3.0,2019-08-17 14:30:00,Nuri Sahin,Chipped,bundesliga
310577.0,25.0,MissedShots,0.8969999694824219,0.435,0.0161717440932989,Theodor Gebre Selassie,h,110.0,FromCorner,2019-2020,Head,12404.0,Werder Bremen,Fortuna Duesseldorf,1.0,3.0,2019-08-17 14:30:00,Nuri Sahin,Aerial,bundesliga
310578.0,31.0,MissedShots,0.8969999694824219,0.544000015258789,0.0796126499772071,Yuya Osako,h,135.0,OpenPlay,2019-2020,Head,12404.0,Werder Bremen,Fortuna Duesseldorf,1.0,3.0,2019-08-17 14:30:00,Milot Rashica,Cross,bundesliga
310579.0,34.0,MissedShots,0.789000015258789,0.6869999694824219,0.0140457414090633,Maximilian Eggestein,h,125.0,FromCorner,2019-2020,LeftFoot,12404.0,Werder Bremen,Fortuna Duesseldorf,1.0,3.0,2019-08-17 14:30:00,,Aerial,bundesliga
310582.0,46.0,Goal,0.915,0.5459999847412109,0.0897035896778106,Johannes Eggestein,h,6084.0,OpenPlay,2019-2020,Head,12404.0,Werder Bremen,Fortuna Duesseldorf,1.0,3.0,2019-08-17 14:30:00,Milot Rashica,Cross,bundesliga
310584.0,49.0,MissedShots,0.9290000152587892,0.580999984741211,0.131085991859436,Yuya Osako,h,135.0,OpenPlay,2019-2020,LeftFoot,12404.0,Werder Bremen,Fortuna Duesseldorf,1.0,3.0,2019-08-17 14:30:00,Johannes Eggestein,Pass,bundesliga
310586.0,54.0,BlockedShot,0.759000015258789,0.3279999923706054,0.0151303373277187,Davy Klaassen,h,6045.0,OpenPlay,2019-2020,RightFoot,12404.0,Werder Bremen,Fortuna Duesseldorf,1.0,3.0,2019-08-17 14:30:00,,,bundesliga
310587.0,54.0,SavedShot,0.8030000305175782,0.349000015258789,0.0338121242821216,Nuri Sahin,h,2642.0,OpenPlay,2019-2020,LeftFoot,12404.0,Werder Bremen,Fortuna Duesseldorf,1.0,3.0,2019-08-17 14:30:00,Johannes Eggestein,Pass,bundesliga
310588.0,58.0,SavedShot,0.9030000305175782,0.575999984741211,0.1529207229614257,Niklas Moisander,h,1936.0,SetPiece,2019-2020,Head,12404.0,Werder Bremen,Fortuna Duesseldorf,1.0,3.0,2019-08-17 14:30:00,Nuri Sahin,Cross,bundesliga
310589.0,59.0,SavedShot,0.9490000152587892,0.3160000038146973,0.0533096678555011,Johannes Eggestein,h,6084.0,OpenPlay,2019-2020,RightFoot,12404.0,Werder Bremen,Fortuna Duesseldorf,1.0,3.0,2019-08-17 14:30:00,Maximilian Eggestein,Pass,bundesliga
310593.0,66.0,SavedShot,0.7269999694824218,0.5,0.0149191739037632,Yuya Osako,h,135.0,OpenPlay,2019-2020,LeftFoot,12404.0,Werder Bremen,Fortuna Duesseldorf,1.0,3.0,2019-08-17 14:30:00,Theodor Gebre Selassie,TakeOn,bundesliga
