id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,league,season
3210,Wissam Ben Yedder,26,2195,18,14.885072600096464,4,6.422800284810364,64,45,0,0,F S,Monaco,15,12.604852866381409,20.99812186229974,4.120826296508312,ligue_1,2019-2020
3423,Kylian Mbappe-Lottin,20,1522,18,16.572050720453262,5,10.575326211750507,88,40,0,0,F S,Paris Saint Germain,18,16.572050720453262,29.42836984992028,6.0446327812969685,ligue_1,2019-2020
7142,Moussa Dembele,27,2184,16,11.400037141516805,2,1.6835448183119297,56,21,3,0,F S,Lyon,12,7.5995614770799875,9.375636527314782,1.7008948419243095,ligue_1,2019-2020
5322,Victor Osimhen,27,2294,13,15.81383773125708,4,3.067857271060348,86,21,4,0,F S,Lille,11,13.533750904724002,14.645044634118676,0.241949163377285,ligue_1,2019-2020
1513,Mauro Icardi,20,1263,12,11.45686367712915,2,2.1562581434845924,36,11,0,0,F S,Paris Saint Germain,12,11.45686367712915,17.381130147725344,4.947348017245531,ligue_1,2019-2020
2099,Neymar,15,1325,12,14.72513022273779,6,5.246029013767839,70,38,2,1,F M,Paris Saint Germain,8,10.924720011651516,21.30269184708596,7.206128515303135,ligue_1,2019-2020
5769,Habib Diallo,26,2214,12,9.16805331595242,3,1.9753513429313896,76,24,2,1,F,Metz,11,6.887767801061273,8.555403554812074,0.7880053156986833,ligue_1,2019-2020
7716,Darío Benedetto,26,2142,11,9.784039175137876,0,1.5451844651252031,61,20,4,0,F S,Marseille,11,9.02394405566156,10.924237743020058,2.1260167974978685,ligue_1,2019-2020
8025,Kasper Dolberg,23,1908,11,8.633045827969909,3,2.3823681622743607,42,12,2,0,F S,Nice,11,8.633045827969909,10.746127296239138,2.4095660224556923,ligue_1,2019-2020
3781,Denis Bouanga,26,2049,10,9.675077196210625,3,1.83825345011428,77,18,4,0,D F M S,Saint-Etienne,7,7.394791774451733,9.81298914924264,1.775497210212052,ligue_1,2019-2020
536,Dimitri Payet,22,1951,9,5.863477177917957,4,6.861945105716586,63,87,5,1,F M,Marseille,6,3.5831917989999056,11.00719941407442,6.137682161293924,ligue_1,2019-2020
555,Memphis Depay,13,1032,9,4.571160841733217,2,2.698961269110441,48,25,0,0,F M S,Lyon,8,3.811065662652254,5.408129669725895,0.859288802370429,ligue_1,2019-2020
1126,M&#039;Baye Niang,26,2137,9,7.956864461302757,0,0.4745671041309833,66,10,2,0,F M S,Rennes,9,6.436674207448959,7.742641121149063,1.5555587764829395,ligue_1,2019-2020
1682,Islam Slimani,18,1285,9,9.753110736608503,7,4.1906912997365,53,32,4,1,F S,Monaco,8,8.993015736341476,15.541194021701813,4.605790950357914,ligue_1,2019-2020
3530,Andy Delort,26,2292,9,11.82021503522992,3,4.780326994135976,84,38,5,0,F,Montpellier,9,10.300024766474962,12.496450824663045,1.7892416566610336,ligue_1,2019-2020
3738,Sehrou Guirassy,23,1932,9,8.716844961047173,2,1.04563407599926,45,15,6,0,F,Amiens,6,5.676464475691319,7.092641745693982,2.1628195699304342,ligue_1,2019-2020
3553,Ángel Di María,26,2016,8,8.39985447190702,14,13.9058829639107,74,77,2,0,F M S,Paris Saint Germain,7,6.879664236679673,29.715869516134266,13.951302543282509,ligue_1,2019-2020
3795,Adrien Hunou,23,1203,8,8.382855534553528,1,1.3218296449631453,28,14,2,0,F M S,Rennes,7,7.622760355472565,7.026970971375704,1.5192893482744694,ligue_1,2019-2020
6905,Ludovic Ajorque,26,2082,8,6.459730660542846,4,3.36054115369916,50,16,3,0,F S,Strasbourg,7,5.699635526165366,10.182373628020288,2.230295969173312,ligue_1,2019-2020
690,Loïc Remy,20,965,7,4.66776080057025,0,0.4187605753540993,28,8,2,0,F S,Lille,7,4.66776080057025,7.155956204980612,2.6612490713596344,ligue_1,2019-2020
3477,Jimmy Briand,22,1528,7,5.49758552480489,1,0.9271372873336076,28,18,1,0,F S,Bordeaux,6,4.737490405328572,4.834636650979519,0.2776977168396115,ligue_1,2019-2020
3549,Adrien Thomasson,25,2089,7,4.97820432856679,1,3.3253361023962498,49,39,4,0,F M S,Strasbourg,7,4.97820432856679,12.83523687068373,5.1120567647740245,ligue_1,2019-2020
4768,Wylan Cyprien,20,1776,7,6.098404489457607,3,3.4993514101952314,58,37,1,1,M,Nice,2,2.2979288659989834,6.75616342201829,5.734583196230233,ligue_1,2019-2020
7224,Boulaye Dia,24,1818,7,5.637144297361374,1,2.9208246730268,38,29,0,0,F M S,Reims,6,4.877049181610346,7.844220079481602,1.946736635640264,ligue_1,2019-2020
3244,Nicolas de Preville,24,2013,6,5.163525269366801,4,4.760375568643212,46,45,4,0,F M S,Bordeaux,5,4.403430149890482,7.622672698460519,3.2122232923284173,ligue_1,2019-2020
3561,Romain Hamouma,14,870,6,3.4330848213285208,1,1.787958374246955,20,17,1,1,F M S,Saint-Etienne,6,3.4330848213285208,4.389653544872999,1.106361836194992,ligue_1,2019-2020
3746,Gaetan Laborde,28,2269,6,8.410031932406127,5,3.182375035248697,64,24,1,0,F M S,Montpellier,6,8.410031932406127,11.885985515080392,3.7191125890240073,ligue_1,2019-2020
4801,Rachid Alioui,28,1562,6,5.216248559765518,1,1.239354125224054,58,18,1,0,F S,Angers,6,5.216248559765518,7.326441833749413,2.455880317837,ligue_1,2019-2020
5587,Josh Maja,21,703,6,3.470821237191558,2,1.2687124945223331,18,11,0,0,F S,Bordeaux,6,3.470821237191558,5.036477506160736,0.7821611352264881,ligue_1,2019-2020
5677,Florent Mollet,25,1687,6,3.129365149885416,3,5.025259740650654,46,43,5,0,M S,Montpellier,6,3.129365149885416,7.264195588417351,3.2954695224761963,ligue_1,2019-2020
