id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,league
424201.0,28.0,BlockedShot,0.93,0.2239999961853027,0.0285438150167465,Alberto Soro,h,8726.0,OpenPlay,2020.0,LeftFoot,15150.0,Granada,Getafe,0.0,0.0,2021-05-23 16:30:00,,,la_liga
424202.0,28.0,MissedShots,0.8569999694824219,0.17,0.0126608870923519,Luis Suárez,h,8978.0,OpenPlay,2020.0,RightFoot,15150.0,Granada,Getafe,0.0,0.0,2021-05-23 16:30:00,,Rebound,la_liga
424205.0,39.0,SavedShot,0.8190000152587891,0.3379999923706054,0.0352462157607078,Luis Suárez,h,8978.0,OpenPlay,2020.0,RightFoot,15150.0,Granada,Getafe,0.0,0.0,2021-05-23 16:30:00,,,la_liga
424206.0,40.0,SavedShot,0.914000015258789,0.4759999847412109,0.0975061729550361,Germán Sánchez,h,7861.0,FromCorner,2020.0,Head,15150.0,Granada,Getafe,0.0,0.0,2021-05-23 16:30:00,Fede Vico,Cross,la_liga
424207.0,45.0,MissedShots,0.7869999694824219,0.5359999847412109,0.035819437354803,Antonio Puertas,h,7863.0,OpenPlay,2020.0,RightFoot,15150.0,Granada,Getafe,0.0,0.0,2021-05-23 16:30:00,,,la_liga
424208.0,48.0,BlockedShot,0.789000015258789,0.51,0.0448299758136272,Darwin Machís,h,4226.0,OpenPlay,2020.0,RightFoot,15150.0,Granada,Getafe,0.0,0.0,2021-05-23 16:30:00,,BallTouch,la_liga
424209.0,53.0,MissedShots,0.879000015258789,0.6559999847412109,0.1281598806381225,Darwin Machís,h,4226.0,OpenPlay,2020.0,LeftFoot,15150.0,Granada,Getafe,0.0,0.0,2021-05-23 16:30:00,,TakeOn,la_liga
424211.0,61.0,MissedShots,0.745999984741211,0.4279999923706055,0.0170862469822168,Yan Eteki,h,7862.0,FromCorner,2020.0,RightFoot,15150.0,Granada,Getafe,0.0,0.0,2021-05-23 16:30:00,,,la_liga
424215.0,83.0,MissedShots,0.9690000152587892,0.2989999961853027,0.0454952977597713,Roberto Soldado,h,2311.0,SetPiece,2020.0,RightFoot,15150.0,Granada,Getafe,0.0,0.0,2021-05-23 16:30:00,Fede Vico,Chipped,la_liga
424196.0,3.0,SavedShot,0.794000015258789,0.4570000076293945,0.0439866855740547,Carles Aleñá,a,5058.0,OpenPlay,2020.0,LeftFoot,15150.0,Granada,Getafe,0.0,0.0,2021-05-23 16:30:00,Damián Suárez,Pass,la_liga
424197.0,8.0,BlockedShot,0.855,0.3259999847412109,0.0506587512791156,Enes Ünal,a,6219.0,OpenPlay,2020.0,RightFoot,15150.0,Granada,Getafe,0.0,0.0,2021-05-23 16:30:00,Takefusa Kubo,Pass,la_liga
424198.0,18.0,BlockedShot,0.8069999694824219,0.4109999847412109,0.0448165126144886,Enes Ünal,a,6219.0,OpenPlay,2020.0,LeftFoot,15150.0,Granada,Getafe,0.0,0.0,2021-05-23 16:30:00,Djené Dakonam,Chipped,la_liga
424199.0,19.0,BlockedShot,0.8140000152587891,0.4540000152587891,0.0503477454185485,Takefusa Kubo,a,8001.0,OpenPlay,2020.0,LeftFoot,15150.0,Granada,Getafe,0.0,0.0,2021-05-23 16:30:00,Enes Ünal,Pass,la_liga
424200.0,25.0,MissedShots,0.933000030517578,0.4620000076293945,0.0795506462454795,Enes Ünal,a,6219.0,OpenPlay,2020.0,Head,15150.0,Granada,Getafe,0.0,0.0,2021-05-23 16:30:00,Juan Iglesias,Aerial,la_liga
424203.0,33.0,SavedShot,0.8869999694824219,0.4420000076293945,0.0314129218459129,Enes Ünal,a,6219.0,OpenPlay,2020.0,Head,15150.0,Granada,Getafe,0.0,0.0,2021-05-23 16:30:00,Juan Iglesias,Aerial,la_liga
424204.0,34.0,MissedShots,0.924000015258789,0.4470000076293945,0.0429834239184856,Enes Ünal,a,6219.0,FromCorner,2020.0,Head,15150.0,Granada,Getafe,0.0,0.0,2021-05-23 16:30:00,Carles Aleñá,Aerial,la_liga
424210.0,56.0,MissedShots,0.5720000076293945,0.1430000019073486,0.0071095176972448,Juan Iglesias,a,9218.0,OpenPlay,2020.0,RightFoot,15150.0,Granada,Getafe,0.0,0.0,2021-05-23 16:30:00,,BallRecovery,la_liga
424212.0,72.0,BlockedShot,0.8980000305175782,0.3279999923706054,0.0540872141718864,Juan Camilo Hernández,a,6954.0,OpenPlay,2020.0,LeftFoot,15150.0,Granada,Getafe,0.0,0.0,2021-05-23 16:30:00,Carles Aleñá,Chipped,la_liga
424213.0,73.0,BlockedShot,0.8109999847412109,0.3129999923706055,0.0271274857223033,Carles Aleñá,a,5058.0,OpenPlay,2020.0,LeftFoot,15150.0,Granada,Getafe,0.0,0.0,2021-05-23 16:30:00,Juan Camilo Hernández,Pass,la_liga
