id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,league,season
2370,Karim Benzema,16,1300,13,8.67695339769125,7,3.0954366251826286,57,30,0,0,F,Real Madrid,12,7.933803759515285,12.619586233049631,3.2245985879562795,la_liga,2021-2022
897,Juanmi,15,920,11,5.122133079916239,1,0.6124656163156033,24,9,3,0,F M S,Real Betis,11,5.122133079916239,5.072693541646004,0.7084013763815165,la_liga,2021-2022
7008,Vinícius Júnior,17,1350,10,7.315395947545767,4,2.904747810214758,43,28,3,0,F M S,Real Madrid,10,7.315395947545767,13.026773288846016,4.719637911766768,la_liga,2021-2022
555,Memphis Depay,15,1350,8,9.03060613758862,2,3.852882083505392,43,35,1,0,F,Barcelona,5,6.057495651766658,11.199097573757172,3.835233338177204,la_liga,2021-2022
866,Joselu,16,1311,8,6.077319701202214,1,1.200369093567133,36,11,0,0,F S,Alaves,4,3.1042091520503163,3.5696319071576,1.0377780739217997,la_liga,2021-2022
4229,Raúl de Tomás,16,1418,8,7.789524829015136,2,0.8549553472548723,57,12,2,1,F,Espanyol,6,6.302969535812736,6.5590085089206696,1.7705686166882515,la_liga,2021-2022
2098,Luis Suárez,16,936,7,6.331890111789107,1,0.7781198946759105,25,7,4,0,F S,Atletico Madrid,6,5.588612442836165,6.751167603768408,1.604498703032732,la_liga,2021-2022
2290,Iago Aspas,16,1247,7,6.837956357747316,1,2.4635102190077305,36,29,6,0,F S,Celta Vigo,6,4.6082514226436615,7.486397148109972,2.0023343842476606,la_liga,2021-2022
2234,Mikel Oyarzabal,12,955,6,6.169513493776321,1,1.4251623041927814,28,19,0,0,F M S,Real Sociedad,4,3.939680635929108,5.518689639866352,1.1308880522847176,la_liga,2021-2022
2361,Willian José,14,904,6,4.181137070059776,4,1.8138247840106487,20,14,1,0,F S,Real Betis,4,2.694581836462021,4.958870880305767,1.3854711763560772,la_liga,2021-2022
696,Falcao,9,343,5,2.7152210772037506,0,0.013266279362142,15,1,1,0,F S,Rayo Vallecano,5,2.7152210772037506,2.075625604949892,0.0851580947637558,la_liga,2021-2022
1189,Lucas Boyé,14,1077,5,2.976133605465293,0,1.702108358964324,32,14,2,0,F S,Elche,5,2.976133605465293,4.233662949874997,1.3677011169493198,la_liga,2021-2022
2117,Marco Asensio,15,770,5,3.2719435561448336,0,1.4591678846627474,26,13,0,0,F M S,Real Madrid,5,3.2719435561448336,5.9405827075243,2.6314841136336327,la_liga,2021-2022
2186,Morales,17,1361,5,4.286542294546962,0,0.7815737221390009,30,10,3,0,F M S,Levante,5,3.5432646851986647,5.596725858747959,1.573527374304831,la_liga,2021-2022
2384,Santi Mina,16,1200,5,3.98468204587698,3,1.7575677148997784,31,14,2,0,F,Celta Vigo,5,3.98468204587698,6.046114131808281,1.517989121377468,la_liga,2021-2022
2478,Carlos Soler,13,986,5,5.262732580304146,2,1.6428161039948463,16,21,3,0,M S,Valencia,1,2.289622068405152,4.663968078792095,2.6587728690356016,la_liga,2021-2022
2589,Rafa Mir,15,986,5,4.603627644479275,0,0.1653708191588521,35,4,3,0,F S,Sevilla,5,4.603627644479275,5.523124979808927,1.2944839280098677,la_liga,2021-2022
6219,Enes Ünal,17,1116,5,3.91768042370677,0,0.2826186902821064,34,9,4,0,F S,Getafe,5,3.174402799457312,3.0748103633522987,1.166439976543188,la_liga,2021-2022
6637,Hugo Duro,15,924,5,2.8269800394773483,0,0.3658980242908001,19,7,0,0,F M S,"Getafe,Valencia",5,2.8269800394773483,3.331741400063038,1.0443613771349192,la_liga,2021-2022
7071,Álvaro García,17,1437,5,3.715315086767077,1,2.1471073366701603,36,14,3,0,M S,Rayo Vallecano,5,3.715315086767077,7.894295446574688,2.3168092146515846,la_liga,2021-2022
8066,Arnaut Danjuma Groeneveld,12,800,5,5.610459968447685,2,0.6181427836418152,36,5,1,0,F M S,Villarreal,5,5.610459968447685,8.073356047272682,2.4712539203464985,la_liga,2021-2022
644,Erik Lamela,12,588,4,1.85529775172472,1,1.559736905619502,14,14,4,0,F S,Sevilla,4,1.85529775172472,6.085573274642229,3.678606312721968,la_liga,2021-2022
2275,Ángel Correa,16,936,4,2.2001140136271715,4,2.6952476892620325,22,15,2,0,F M S,Atletico Madrid,4,2.2001140136271715,6.060389250516892,1.835353558883071,la_liga,2021-2022
5682,Gonçalo Guedes,17,1317,4,2.8550358414649963,3,3.795695859007538,37,24,1,0,F M S,Valencia,4,2.8550358414649963,8.76761019602418,4.380173614248633,la_liga,2021-2022
6533,Anthony Lozano,14,844,4,3.0887476038187742,1,0.5385601744055748,27,6,3,0,F M S,Cadiz,4,3.0887476038187742,2.911948088556528,0.3688422664999962,la_liga,2021-2022
8978,Luis Suárez,15,1192,4,2.851100791245699,0,0.951608275063336,28,12,3,0,F M S,Granada,4,2.1078231520950794,3.899105865508318,1.1123675107955933,la_liga,2021-2022
1109,Lucas Ocampos,12,794,3,3.4513854812830687,1,0.4800509717315435,20,9,3,0,F S,Sevilla,3,3.4513854812830687,5.650857711210847,2.473186133429408,la_liga,2021-2022
2228,Aritz Elustondo,15,1242,3,0.5793200917541981,1,0.2580984830856323,7,1,2,1,D S,Real Sociedad,3,0.5793200917541981,2.257199350744486,2.176138997077942,la_liga,2021-2022
2270,Antoine Griezmann,16,1163,3,3.711330901831389,1,1.5072342492640018,30,16,2,0,F M S,"Atletico Madrid,Barcelona",3,3.711330901831389,7.694829756394029,3.656773917376995,la_liga,2021-2022
2301,Manu Trigueros,15,992,3,2.539718598127365,0,1.2180914916098118,20,10,1,0,F M S,Villarreal,3,2.539718598127365,5.463323786854744,3.023450948297977,la_liga,2021-2022
2399,Iñaki Williams,17,1327,3,5.4432853274047375,1,4.202367544174194,39,15,1,0,F S,Athletic Club,3,5.4432853274047375,10.386892188340424,1.6142653720453382,la_liga,2021-2022
2400,Raúl García,16,934,3,4.07525809854269,0,2.5276125762611628,26,10,1,0,F S,Athletic Club,3,3.331980489194393,5.427667140960693,1.2434972412884235,la_liga,2021-2022
2543,Borja Iglesias,13,470,3,3.232692796736956,0,0.6017942801117897,16,6,1,0,F S,Real Betis,2,2.4894151613116264,2.953389039263129,0.5073791276663542,la_liga,2021-2022
3208,Óscar Trejo,15,1005,3,3.007868926972151,7,2.415010241791606,14,28,6,0,F M S,Rayo Vallecano,0,0.7780361175537109,3.669793076813221,1.2839711010456083,la_liga,2021-2022
3425,Thomas Lemar,10,611,3,2.182897832244634,2,1.3774629309773443,14,17,2,0,M S,Atletico Madrid,3,2.182897832244634,4.713523220270872,2.219446651637554,la_liga,2021-2022
3667,Nabil Fekir,15,1306,3,2.906771544367075,4,4.072662405669689,44,40,6,0,M,Real Betis,3,2.906771544367075,7.056591089814901,2.588176123797893,la_liga,2021-2022
4120,Álex Moreno,14,1128,3,0.7067986680194736,2,1.3312517553567886,12,13,2,0,D S,Real Betis,3,0.7067986680194736,3.895702689886093,2.8267167508602142,la_liga,2021-2022
4177,Álex Fernández,14,961,3,2.120848285034299,1,0.5537263657897711,11,9,2,0,M S,Cadiz,2,0.6342930663377047,2.0675241611897945,1.351740449666977,la_liga,2021-2022
5090,David García,17,1530,3,0.5707394042983651,0,0.0412131138145923,14,2,5,0,D,Osasuna,3,0.5707394042983651,1.55459126830101,1.497441316023469,la_liga,2021-2022
5169,Youssef En-Nesyri,7,462,3,3.33976611495018,1,1.1050363034009931,14,5,0,0,F S,Sevilla,2,2.5964884608984,4.941298894584179,1.7205926850438118,la_liga,2021-2022
5232,Alexander Isak,14,971,3,3.870813976973295,1,1.151381028816104,29,8,2,0,F M S,Real Sociedad,2,3.127536367624998,4.320943541824818,0.7460156641900539,la_liga,2021-2022
